"variable","total_n","known_TRUE","known_FALSE","prop_known","ucr39"
"marstat",389319,387355,1964,0.994955293730848,"37"
"marstat",124664,124035,629,0.994954437528075,"28"
"marstat",133320,132646,674,0.994944494449445,"24"
"marstat",47151,46912,239,0.994931178554007,"31"
"marstat",23992,23870,122,0.994914971657219,"23"
"marstat",156369,155566,803,0.994864711036075,"8"
"marstat",71459,71091,368,0.994850193817434,"16"
"marstat",11058,11001,57,0.994845360824742,"5"
"marstat",581,578,3,0.994836488812392,"01"
"marstat",6949,6913,36,0.994819398474601,"25"
"marstat",52301,52028,273,0.994780214527447,"6"
"marstat",32114,31946,168,0.994768636731644,"12"
"marstat",155461,154647,814,0.994763960092885,"15"
"marstat",381,379,2,0.994750656167979,"32"
"marstat",52305,52030,275,0.994742376445847,"6"
"marstat",43710,43480,230,0.994738046213681,"38"
"marstat",31535,31369,166,0.994736007610591,"11"
"marstat",150312,149520,792,0.994730959604024,"24"
"marstat",24926,24794,132,0.994704324801412,"23"
"marstat",45671,45429,242,0.994701232729741,"31"
"marstat",32037,31866,171,0.994662421575054,"12"
"marstat",140589,139837,752,0.994651075119675,"24"
"marstat",48179,47921,258,0.99464496980012,"31"
"marstat",72525,72134,391,0.994608755601517,"16"
"marstat",11280,11219,61,0.99459219858156,"5"
"marstat",1293,1286,7,0.994586233565352,"32"
"marstat",153952,153117,835,0.994576231552692,"8"
"marstat",42733,42501,232,0.994570940490956,"38"
"marstat",19229,19124,105,0.994539497633782,"26"
"marstat",499292,496563,2729,0.994534260512886,"37"
"marstat",59726,59399,327,0.994524997488531,"27"
"marstat",142417,141635,782,0.99450908248313,"24"
"marstat",6363,6328,35,0.994499449944995,"25"
"marstat",44091,43848,243,0.994488671157379,"38"
"marstat",42783,42547,236,0.994483790290536,"09"
"marstat",53215,52921,294,0.994475241943061,"6"
"marstat",220693,219473,1220,0.994471958784375,"22"
"marstat",11361,11298,63,0.99445471349353,"5"
"marstat",27881,27725,156,0.994404791793695,"23"
"marstat",146682,145860,822,0.994396040413957,"24"
"marstat",477695,475010,2685,0.994379258732036,"37"
"marstat",153962,153095,867,0.994368740338525,"15"
"marstat",4084,4061,23,0.994368266405485,"29"
"marstat",159952,159051,901,0.994367060118035,"15"
"marstat",45720,45462,258,0.994356955380577,"38"
"marstat",30396,30224,172,0.994341360705356,"11"
"marstat",148146,147307,839,0.994336667881684,"24"
"marstat",7233,7192,41,0.994331536015485,"25"
"marstat",155749,154865,884,0.994324201118466,"8"
"marstat",229989,228672,1317,0.994273639174047,"22"
"marstat",32930,32741,189,0.994260552687519,"12"
"marstat",45104,44844,260,0.994235544519333,"38"
"marstat",18717,18609,108,0.994229844526366,"26"
"marstat",11209,11144,65,0.994201088411098,"5"
"marstat",29137,28968,169,0.994199814668634,"23"
"marstat",480838,478036,2802,0.994172673540777,"21"
"marstat",222613,221313,1300,0.99416026916667,"22"
"marstat",50090,49797,293,0.994150529047714,"31"
"marstat",28373,28207,166,0.99414936735629,"11"
"marstat",165775,164799,976,0.994112501885085,"15"
"marstat",30524,30344,180,0.994103000917311,"11"
"marstat",31675,31488,187,0.994096290449882,"11"
"marstat",1691,1681,10,0.994086339444116,"32"
"marstat",53079,52764,315,0.994065449612841,"06"
"marstat",50016,49719,297,0.994061900191939,"31"
"marstat",53176,52860,316,0.994057469535129,"06"
"marstat",11071,11005,66,0.994038478908861,"05"
"marstat",446623,443960,2663,0.994037476798105,"21"
"marstat",505958,502930,3028,0.994015313524047,"37"
"marstat",146078,145201,877,0.993996358110051,"8"
"marstat",11455,11386,69,0.993976429506766,"5"
"marstat",160519,159550,969,0.99396333144363,"24"
"marstat",26666,26505,161,0.993962349058726,"23"
"marstat",993,987,6,0.993957703927492,"32"
"marstat",10916,10850,66,0.99395382924148,"05"
"marstat",138164,137327,837,0.993941981992415,"28"
"marstat",73916,73468,448,0.993939065966773,"16"
"marstat",56391,56048,343,0.993917469099679,"27"
"marstat",227138,225755,1383,0.99391119055376,"22"
"marstat",162760,161766,994,0.993892848365692,"15"
"marstat",51471,51156,315,0.993880048959608,"31"
"marstat",53534,53206,328,0.993873052639444,"6"
"marstat",19005,18888,117,0.993843725335438,"26"
"marstat",143035,142154,881,0.993840668367882,"28"
"marstat",4216,4190,26,0.993833017077799,"25"
"marstat",232929,231488,1441,0.993813565507086,"22"
"marstat",1131,1124,7,0.993810786914235,"32"
"marstat",143566,142673,893,0.993779864313277,"28"
"marstat",33939,33727,212,0.993753498924541,"11"
"marstat",142312,141423,889,0.993753162066446,"08"
"marstat",452196,449368,2828,0.993746074710966,"21"
"marstat",169503,168439,1064,0.99372282496475,"15"
"marstat",149074,148138,936,0.993721239116144,"8"
"marstat",163116,162090,1026,0.993709997792982,"24"
"marstat",33280,33070,210,0.993689903846154,"12"
"marstat",511291,508056,3235,0.993672879045397,"37"
"marstat",4421,4393,28,0.993666591268944,"25"
"marstat",167102,166043,1059,0.993662553410492,"15"
"marstat",4565,4536,29,0.993647316538883,"29"
"marstat",50161,49842,319,0.993640477661929,"27"
"marstat",45277,44988,289,0.993617068268657,"38"
"marstat",165738,164680,1058,0.993616430752151,"24"
"marstat",50693,50369,324,0.993608585011737,"31"
"marstat",936,930,6,0.993589743589744,"32"
"marstat",32604,32395,209,0.993589743589744,"11"
"marstat",548719,545201,3518,0.993588703872109,"37"
"marstat",32735,32525,210,0.993584848021995,"11"
"marstat",29416,29227,189,0.99357492521077,"40"
"marstat",5737,5700,37,0.993550636221021,"25"
"marstat",1240,1232,8,0.993548387096774,"32"
"marstat",52783,52439,344,0.993482750127882,"27"
"marstat",767,762,5,0.99348109517601,"32"
"marstat",69154,68703,451,0.993478323741215,"16"
"marstat",51622,51284,338,0.993452404013793,"31"
"marstat",33411,33192,219,0.99344527251504,"11"
"marstat",535551,532034,3517,0.993432931690913,"37"
"marstat",1061,1054,7,0.993402450518379,"32"
"marstat",54347,53987,360,0.99337589931367,"06"
"marstat",236322,234754,1568,0.993364985062753,"22"
"marstat",171594,170454,1140,0.993356411063324,"15"
"marstat",55179,54812,367,0.993348918972798,"06"
"marstat",4498,4468,30,0.993330369052912,"29"
"marstat",4611,4580,31,0.993276946432444,"29"
"marstat",139819,138877,942,0.993262718228567,"08"
"marstat",30800,30592,208,0.993246753246753,"23"
"marstat",35590,35347,243,0.993172239393088,"38"
"marstat",74010,73504,506,0.99316308606945,"16"
"marstat",516747,513214,3533,0.993162998527326,"37"
"marstat",174480,173285,1195,0.993151077487391,"15"
"marstat",149296,148273,1023,0.993147840531561,"28"
"marstat",54432,54056,376,0.993092298647854,"31"
"marstat",560248,556370,3878,0.993078065428168,"37"
"marstat",136292,135348,944,0.99307369471429,"08"
"marstat",19751,19614,137,0.993063642347223,"26"
"marstat",53891,53517,374,0.993060065688148,"27"
"marstat",177328,176094,1234,0.993041144094559,"15"
"marstat",53146,52776,370,0.993038046137056,"06"
"marstat",426329,423358,2971,0.993031203600975,"21"
"marstat",238680,237006,1674,0.992986425339367,"22"
"marstat",45711,45390,321,0.992977620266457,"38"
"marstat",162996,161848,1148,0.992956882377482,"24"
"marstat",132111,131180,931,0.992952895671064,"08"
"marstat",19238,19102,136,0.992930658072565,"26"
"marstat",10873,10796,77,0.992918237836844,"05"
"marstat",407240,404355,2885,0.992915725370789,"21"
"marstat",134722,133766,956,0.992903905820876,"08"
"marstat",19374,19235,139,0.992825436151543,"26"
"marstat",181237,179935,1302,0.992816036460546,"15"
"marstat",10993,10914,79,0.992813608660056,"05"
"marstat",54197,53805,392,0.992767127331771,"06"
"marstat",36573,36308,265,0.992754217592213,"23"
"marstat",1039854,1032317,7537,0.992751867089034,"37"
"marstat",182874,181543,1331,0.992721764712316,"15"
"marstat",10332,10256,76,0.992644212156407,"34"
"marstat",19977,19830,147,0.992641537768434,"26"
"marstat",44299,43973,326,0.992640917402199,"38"
"marstat",75663,75105,558,0.992625193291305,"16"
"marstat",29260,29044,216,0.992617908407382,"40"
"marstat",147188,146101,1087,0.992614887083186,"28"
"marstat",380297,377471,2826,0.992568965834598,"21"
"marstat",376099,373298,2801,0.992552492827686,"21"
"marstat",131855,130873,982,0.992552425012324,"08"
"marstat",52600,52207,393,0.992528517110266,"31"
"marstat",30246,30018,228,0.992461813132315,"23"
"marstat",57168,56737,431,0.992460817240414,"27"
"marstat",45694,45348,346,0.992427889876133,"38"
"marstat",35519,35250,269,0.99242658858639,"38"
"marstat",3942,3912,30,0.992389649923896,"25"
"marstat",831138,824805,6333,0.992380326732745,"37"
"marstat",33284,33030,254,0.992368705684413,"23"
"marstat",30676,30441,235,0.99233928804277,"40"
"marstat",36679,36397,282,0.992311676981379,"38"
"marstat",26623,26417,206,0.992262329564662,"20"
"marstat",20500,20341,159,0.992243902439024,"26"
"marstat",35362,35087,275,0.992223290537866,"23"
"marstat",243625,241729,1896,0.992217547460236,"22"
"marstat",19627,19473,154,0.992153665868447,"26"
"marstat",3692,3663,29,0.992145178764897,"29"
"marstat",1144,1135,9,0.992132867132867,"32"
"marstat",1271,1261,10,0.99213217938631,"32"
"marstat",693246,687791,5455,0.992131220374874,"37"
"marstat",57042,56593,449,0.99212860699134,"27"
"marstat",6095,6047,48,0.992124692370796,"25"
"marstat",58022,57565,457,0.99212367722588,"31"
"marstat",19931,19774,157,0.99212282374191,"26"
"marstat",155179,153954,1225,0.992105890616643,"28"
"marstat",32488,32230,258,0.992058606254617,"40"
"marstat",31700,31448,252,0.99205047318612,"40"
"marstat",51639,51227,412,0.992021534111815,"27"
"marstat",241504,239575,1929,0.99201255465748,"22"
"marstat",55340,54897,443,0.99199494036863,"31"
"marstat",76590,75976,614,0.991983287635462,"16"
"marstat",2983,2959,24,0.991954408313778,"29"
"marstat",32242,31981,261,0.9919049686744,"23"
"marstat",4939,4899,40,0.9919011945738,"25"
"marstat",79622,78969,653,0.991798749089448,"16"
"marstat",39624,39299,325,0.991797900262467,"40"
"marstat",55785,55320,465,0.991664425920947,"27"
"marstat",35650,35352,298,0.99164095371669,"38"
"marstat",31531,31267,264,0.991627287431417,"40"
"marstat",160334,158989,1345,0.991611261491636,"28"
"marstat",19618,19453,165,0.991589356713223,"26"
"marstat",26104,25884,220,0.991572172847073,"20"
"marstat",26298,26076,222,0.991558293406343,"30"
"marstat",372323,369168,3155,0.991526174853555,"21"
"marstat",50714,50284,430,0.991521078991994,"27"
"marstat",55321,54851,470,0.991504130438712,"27"
"marstat",33400,33113,287,0.991407185628743,"40"
"marstat",83711,82990,721,0.991387033962084,"16"
"marstat",159664,158284,1380,0.991356849383706,"28"
"marstat",3920,3886,34,0.991326530612245,"29"
"marstat",157128,155756,1372,0.991268265363271,"28"
"marstat",154717,153360,1357,0.99122914741108,"28"
"marstat",49912,49472,440,0.99118448469306,"27"
"marstat",42868,42490,378,0.991182233834095,"23"
"marstat",4760,4718,42,0.991176470588235,"25"
"marstat",371008,367732,3276,0.99117000172503,"21"
"marstat",964843,956300,8543,0.991145709716503,"37"
"marstat",34691,34383,308,0.991121616557609,"40"
"marstat",85112,84356,756,0.991117586239308,"16"
"marstat",35688,35367,321,0.99100537995965,"38"
"marstat",21400,21207,193,0.990981308411215,"26"
"marstat",80144,79417,727,0.990928828109403,"16"
"marstat",3738,3704,34,0.990904226859283,"25"
"marstat",41961,41578,383,0.990872476823717,"23"
"marstat",27596,27344,252,0.99086824177417,"20"
"marstat",976,967,9,0.99077868852459,"32"
"marstat",35903,35568,335,0.99066930340083,"23"
"marstat",26602,26353,249,0.990639801518683,"30"
"marstat",38441,38080,361,0.990608985198096,"40"
"marstat",59279,58718,561,0.990536277602524,"27"
"marstat",365442,361957,3485,0.990463602979406,"21"
"marstat",32708,32396,312,0.990461049284579,"40"
"marstat",27076,26816,260,0.990397399911361,"30"
"marstat",44324,43898,426,0.990388954065518,"40"
"marstat",102297,101311,986,0.990361398672493,"16"
"marstat",64600,63977,623,0.990356037151703,"39"
"marstat",48495,48025,470,0.990308279204042,"40"
"marstat",152780,151299,1481,0.990306322817123,"28"
"marstat",142460,141078,1382,0.990299031307034,"28"
"marstat",29534,29245,289,0.990214667840455,"20"
"marstat",40685,40286,399,0.990192945803122,"40"
"marstat",38093,37719,374,0.990181923187987,"38"
"marstat",3055,3025,30,0.990180032733224,"29"
"marstat",367794,364170,3624,0.990146658183657,"21"
"marstat",87800,86932,868,0.990113895216401,"16"
"marstat",39835,39439,396,0.990058993347559,"38"
"marstat",1106,1095,11,0.99005424954792,"32"
"marstat",27540,27265,275,0.99001452432825,"30"
"marstat",47353,46879,474,0.989990074546491,"40"
"marstat",45076,44623,453,0.989950306149614,"40"
"marstat",43360,42924,436,0.989944649446495,"23"
"marstat",53661,53120,541,0.989918190119454,"27"
"marstat",48338,47850,488,0.989904423021225,"40"
"marstat",20983,20771,212,0.989896582948101,"26"
"marstat",41246,40829,417,0.989889928720361,"40"
"marstat",32538,32208,330,0.989858012170385,"20"
"marstat",42877,42441,436,0.989831378128134,"40"
"marstat",27290,27012,278,0.989813118358373,"30"
"marstat",27058,26777,281,0.989614901323084,"30"
"marstat",367037,363220,3817,0.989600503491474,"21"
"marstat",40537,40114,423,0.989565088684412,"38"
"marstat",103424,102342,1082,0.989538211633663,"16"
"marstat",147569,146024,1545,0.989530321408968,"28"
"marstat",88539,87610,929,0.989507448694925,"39"
"marstat",42470,42024,446,0.989498469507888,"23"
"marstat",364437,360592,3845,0.989449479608272,"21"
"marstat",45350,44871,479,0.989437706725469,"27"
"marstat",24693,24432,261,0.989430202891508,"41"
"marstat",94256,93258,998,0.98941181463249,"39"
"marstat",39502,39083,419,0.989392942129512,"38"
"marstat",42003,41557,446,0.989381710830179,"27"
"marstat",362003,358152,3851,0.989361966613536,"21"
"marstat",61158,60503,655,0.989290035645378,"39"
"marstat",366932,362987,3945,0.989248689130411,"21"
"marstat",101410,100319,1091,0.989241692140814,"16"
"marstat",40651,40213,438,0.989225357309783,"38"
"marstat",3338,3302,36,0.989215098861594,"29"
"marstat",829,820,9,0.989143546441496,"32"
"marstat",19236,19027,209,0.98913495529216,"41"
"marstat",70366,69601,765,0.989128272176904,"39"
"marstat",95401,94358,1043,0.989067200553453,"16"
"marstat",20393,20170,223,0.989064875202275,"41"
"marstat",9925,9816,109,0.989017632241814,"34"
"marstat",47674,47150,524,0.989008683978689,"40"
"marstat",31206,30862,344,0.988976478882266,"36"
"marstat",145567,143962,1605,0.988974149360775,"28"
"marstat",46125,45616,509,0.988964769647697,"40"
"marstat",57973,57333,640,0.98896037810705,"39"
"marstat",16830,16644,186,0.988948306595365,"41"
"marstat",82873,81953,920,0.988898676287814,"39"
"marstat",18916,18704,212,0.98879255656587,"41"
"marstat",19442,19223,219,0.98873572677708,"41"
"marstat",16317,16133,184,0.988723417294846,"41"
"marstat",16312,16128,184,0.988719960765081,"41"
"marstat",17882,17680,202,0.988703724415613,"41"
"marstat",3005,2971,34,0.988685524126456,"29"
"marstat",31715,31355,360,0.988648904303957,"20"
"marstat",27616,27302,314,0.988629779837775,"30"
"marstat",47179,46641,538,0.988596621378156,"27"
"marstat",67802,67027,775,0.988569658712132,"39"
"marstat",782,773,9,0.98849104859335,"1"
"marstat",25086,24797,289,0.98847963007255,"41"
"marstat",79334,78420,914,0.988479088411022,"39"
"marstat",42632,42139,493,0.988435916682304,"38"
"marstat",49528,48947,581,0.988269261831691,"40"
"marstat",31543,31171,372,0.988206575151381,"20"
"marstat",75688,74791,897,0.988148715780573,"39"
"marstat",17457,17250,207,0.988142292490119,"41"
"marstat",47397,46834,563,0.988121611072431,"38"
"marstat",49686,49095,591,0.988105301292114,"40"
"marstat",58588,57886,702,0.988018024168772,"39"
"marstat",26167,25853,314,0.988000152864295,"41"
"marstat",29562,29205,357,0.987923685812868,"36"
"marstat",18215,17995,220,0.987922042272852,"41"
"marstat",94541,93396,1145,0.987888852455548,"39"
"marstat",4029,3980,49,0.987838173243981,"29"
"marstat",15888,15694,194,0.987789526686808,"41"
"marstat",19615,19375,240,0.987764465969921,"41"
"marstat",376377,371768,4609,0.987754299545403,"21"
"marstat",27753,27413,340,0.987749072172378,"36"
"marstat",383637,378915,4722,0.987691489611273,"21"
"marstat",3488,3445,43,0.987672018348624,"29"
"marstat",98492,97257,1235,0.987460910530805,"39"
"marstat",46557,45973,584,0.987456236441351,"38"
"marstat",36608,36147,461,0.987407124125874,"20"
"marstat",33870,33442,428,0.98736344847948,"20"
"marstat",32799,32384,415,0.987347175218757,"20"
"marstat",22995,22704,291,0.987345075016308,"41"
"marstat",36550,36087,463,0.987332421340629,"36"
"marstat",27589,27239,350,0.987313784479321,"30"
"marstat",16187,15981,206,0.987273738184963,"41"
"marstat",31971,31564,407,0.987269713177567,"30"
"marstat",45342,44762,580,0.987208327819681,"38"
"marstat",16951,16732,219,0.987080408235502,"41"
"marstat",17705,17476,229,0.987065800621293,"41"
"marstat",27986,27622,364,0.986993496748374,"36"
"marstat",17822,17588,234,0.986870160475816,"41"
"marstat",112130,110648,1482,0.986783198073665,"39"
"marstat",103714,102337,1377,0.986723103920397,"39"
"marstat",3386,3341,45,0.986709982279976,"29"
"marstat",18489,18243,246,0.986694791497647,"41"
"marstat",54967,54227,740,0.986537376971638,"30"
"marstat",38561,38041,520,0.986514872539613,"36"
"marstat",88444,87251,1193,0.986511238749944,"20"
"marstat",52396,51689,707,0.986506603557524,"30"
"marstat",16771,16543,228,0.986405104048655,"41"
"marstat",37399,36890,509,0.986390010428086,"20"
"marstat",29253,28854,399,0.986360373295047,"30"
"marstat",42982,42394,588,0.986319854822949,"30"
"marstat",3359,3313,46,0.986305448050015,"29"
"marstat",372794,367681,5113,0.986284650504032,"21"
"marstat",29371,28967,404,0.986244935480576,"36"
"marstat",51762,51047,715,0.986186777945211,"30"
"marstat",350870,345971,4899,0.986037563770057,"21"
"marstat",33733,33261,472,0.986007766875167,"30"
"marstat",35054,34563,491,0.985993039310778,"30"
"marstat",2995,2953,42,0.985976627712855,"29"
"marstat",36513,35999,514,0.9859228220086,"30"
"marstat",135037,133134,1903,0.985907566074483,"39"
"marstat",39133,38580,553,0.985868704162727,"20"
"marstat",18681,18417,264,0.985867994218725,"41"
"marstat",2900,2859,41,0.985862068965517,"29"
"marstat",40655,40080,575,0.985856598204403,"36"
"marstat",30171,29741,430,0.985747903616055,"36"
"marstat",60269,59409,860,0.985730640959697,"20"
"marstat",44476,43841,635,0.985722636927781,"30"
"marstat",41874,41276,598,0.985719061947748,"30"
"marstat",56727,55916,811,0.985703456907645,"30"
"marstat",78289,77169,1120,0.985694031089936,"20"
"marstat",81871,80699,1172,0.985684796814501,"20"
"marstat",90796,89479,1317,0.985494955724922,"20"
"marstat",4125,4065,60,0.985454545454545,"29"
"marstat",65797,64838,959,0.98542486739517,"20"
"marstat",29930,29492,438,0.985365853658537,"36"
"marstat",38266,37704,562,0.985313332984895,"30"
"marstat",3917,3859,58,0.98519274955323,"29"
"marstat",55006,54191,815,0.985183434534414,"20"
