county_ihme,cluster,period
16001,2011-2017_C1,2011-2017
51027,2011-2017_C1,2011-2017
31141,2011-2017_C1,2011-2017
26149,2011-2017_C1,2011-2017
17111,2011-2017_C1,2011-2017
29001,2011-2017_C1,2011-2017
48259,2011-2017_C1,2011-2017
51105,2011-2017_C1,2011-2017
29009,2011-2017_C1,2011-2017
20099,2011-2017_C1,2011-2017
30003,2011-2017_C1,2011-2017
40109,2011-2017_C1,2011-2017
18135,2011-2017_C1,2011-2017
05059,2011-2017_C1,2011-2017
40047,2011-2017_C1,2011-2017
48117,2011-2017_C1,2011-2017
45047,2011-2017_C1,2011-2017
23001,2011-2017_C1,2011-2017
12091,2011-2017_C1,2011-2017
48145,2011-2017_C1,2011-2017
41027,2011-2017_C1,2011-2017
41029,2011-2017_C1,2011-2017
18149,2011-2017_C1,2011-2017
25011,2011-2017_C1,2011-2017
20133,2011-2017_C1,2011-2017
29219,2011-2017_C1,2011-2017
01025,2011-2017_C1,2011-2017
12131,2011-2017_C1,2011-2017
20177,2011-2017_C1,2011-2017
55021,2011-2017_C1,2011-2017
01059,2011-2017_C1,2011-2017
04017,2011-2017_C1,2011-2017
51143,2011-2017_C1,2011-2017
19093,2011-2017_C1,2011-2017
42025,2011-2017_C1,2011-2017
18141,2011-2017_C1,2011-2017
28049,2011-2017_C1,2011-2017
17147,2011-2017_C1,2011-2017
21045,2011-2017_C1,2011-2017
53057,2011-2017_C1,2011-2017
48299,2011-2017_C1,2011-2017
47125,2011-2017_C1,2011-2017
48487,2011-2017_C1,2011-2017
37163,2011-2017_C1,2011-2017
22101,2011-2017_C1,2011-2017
47137,2011-2017_C1,2011-2017
55047,2011-2017_C1,2011-2017
48041,2011-2017_C1,2011-2017
48257,2011-2017_C1,2011-2017
42059,2011-2017_C1,2011-2017
28039,2011-2017_C1,2011-2017
17045,2011-2017_C1,2011-2017
48427,2011-2017_C1,2011-2017
12081,2011-2017_C1,2011-2017
38103,2011-2017_C1,2011-2017
54073,2011-2017_C1,2011-2017
32510,2011-2017_C1,2011-2017
19113,2011-2017_C1,2011-2017
48277,2011-2017_C1,2011-2017
01045,2011-2017_C1,2011-2017
22047,2011-2017_C1,2011-2017
48497,2011-2017_C1,2011-2017
08083,2011-2017_C1,2011-2017
42111,2011-2017_C1,2011-2017
20037,2011-2017_C1,2011-2017
06109,2011-2017_C1,2011-2017
47073,2011-2017_C1,2011-2017
28131,2011-2017_C1,2011-2017
21119,2011-2017_C1,2011-2017
40111,2011-2017_C1,2011-2017
05083,2011-2017_C1,2011-2017
51099,2011-2017_C1,2011-2017
08125,2011-2017_C1,2011-2017
39123,2011-2017_C1,2011-2017
48091,2011-2017_C1,2011-2017
12005,2011-2017_C1,2011-2017
19161,2011-2017_C1,2011-2017
20035,2011-2017_C1,2011-2017
12075,2011-2017_C1,2011-2017
18183,2011-2017_C1,2011-2017
40113,2011-2017_C1,2011-2017
49047,2011-2017_C1,2011-2017
17049,2011-2017_C1,2011-2017
47031,2011-2017_C1,2011-2017
53039,2011-2017_C1,2011-2017
27013,2011-2017_C1,2011-2017
37093,2011-2017_C1,2011-2017
55125,2011-2017_C1,2011-2017
40051,2011-2017_C1,2011-2017
23009,2011-2017_C1,2011-2017
18151,2011-2017_C1,2011-2017
05019,2011-2017_C1,2011-2017
18099,2011-2017_C1,2011-2017
48467,2011-2017_C1,2011-2017
21021,2011-2017_C1,2011-2017
55019,2011-2017_C1,2011-2017
26117,2011-2017_C1,2011-2017
55057,2011-2017_C1,2011-2017
25015,2011-2017_C1,2011-2017
55119,2011-2017_C1,2011-2017
19107,2011-2017_C1,2011-2017
28091,2011-2017_C1,2011-2017
48217,2011-2017_C1,2011-2017
51710,2011-2017_C1,2011-2017
23013,2011-2017_C1,2011-2017
20005,2011-2017_C1,2011-2017
48183,2011-2017_C1,2011-2017
17113,2011-2017_C1,2011-2017
56031,2011-2017_C1,2011-2017
47107,2011-2017_C1,2011-2017
48169,2011-2017_C1,2011-2017
13317,2011-2017_C1,2011-2017
51550,2011-2017_C1,2011-2017
08075,2011-2017_C1,2011-2017
17193,2011-2017_C1,2011-2017
30013,2011-2017_C1,2011-2017
47003,2011-2017_C1,2011-2017
21125,2011-2017_C1,2011-2017
21087,2011-2017_C1,2011-2017
44005,2011-2017_C1,2011-2017
27171,2011-2017_C1,2011-2017
19021,2011-2017_C1,2011-2017
13303,2011-2017_C1,2011-2017
18129,2011-2017_C1,2011-2017
49017,2011-2017_C1,2011-2017
06043,2011-2017_C1,2011-2017
42001,2011-2017_C1,2011-2017
37013,2011-2017_C1,2011-2017
37147,2011-2017_C1,2011-2017
51135,2011-2017_C1,2011-2017
55131,2011-2017_C1,2011-2017
51193,2011-2017_C1,2011-2017
26147,2011-2017_C1,2011-2017
54069,2011-2017_C1,2011-2017
51800,2011-2017_C1,2011-2017
31019,2011-2017_C1,2011-2017
13073,2011-2017_C1,2011-2017
18123,2011-2017_C1,2011-2017
48181,2011-2017_C1,2011-2017
48075,2011-2017_C1,2011-2017
13277,2011-2017_C1,2011-2017
05139,2011-2017_C1,2011-2017
48053,2011-2017_C1,2011-2017
51079,2011-2017_C1,2011-2017
26065,2011-2017_C1,2011-2017
21059,2011-2017_C1,2011-2017
12041,2011-2017_C1,2011-2017
05031,2011-2017_C1,2011-2017
47011,2011-2017_C1,2011-2017
37067,2011-2017_C1,2011-2017
47105,2011-2017_C1,2011-2017
17073,2011-2017_C1,2011-2017
22001,2011-2017_C1,2011-2017
45087,2011-2017_C1,2011-2017
18081,2011-2017_C1,2011-2017
04009,2011-2017_C1,2011-2017
32021,2011-2017_C1,2011-2017
36057,2011-2017_C1,2011-2017
40039,2011-2017_C1,2011-2017
24017,2011-2017_C1,2011-2017
30053,2011-2017_C1,2011-2017
13129,2011-2017_C1,2011-2017
39143,2011-2017_C1,2011-2017
53005,2011-2017_C1,2011-2017
31181,2011-2017_C1,2011-2017
40077,2011-2017_C1,2011-2017
28113,2011-2017_C1,2011-2017
34021,2011-2017_C1,2011-2017
41041,2011-2017_C1,2011-2017
18033,2011-2017_C1,2011-2017
29121,2011-2017_C1,2011-2017
54091,2011-2017_C1,2011-2017
42055,2011-2017_C1,2011-2017
46099,2011-2017_C1,2011-2017
21193,2011-2017_C1,2011-2017
47069,2011-2017_C1,2011-2017
48163,2011-2017_C1,2011-2017
28097,2011-2017_C1,2011-2017
17157,2011-2017_C1,2011-2017
53027,2011-2017_C1,2011-2017
47111,2011-2017_C1,2011-2017
27165,2011-2017_C1,2011-2017
49053,2011-2017_C1,2011-2017
37153,2011-2017_C1,2011-2017
18133,2011-2017_C1,2011-2017
28161,2011-2017_C1,2011-2017
55087,2011-2017_C1,2011-2017
53045,2011-2017_C1,2011-2017
47079,2011-2017_C1,2011-2017
48203,2011-2017_C1,2011-2017
18059,2011-2017_C1,2011-2017
36045,2011-2017_C1,2011-2017
32005,2011-2017_C1,2011-2017
02090,2011-2017_C2,2011-2017
08019,2011-2017_C1,2011-2017
51071,2011-2017_C1,2011-2017
51103,2011-2017_C1,2011-2017
51051,2011-2017_C1,2011-2017
36037,2011-2017_C1,2011-2017
05063,2011-2017_C1,2011-2017
51083,2011-2017_C1,2011-2017
27109,2011-2017_C1,2011-2017
48363,2011-2017_C1,2011-2017
21183,2011-2017_C1,2011-2017
56021,2011-2017_C1,2011-2017
01055,2011-2017_C1,2011-2017
47047,2011-2017_C1,2011-2017
18077,2011-2017_C1,2011-2017
22045,2011-2017_C1,2011-2017
48293,2011-2017_C1,2011-2017
47097,2011-2017_C1,2011-2017
05073,2011-2017_C1,2011-2017
51735,2011-2017_C1,2011-2017
21173,2011-2017_C1,2011-2017
05087,2011-2017_C1,2011-2017
41063,2011-2017_C1,2011-2017
37003,2011-2017_C1,2011-2017
21077,2011-2017_C1,2011-2017
13267,2011-2017_C1,2011-2017
31119,2011-2017_C1,2011-2017
18105,2011-2017_C1,2011-2017
16019,2011-2017_C1,2011-2017
39063,2011-2017_C1,2011-2017
42093,2011-2017_C1,2011-2017
48209,2011-2017_C1,2011-2017
51175,2011-2017_C1,2011-2017
48323,2011-2017_C1,2011-2017
06047,2011-2017_C1,2011-2017
51165,2011-2017_C1,2011-2017
49011,2011-2017_C1,2011-2017
22021,2011-2017_C1,2011-2017
54035,2011-2017_C1,2011-2017
35029,2011-2017_C1,2011-2017
26059,2011-2017_C1,2011-2017
53007,2011-2017_C1,2011-2017
55097,2011-2017_C1,2011-2017
48155,2011-2017_C1,2011-2017
12029,2011-2017_C1,2011-2017
16039,2011-2017_C1,2011-2017
28159,2011-2017_C1,2011-2017
39033,2011-2017_C1,2011-2017
18177,2011-2017_C1,2011-2017
45029,2011-2017_C1,2011-2017
16005,2011-2017_C1,2011-2017
18107,2011-2017_C1,2011-2017
23025,2011-2017_C1,2011-2017
12063,2011-2017_C1,2011-2017
01105,2011-2017_C1,2011-2017
19183,2011-2017_C1,2011-2017
39127,2011-2017_C1,2011-2017
41035,2011-2017_C1,2011-2017
40131,2011-2017_C1,2011-2017
31105,2011-2017_C1,2011-2017
47025,2011-2017_C1,2011-2017
54019,2011-2017_C1,2011-2017
01053,2011-2017_C1,2011-2017
31111,2011-2017_C1,2011-2017
06113,2011-2017_C1,2011-2017
55141,2011-2017_C1,2011-2017
24009,2011-2017_C1,2011-2017
49013,2011-2017_C1,2011-2017
42073,2011-2017_C1,2011-2017
37031,2011-2017_C1,2011-2017
17017,2011-2017_C1,2011-2017
37053,2011-2017_C1,2011-2017
28075,2011-2017_C1,2011-2017
48409,2011-2017_C1,2011-2017
01035,2011-2017_C1,2011-2017
55069,2011-2017_C1,2011-2017
53055,NA,2011-2017
42015,2011-2017_C1,2011-2017
22009,2011-2017_C1,2011-2017
40083,2011-2017_C1,2011-2017
48055,2011-2017_C1,2011-2017
16067,2011-2017_C1,2011-2017
01133,2011-2017_C1,2011-2017
17107,2011-2017_C1,2011-2017
41061,2011-2017_C1,2011-2017
39053,2011-2017_C1,2011-2017
13109,2011-2017_C1,2011-2017
19179,2011-2017_C1,2011-2017
44003,2011-2017_C1,2011-2017
41065,2011-2017_C1,2011-2017
18137,2011-2017_C1,2011-2017
26087,2011-2017_C1,2011-2017
29127,2011-2017_C1,2011-2017
27111,2011-2017_C1,2011-2017
01111,2011-2017_C1,2011-2017
18101,2011-2017_C1,2011-2017
19087,2011-2017_C1,2011-2017
48343,2011-2017_C1,2011-2017
50023,2011-2017_C1,2011-2017
47155,2011-2017_C1,2011-2017
31051,2011-2017_C1,2011-2017
26101,2011-2017_C1,2011-2017
13189,2011-2017_C1,2011-2017
55059,2011-2017_C1,2011-2017
55043,2011-2017_C1,2011-2017
45049,2011-2017_C1,2011-2017
51013,2011-2017_C1,2011-2017
19071,2011-2017_C1,2011-2017
18175,2011-2017_C1,2011-2017
12077,2011-2017_C1,2011-2017
05143,2011-2017_C1,2011-2017
28127,2011-2017_C1,2011-2017
30047,2011-2017_C1,2011-2017
40147,2011-2017_C1,2011-2017
12035,2011-2017_C1,2011-2017
42109,2011-2017_C1,2011-2017
31147,2011-2017_C1,2011-2017
18063,2011-2017_C1,2011-2017
05017,2011-2017_C1,2011-2017
53067,2011-2017_C1,2011-2017
17027,2011-2017_C1,2011-2017
35017,2011-2017_C1,2011-2017
01069,2011-2017_C1,2011-2017
29187,2011-2017_C1,2011-2017
26155,2011-2017_C1,2011-2017
13059,2011-2017_C1,2011-2017
55045,2011-2017_C1,2011-2017
56023,2011-2017_C1,2011-2017
22079,2011-2017_C1,2011-2017
13313,2011-2017_C1,2011-2017
41069,2011-2017_C1,2011-2017
50019,2011-2017_C1,2011-2017
29207,2011-2017_C1,2011-2017
24041,2011-2017_C1,2011-2017
51133,2011-2017_C1,2011-2017
28121,2011-2017_C1,2011-2017
29229,2011-2017_C1,2011-2017
26113,2011-2017_C1,2011-2017
55083,2011-2017_C1,2011-2017
26057,2011-2017_C1,2011-2017
48329,2011-2017_C1,2011-2017
54033,2011-2017_C1,2011-2017
13221,2011-2017_C1,2011-2017
27027,2011-2017_C1,2011-2017
45069,2011-2017_C1,2011-2017
37099,2011-2017_C1,2011-2017
27101,2011-2017_C1,2011-2017
19097,2011-2017_C1,2011-2017
26137,2011-2017_C1,2011-2017
27077,2011-2017_C1,2011-2017
54025,2011-2017_C1,2011-2017
05049,2011-2017_C1,2011-2017
41011,2011-2017_C1,2011-2017
28003,2011-2017_C1,2011-2017
17145,2011-2017_C1,2011-2017
17135,2011-2017_C1,2011-2017
39105,2011-2017_C1,2011-2017
48373,2011-2017_C1,2011-2017
26053,2011-2017_C1,2011-2017
36089,2011-2017_C1,2011-2017
26003,2011-2017_C1,2011-2017
06093,2011-2017_C1,2011-2017
36113,2011-2017_C1,2011-2017
48485,2011-2017_C1,2011-2017
55101,2011-2017_C1,2011-2017
41015,2011-2017_C1,2011-2017
50007,2011-2017_C1,2011-2017
01081,2011-2017_C1,2011-2017
26127,2011-2017_C1,2011-2017
28109,2011-2017_C1,2011-2017
55049,2011-2017_C1,2011-2017
39091,2011-2017_C1,2011-2017
40119,2011-2017_C1,2011-2017
19069,2011-2017_C1,2011-2017
22037,2011-2017_C1,2011-2017
29069,2011-2017_C1,2011-2017
19151,2011-2017_C1,2011-2017
53029,2011-2017_C1,2011-2017
51840,2011-2017_C1,2011-2017
47055,2011-2017_C1,2011-2017
17093,2011-2017_C1,2011-2017
27049,2011-2017_C1,2011-2017
13145,2011-2017_C1,2011-2017
21219,2011-2017_C1,2011-2017
29213,2011-2017_C1,2011-2017
05057,2011-2017_C1,2011-2017
13195,2011-2017_C1,2011-2017
48347,2011-2017_C1,2011-2017
26105,2011-2017_C1,2011-2017
22065,2011-2017_C1,2011-2017
26079,2011-2017_C1,2011-2017
40009,2011-2017_C1,2011-2017
18023,2011-2017_C1,2011-2017
51197,2011-2017_C1,2011-2017
37047,2011-2017_C1,2011-2017
48001,2011-2017_C1,2011-2017
01123,2011-2017_C1,2011-2017
01099,2011-2017_C1,2011-2017
38077,2011-2017_C1,2011-2017
50001,2011-2017_C1,2011-2017
28011,2011-2017_C1,2011-2017
28095,2011-2017_C1,2011-2017
17001,2011-2017_C1,2011-2017
36033,2011-2017_C1,2011-2017
47145,2011-2017_C1,2011-2017
53071,2011-2017_C1,2011-2017
36021,2011-2017_C1,2011-2017
45039,2011-2017_C1,2011-2017
55035,2011-2017_C1,2011-2017
51015,2011-2017_C1,2011-2017
51510,2011-2017_C1,2011-2017
17081,2011-2017_C1,2011-2017
01071,2011-2017_C1,2011-2017
13167,2011-2017_C1,2011-2017
17057,2011-2017_C1,2011-2017
48249,2011-2017_C1,2011-2017
42115,2011-2017_C1,2011-2017
28037,2011-2017_C1,2011-2017
36019,2011-2017_C1,2011-2017
48281,2011-2017_C1,2011-2017
22099,2011-2017_C1,2011-2017
41007,2011-2017_C1,2011-2017
51678,2011-2017_C1,2011-2017
05113,2011-2017_C1,2011-2017
55085,2011-2017_C1,2011-2017
40101,2011-2017_C1,2011-2017
17199,2011-2017_C1,2011-2017
37023,2011-2017_C1,2011-2017
29175,2011-2017_C1,2011-2017
20061,2011-2017_C1,2011-2017
47035,2011-2017_C1,2011-2017
48037,2011-2017_C1,2011-2017
27033,2011-2017_C1,2011-2017
13205,2011-2017_C1,2011-2017
17189,2011-2017_C1,2011-2017
37135,2011-2017_C1,2011-2017
37055,2011-2017_C1,2011-2017
18045,2011-2017_C1,2011-2017
26027,2011-2017_C1,2011-2017
36069,2011-2017_C1,2011-2017
27139,2011-2017_C1,2011-2017
05027,2011-2017_C1,2011-2017
48499,2011-2017_C1,2011-2017
48005,2011-2017_C1,2011-2017
26071,2011-2017_C1,2011-2017
42013,2011-2017_C1,2011-2017
36051,2011-2017_C1,2011-2017
38015,2011-2017_C1,2011-2017
17127,2011-2017_C1,2011-2017
47183,2011-2017_C1,2011-2017
05123,2011-2017_C1,2011-2017
51023,2011-2017_C1,2011-2017
05065,2011-2017_C1,2011-2017
55003,2011-2017_C1,2011-2017
13019,2011-2017_C1,2011-2017
51077,2011-2017_C1,2011-2017
06025,2011-2017_C1,2011-2017
40023,2011-2017_C1,2011-2017
20161,2011-2017_C1,2011-2017
22035,2011-2017_C1,2011-2017
19027,2011-2017_C1,2011-2017
32019,2011-2017_C1,2011-2017
48219,2011-2017_C1,2011-2017
29201,2011-2017_C1,2011-2017
18049,2011-2017_C1,2011-2017
13111,2011-2017_C1,2011-2017
48291,2011-2017_C1,2011-2017
51065,2011-2017_C1,2011-2017
55055,2011-2017_C1,2011-2017
39169,2011-2017_C1,2011-2017
21033,2011-2017_C1,2011-2017
39001,2011-2017_C1,2011-2017
48387,2011-2017_C1,2011-2017
48489,2011-2017_C1,2011-2017
30017,2011-2017_C1,2011-2017
05021,2011-2017_C1,2011-2017
39075,2011-2017_C1,2011-2017
55075,2011-2017_C1,2011-2017
47099,2011-2017_C1,2011-2017
51163,2011-2017_C1,2011-2017
51109,2011-2017_C1,2011-2017
16027,2011-2017_C1,2011-2017
48079,2011-2017_C1,2011-2017
01119,2011-2017_C1,2011-2017
51117,2011-2017_C1,2011-2017
08049,2011-2017_C1,2011-2017
19167,2011-2017_C1,2011-2017
47077,2011-2017_C1,2011-2017
32027,2011-2017_C1,2011-2017
27133,2011-2017_C1,2011-2017
18041,2011-2017_C1,2011-2017
28115,2011-2017_C1,2011-2017
22039,2011-2017_C1,2011-2017
21019,2011-2017_C1,2011-2017
06027,2011-2017_C1,2011-2017
06045,2011-2017_C1,2011-2017
29165,2011-2017_C1,2011-2017
29145,2011-2017_C1,2011-2017
28105,2011-2017_C1,2011-2017
27159,2011-2017_C1,2011-2017
12119,2011-2017_C1,2011-2017
08107,2011-2017_C1,2011-2017
47005,2011-2017_C1,2011-2017
37139,2011-2017_C1,2011-2017
29141,2011-2017_C1,2011-2017
47081,2011-2017_C1,2011-2017
48067,2011-2017_C1,2011-2017
05069,2011-2017_C1,2011-2017
19171,2011-2017_C1,2011-2017
26085,2011-2017_C1,2011-2017
39159,2011-2017_C1,2011-2017
29181,2011-2017_C1,2011-2017
45035,2011-2017_C1,2011-2017
48469,2011-2017_C1,2011-2017
32001,2011-2017_C1,2011-2017
38085,2011-2017_C1,2011-2017
33001,2011-2017_C1,2011-2017
48211,2011-2017_C1,2011-2017
19033,2011-2017_C1,2011-2017
50017,2011-2017_C1,2011-2017
19031,2011-2017_C1,2011-2017
41045,2011-2017_C1,2011-2017
31145,2011-2017_C1,2011-2017
31139,2011-2017_C1,2011-2017
51029,2011-2017_C1,2011-2017
37049,2011-2017_C1,2011-2017
12045,2011-2017_C1,2011-2017
20057,2011-2017_C1,2011-2017
37075,2011-2017_C1,2011-2017
51157,2011-2017_C1,2011-2017
27005,2011-2017_C1,2011-2017
40049,2011-2017_C1,2011-2017
21233,2011-2017_C1,2011-2017
18053,2011-2017_C1,2011-2017
13137,2011-2017_C1,2011-2017
05147,2011-2017_C1,2011-2017
48097,2011-2017_C1,2011-2017
37025,2011-2017_C1,2011-2017
51775,2011-2017_C1,2011-2017
37113,2011-2017_C1,2011-2017
35055,2011-2017_C1,2011-2017
29023,2011-2017_C1,2011-2017
50005,2011-2017_C1,2011-2017
26107,2011-2017_C1,2011-2017
48021,2011-2017_C1,2011-2017
12121,2011-2017_C1,2011-2017
39039,2011-2017_C1,2011-2017
27043,2011-2017_C1,2011-2017
29105,2011-2017_C1,2011-2017
46047,2011-2017_C1,2011-2017
18093,2011-2017_C1,2011-2017
23007,2011-2017_C1,2011-2017
27009,2011-2017_C1,2011-2017
39131,2011-2017_C1,2011-2017
36097,2011-2017_C1,2011-2017
17103,2011-2017_C1,2011-2017
51191,2011-2017_C1,2011-2017
51137,2011-2017_C1,2011-2017
13201,2011-2017_C1,2011-2017
40099,2011-2017_C1,2011-2017
20047,2011-2017_C1,2011-2017
39141,2011-2017_C1,2011-2017
19141,2011-2017_C1,2011-2017
31057,2011-2017_C1,2011-2017
48231,2011-2017_C1,2011-2017
33017,2011-2017_C1,2011-2017
08069,2011-2017_C1,2011-2017
40067,2011-2017_C1,2011-2017
55061,2011-2017_C1,2011-2017
05009,2011-2017_C1,2011-2017
53043,2011-2017_C1,2011-2017
36031,2011-2017_C1,2011-2017
20077,2011-2017_C1,2011-2017
39083,2011-2017_C1,2011-2017
35005,2011-2017_C1,2011-2017
55001,2011-2017_C1,2011-2017
29111,2011-2017_C1,2011-2017
21155,2011-2017_C1,2011-2017
22093,2011-2017_C1,2011-2017
36105,2011-2017_C1,2011-2017
13291,2011-2017_C1,2011-2017
51670,2011-2017_C1,2011-2017
18085,2011-2017_C1,2011-2017
51011,2011-2017_C1,2011-2017
06069,2011-2017_C1,2011-2017
30095,2011-2017_C1,2011-2017
09015,2011-2017_C1,2011-2017
39097,2011-2017_C1,2011-2017
21005,2011-2017_C1,2011-2017
22069,2011-2017_C1,2011-2017
17203,2011-2017_C1,2011-2017
28111,2011-2017_C1,2011-2017
28087,2011-2017_C1,2011-2017
48051,2011-2017_C1,2011-2017
02020,2011-2017_C2,2011-2017
13093,2011-2017_C1,2011-2017
17121,2011-2017_C1,2011-2017
19109,2011-2017_C1,2011-2017
26073,2011-2017_C1,2011-2017
54089,2011-2017_C1,2011-2017
16057,2011-2017_C1,2011-2017
35043,2011-2017_C1,2011-2017
40079,2011-2017_C1,2011-2017
31177,2011-2017_C1,2011-2017
40115,2011-2017_C1,2011-2017
21157,2011-2017_C1,2011-2017
37007,2011-2017_C1,2011-2017
21105,2011-2017_C1,2011-2017
04011,2011-2017_C1,2011-2017
36109,2011-2017_C1,2011-2017
29055,2011-2017_C1,2011-2017
28027,2011-2017_C1,2011-2017
17105,2011-2017_C1,2011-2017
01031,2011-2017_C1,2011-2017
17137,2011-2017_C1,2011-2017
28107,2011-2017_C1,2011-2017
20159,2011-2017_C1,2011-2017
51161,2011-2017_C1,2011-2017
26095,2011-2017_C1,2011-2017
19047,2011-2017_C1,2011-2017
30041,2011-2017_C1,2011-2017
39003,2011-2017_C1,2011-2017
26063,2011-2017_C1,2011-2017
45033,2011-2017_C1,2011-2017
27131,2011-2017_C1,2011-2017
21187,2011-2017_C1,2011-2017
54041,2011-2017_C1,2011-2017
39171,2011-2017_C1,2011-2017
54079,2011-2017_C1,2011-2017
06033,2011-2017_C1,2011-2017
45081,2011-2017_C1,2011-2017
05067,2011-2017_C1,2011-2017
27099,2011-2017_C1,2011-2017
01029,2011-2017_C1,2011-2017
28031,2011-2017_C1,2011-2017
44009,2011-2017_C1,2011-2017
22089,2011-2017_C1,2011-2017
21023,2011-2017_C1,2011-2017
16059,2011-2017_C1,2011-2017
13245,2011-2017_C1,2011-2017
38027,2011-2017_C1,2011-2017
22029,2011-2017_C1,2011-2017
08073,2011-2017_C1,2011-2017
05023,2011-2017_C1,2011-2017
36023,2011-2017_C1,2011-2017
20151,2011-2017_C1,2011-2017
37041,2011-2017_C1,2011-2017
53037,2011-2017_C1,2011-2017
48223,2011-2017_C1,2011-2017
29043,2011-2017_C1,2011-2017
55067,2011-2017_C1,2011-2017
51115,2011-2017_C1,2011-2017
47167,2011-2017_C1,2011-2017
18055,2011-2017_C1,2011-2017
51091,2011-2017_C1,2011-2017
46087,2011-2017_C1,2011-2017
39047,2011-2017_C1,2011-2017
21115,2011-2017_C1,2011-2017
35037,2011-2017_C1,2011-2017
54085,2011-2017_C1,2011-2017
22003,2011-2017_C1,2011-2017
55105,2011-2017_C1,2011-2017
42131,2011-2017_C1,2011-2017
22075,2011-2017_C1,2011-2017
48093,2011-2017_C1,2011-2017
37141,2011-2017_C1,2011-2017
06021,2011-2017_C1,2011-2017
56045,2011-2017_C1,2011-2017
28001,2011-2017_C1,2011-2017
51073,2011-2017_C1,2011-2017
18013,2011-2017_C1,2011-2017
12133,2011-2017_C1,2011-2017
48057,2011-2017_C1,2011-2017
01019,2011-2017_C1,2011-2017
37077,2011-2017_C1,2011-2017
16063,2011-2017_C1,2011-2017
48165,2011-2017_C1,2011-2017
53049,2011-2017_C1,2011-2017
39031,2011-2017_C1,2011-2017
37127,2011-2017_C1,2011-2017
22005,2011-2017_C1,2011-2017
51005,2011-2017_C1,2011-2017
37037,2011-2017_C1,2011-2017
40125,2011-2017_C1,2011-2017
21145,2011-2017_C1,2011-2017
50025,2011-2017_C1,2011-2017
29163,2011-2017_C1,2011-2017
20003,2011-2017_C1,2011-2017
21053,2011-2017_C1,2011-2017
16079,2011-2017_C1,2011-2017
18165,2011-2017_C1,2011-2017
02188,2011-2017_C2,2011-2017
51035,2011-2017_C1,2011-2017
12027,2011-2017_C1,2011-2017
21017,2011-2017_C1,2011-2017
19045,2011-2017_C1,2011-2017
31185,2011-2017_C1,2011-2017
29033,2011-2017_C1,2011-2017
55095,2011-2017_C1,2011-2017
38003,2011-2017_C1,2011-2017
21091,2011-2017_C1,2011-2017
22113,2011-2017_C1,2011-2017
51101,2011-2017_C1,2011-2017
40117,2011-2017_C1,2011-2017
37027,2011-2017_C1,2011-2017
20115,2011-2017_C1,2011-2017
36043,2011-2017_C1,2011-2017
48455,2011-2017_C1,2011-2017
35025,2011-2017_C1,2011-2017
23027,2011-2017_C1,2011-2017
21099,2011-2017_C1,2011-2017
29057,2011-2017_C1,2011-2017
13295,2011-2017_C1,2011-2017
41049,2011-2017_C1,2011-2017
05115,2011-2017_C1,2011-2017
28103,2011-2017_C1,2011-2017
39027,2011-2017_C1,2011-2017
19173,2011-2017_C1,2011-2017
47061,2011-2017_C1,2011-2017
40141,2011-2017_C1,2011-2017
18043,2011-2017_C1,2011-2017
04005,2011-2017_C1,2011-2017
01021,2011-2017_C1,2011-2017
05089,2011-2017_C1,2011-2017
27097,2011-2017_C1,2011-2017
55005,2011-2017_C1,2011-2017
13219,2011-2017_C1,2011-2017
13193,2011-2017_C1,2011-2017
02130,2011-2017_C13,2011-2017
05121,2011-2017_C1,2011-2017
17159,2011-2017_C1,2011-2017
28125,2011-2017_C1,2011-2017
19129,2011-2017_C1,2011-2017
28155,2011-2017_C1,2011-2017
05097,2011-2017_C1,2011-2017
54103,2011-2017_C1,2011-2017
12023,2011-2017_C1,2011-2017
05127,2011-2017_C1,2011-2017
20169,2011-2017_C1,2011-2017
26015,2011-2017_C1,2011-2017
38045,2011-2017_C1,2011-2017
46105,2011-2017_C1,2011-2017
18015,2011-2017_C1,2011-2017
48089,2011-2017_C1,2011-2017
48221,2011-2017_C1,2011-2017
31021,2011-2017_C1,2011-2017
32023,2011-2017_C1,2011-2017
05141,2011-2017_C1,2011-2017
45011,2011-2017_C1,2011-2017
17141,2011-2017_C1,2011-2017
28151,2011-2017_C1,2011-2017
49045,2011-2017_C1,2011-2017
36107,2011-2017_C1,2011-2017
18073,2011-2017_C1,2011-2017
47123,2011-2017_C1,2011-2017
22049,2011-2017_C1,2011-2017
27071,2011-2017_C1,2011-2017
28147,2011-2017_C1,2011-2017
13207,2011-2017_C1,2011-2017
21211,2011-2017_C1,2011-2017
35009,2011-2017_C1,2011-2017
13033,2011-2017_C1,2011-2017
13229,2011-2017_C1,2011-2017
26069,2011-2017_C1,2011-2017
42103,2011-2017_C1,2011-2017
33019,2011-2017_C1,2011-2017
13025,2011-2017_C1,2011-2017
31045,2011-2017_C1,2011-2017
19169,2011-2017_C1,2011-2017
22111,2011-2017_C1,2011-2017
13273,2011-2017_C1,2011-2017
27115,2011-2017_C1,2011-2017
28019,2011-2017_C1,2011-2017
48227,2011-2017_C1,2011-2017
08067,2011-2017_C1,2011-2017
29049,2011-2017_C1,2011-2017
24013,2011-2017_C1,2011-2017
48229,2011-2017_C1,2011-2017
54045,2011-2017_C1,2011-2017
21207,2011-2017_C1,2011-2017
47075,2011-2017_C1,2011-2017
20009,2011-2017_C1,2011-2017
