cluster,period,z_overd,z_RI,z_garb,z_phil,has_dq,has_ph,ready,reason
C280,2020_2022,NA,NA,NA,2.032347658102414,0,1,0,missing_dq
C281,2020_2022,NA,NA,NA,0.9718355615285242,0,1,0,missing_dq
C282,2020_2022,NA,NA,NA,2.333251773057491,0,1,0,missing_dq
C283,2020_2022,NA,NA,NA,-0.6884801635181753,0,1,0,missing_dq
C284,2020_2022,NA,NA,NA,1.3126141492997097,0,1,0,missing_dq
C285,2020_2022,NA,NA,NA,1.3247693810167365,0,1,0,missing_dq
C286,2020_2022,NA,NA,NA,-0.26660951452753245,0,1,0,missing_dq
C287,2020_2022,NA,NA,NA,1.297937262031996,0,1,0,missing_dq
C288,2020_2022,NA,NA,NA,-2.092796561386937,0,1,0,missing_dq
C289,2020_2022,NA,NA,NA,1.4297357364825032,0,1,0,missing_dq
C29,2020_2022,NA,NA,NA,1.375947902098646,0,1,0,missing_dq
C290,2020_2022,NA,NA,NA,0.7570903179622097,0,1,0,missing_dq
C291,2020_2022,NA,NA,NA,1.4172744540316045,0,1,0,missing_dq
C292,2020_2022,NA,NA,NA,0.5621284303441972,0,1,0,missing_dq
C293,2020_2022,NA,NA,NA,0.4876828298204273,0,1,0,missing_dq
C294,2020_2022,NA,NA,NA,0.8249610811935113,0,1,0,missing_dq
C295,2020_2022,NA,NA,NA,1.8244334173635646,0,1,0,missing_dq
C296,2020_2022,NA,NA,NA,0.6031016167281932,0,1,0,missing_dq
C297,2020_2022,NA,NA,NA,0.9897068522993577,0,1,0,missing_dq
C298,2020_2022,NA,NA,NA,1.372815166339384,0,1,0,missing_dq
C299,2020_2022,NA,NA,NA,-0.0495549030263903,0,1,0,missing_dq
C3,2020_2022,NA,NA,NA,1.4826423889238345,0,1,0,missing_dq
C30,2020_2022,NA,NA,NA,0.3340273149278496,0,1,0,missing_dq
C300,2020_2022,NA,NA,NA,0.30678330861557646,0,1,0,missing_dq
C301,2020_2022,NA,NA,NA,1.0373668758623804,0,1,0,missing_dq
C302,2020_2022,NA,NA,NA,0.7903637142529105,0,1,0,missing_dq
C303,2020_2022,NA,NA,NA,0.2715842531316985,0,1,0,missing_dq
C304,2020_2022,NA,NA,NA,-1.3680426905830572,0,1,0,missing_dq
C305,2020_2022,NA,NA,NA,-0.29933493812038514,0,1,0,missing_dq
C306,2020_2022,NA,NA,NA,0.22541432894657165,0,1,0,missing_dq
C307,2020_2022,NA,NA,NA,1.4985285558936081,0,1,0,missing_dq
C308,2020_2022,NA,NA,NA,1.7109180503724877,0,1,0,missing_dq
C309,2020_2022,NA,NA,NA,-0.3503541601930845,0,1,0,missing_dq
C31,2020_2022,NA,NA,NA,1.035222182610769,0,1,0,missing_dq
C310,2020_2022,NA,NA,NA,-0.45788462607916564,0,1,0,missing_dq
C311,2020_2022,NA,NA,NA,2.147954792427986,0,1,0,missing_dq
C312,2020_2022,NA,NA,NA,0.27679373051736356,0,1,0,missing_dq
C313,2020_2022,NA,NA,NA,-0.6628863976124346,0,1,0,missing_dq
C314,2020_2022,NA,NA,NA,1.0084022220144666,0,1,0,missing_dq
C315,2020_2022,NA,NA,NA,0.04366457559708827,0,1,0,missing_dq
C316,2020_2022,NA,NA,NA,-0.6666662322521084,0,1,0,missing_dq
C317,2020_2022,NA,NA,NA,1.2633732463575111,0,1,0,missing_dq
C318,2020_2022,NA,NA,NA,2.1221413752162204,0,1,0,missing_dq
C319,2020_2022,NA,NA,NA,0.5998445386290165,0,1,0,missing_dq
C32,2020_2022,NA,NA,NA,1.4138253180398728,0,1,0,missing_dq
C320,2020_2022,NA,NA,NA,0.5685723345308205,0,1,0,missing_dq
C321,2020_2022,NA,NA,NA,0.26216752378393426,0,1,0,missing_dq
C322,2020_2022,NA,NA,NA,-0.3745115188823287,0,1,0,missing_dq
C323,2020_2022,NA,NA,NA,2.105827719850487,0,1,0,missing_dq
C324,2020_2022,NA,NA,NA,0.39865103635679455,0,1,0,missing_dq
C325,2020_2022,NA,NA,NA,0.3095691635813438,0,1,0,missing_dq
C326,2020_2022,NA,NA,NA,1.0906407285427384,0,1,0,missing_dq
C327,2020_2022,NA,NA,NA,1.0500654761148327,0,1,0,missing_dq
C328,2020_2022,NA,NA,NA,2.326361972840015,0,1,0,missing_dq
C329,2020_2022,NA,NA,NA,-0.7686286224130336,0,1,0,missing_dq
C33,2020_2022,NA,NA,NA,1.6252280138144577,0,1,0,missing_dq
C330,2020_2022,NA,NA,NA,0.422911054059447,0,1,0,missing_dq
C331,2020_2022,NA,NA,NA,1.3908227520329064,0,1,0,missing_dq
C332,2020_2022,NA,NA,NA,0.797546084509736,0,1,0,missing_dq
C333,2020_2022,NA,NA,NA,0.6153991957349221,0,1,0,missing_dq
C334,2020_2022,NA,NA,NA,-0.4513071688066879,0,1,0,missing_dq
C335,2020_2022,NA,NA,NA,0.6084955907316276,0,1,0,missing_dq
C336,2020_2022,NA,NA,NA,0.18163261310702875,0,1,0,missing_dq
C337,2020_2022,NA,NA,NA,0.40269455428131545,0,1,0,missing_dq
C338,2020_2022,NA,NA,NA,0.9203528345257329,0,1,0,missing_dq
C339,2020_2022,NA,NA,NA,0.19717491682926497,0,1,0,missing_dq
C34,2020_2022,NA,NA,NA,0.951366244428246,0,1,0,missing_dq
C340,2020_2022,NA,NA,NA,-2.745985566741228,0,1,0,missing_dq
C341,2020_2022,NA,NA,NA,0.323206927255544,0,1,0,missing_dq
C342,2020_2022,NA,NA,NA,-1.4801686138567163,0,1,0,missing_dq
C343,2020_2022,NA,NA,NA,0.6646569211251772,0,1,0,missing_dq
C344,2020_2022,NA,NA,NA,-0.160520944855753,0,1,0,missing_dq
C345,2020_2022,NA,NA,NA,-0.9731284681389074,0,1,0,missing_dq
C346,2020_2022,NA,NA,NA,0.9705224933542317,0,1,0,missing_dq
C347,2020_2022,NA,NA,NA,-0.7191244843453013,0,1,0,missing_dq
C348,2020_2022,NA,NA,NA,-0.7650282677403436,0,1,0,missing_dq
C349,2020_2022,NA,NA,NA,0.7736488200486836,0,1,0,missing_dq
C35,2020_2022,NA,NA,NA,1.76853976470406,0,1,0,missing_dq
C350,2020_2022,NA,NA,NA,0.5352811242476844,0,1,0,missing_dq
C351,2020_2022,NA,NA,NA,1.2703833532889506,0,1,0,missing_dq
C352,2020_2022,NA,NA,NA,-0.025391271614777517,0,1,0,missing_dq
C353,2020_2022,NA,NA,NA,-0.14710961903186678,0,1,0,missing_dq
C354,2020_2022,NA,NA,NA,1.451899568754832,0,1,0,missing_dq
C355,2020_2022,NA,NA,NA,-0.04175650274554643,0,1,0,missing_dq
C356,2020_2022,NA,NA,NA,0.42918244016916857,0,1,0,missing_dq
C357,2020_2022,NA,NA,NA,2.7665561016459295,0,1,0,missing_dq
C358,2020_2022,NA,NA,NA,-0.6662529288760217,0,1,0,missing_dq
C359,2020_2022,NA,NA,NA,-0.35781065030478715,0,1,0,missing_dq
C36,2020_2022,NA,NA,NA,2.120395533361823,0,1,0,missing_dq
C360,2020_2022,NA,NA,NA,-0.39281941932736253,0,1,0,missing_dq
C361,2020_2022,NA,NA,NA,0.429850925340494,0,1,0,missing_dq
C362,2020_2022,NA,NA,NA,0.5876706058760489,0,1,0,missing_dq
C363,2020_2022,NA,NA,NA,1.6667870015073258,0,1,0,missing_dq
C364,2020_2022,NA,NA,NA,-0.25051828132583215,0,1,0,missing_dq
C365,2020_2022,NA,NA,NA,-0.10829392163697649,0,1,0,missing_dq
C366,2020_2022,NA,NA,NA,0.39596278458769585,0,1,0,missing_dq
C367,2020_2022,NA,NA,NA,-0.23090200555393442,0,1,0,missing_dq
C368,2020_2022,NA,NA,NA,-0.2784047374952902,0,1,0,missing_dq
C369,2020_2022,NA,NA,NA,0.007231906920009322,0,1,0,missing_dq
C37,2020_2022,NA,NA,NA,1.315587082997095,0,1,0,missing_dq
C370,2020_2022,NA,NA,NA,-2.6212047048611766,0,1,0,missing_dq
C371,2020_2022,NA,NA,NA,1.2489349257817,0,1,0,missing_dq
C372,2020_2022,NA,NA,NA,1.4104928312057192,0,1,0,missing_dq
C373,2020_2022,NA,NA,NA,-0.5227609853181204,0,1,0,missing_dq
C374,2020_2022,NA,NA,NA,0.29638872480673534,0,1,0,missing_dq
C375,2020_2022,NA,NA,NA,1.0430634020015699,0,1,0,missing_dq
C376,2020_2022,NA,NA,NA,0.1851103160304535,0,1,0,missing_dq
C377,2020_2022,NA,NA,NA,-1.9061009890175207,0,1,0,missing_dq
C378,2020_2022,NA,NA,NA,-0.09050929182511837,0,1,0,missing_dq
C379,2020_2022,NA,NA,NA,-1.1936517687263712,0,1,0,missing_dq
C38,2020_2022,NA,NA,NA,1.7823705303466029,0,1,0,missing_dq
C380,2020_2022,NA,NA,NA,-0.4294831411838983,0,1,0,missing_dq
C381,2020_2022,NA,NA,NA,-0.5812101524802996,0,1,0,missing_dq
C382,2020_2022,NA,NA,NA,0.19914059255432007,0,1,0,missing_dq
C383,2020_2022,NA,NA,NA,0.30497432644631084,0,1,0,missing_dq
C384,2020_2022,NA,NA,NA,-1.3728420758524584,0,1,0,missing_dq
C385,2020_2022,NA,NA,NA,-4.036226182698229,0,1,0,missing_dq
C386,2020_2022,NA,NA,NA,0.2480862025178189,0,1,0,missing_dq
C387,2020_2022,NA,NA,NA,0.18304931854895334,0,1,0,missing_dq
C388,2020_2022,NA,NA,NA,-0.26642305552747075,0,1,0,missing_dq
C389,2020_2022,NA,NA,NA,0.20341397548592868,0,1,0,missing_dq
C39,2020_2022,NA,NA,NA,1.19743662196786,0,1,0,missing_dq
C390,2020_2022,NA,NA,NA,-0.9246878753584878,0,1,0,missing_dq
C391,2020_2022,NA,NA,NA,-0.49530514805023584,0,1,0,missing_dq
C392,2020_2022,NA,NA,NA,-0.2869715377906339,0,1,0,missing_dq
C393,2020_2022,NA,NA,NA,0.06067971803455155,0,1,0,missing_dq
C394,2020_2022,NA,NA,NA,0.5241484463173489,0,1,0,missing_dq
C395,2020_2022,NA,NA,NA,0.316712933391183,0,1,0,missing_dq
C396,2020_2022,NA,NA,NA,-0.4019402391134995,0,1,0,missing_dq
C397,2020_2022,NA,NA,NA,0.4129460375834155,0,1,0,missing_dq
C398,2020_2022,NA,NA,NA,0.38427376204702585,0,1,0,missing_dq
C399,2020_2022,NA,NA,NA,0.1349327649058616,0,1,0,missing_dq
C4,2020_2022,NA,NA,NA,1.7212047805874893,0,1,0,missing_dq
C40,2020_2022,NA,NA,NA,1.9520851802973507,0,1,0,missing_dq
C400,2020_2022,NA,NA,NA,0.5898382323329454,0,1,0,missing_dq
C401,2020_2022,NA,NA,NA,0.9557422790461388,0,1,0,missing_dq
C402,2020_2022,NA,NA,NA,-0.648644216394424,0,1,0,missing_dq
C403,2020_2022,NA,NA,NA,0.03268980586255257,0,1,0,missing_dq
C404,2020_2022,NA,NA,NA,1.5660423170748106,0,1,0,missing_dq
C405,2020_2022,NA,NA,NA,-0.18963611649314213,0,1,0,missing_dq
C406,2020_2022,NA,NA,NA,-0.6525819050257947,0,1,0,missing_dq
C407,2020_2022,NA,NA,NA,0.1868458128237303,0,1,0,missing_dq
C408,2020_2022,NA,NA,NA,-0.1924487626621978,0,1,0,missing_dq
C409,2020_2022,NA,NA,NA,-0.45842768592469346,0,1,0,missing_dq
C41,2020_2022,NA,NA,NA,0.9879664939401814,0,1,0,missing_dq
C410,2020_2022,NA,NA,NA,0.41786659879066523,0,1,0,missing_dq
C411,2020_2022,NA,NA,NA,-0.5645331314927532,0,1,0,missing_dq
C412,2020_2022,NA,NA,NA,-0.2517421638405092,0,1,0,missing_dq
C413,2020_2022,NA,NA,NA,1.0052317057402258,0,1,0,missing_dq
C414,2020_2022,NA,NA,NA,-0.3286301584649909,0,1,0,missing_dq
C415,2020_2022,NA,NA,NA,0.036655652456796896,0,1,0,missing_dq
C416,2020_2022,NA,NA,NA,0.2410837127632929,0,1,0,missing_dq
C417,2020_2022,NA,NA,NA,-0.2796226592681921,0,1,0,missing_dq
C418,2020_2022,NA,NA,NA,-0.002681764819791211,0,1,0,missing_dq
C419,2020_2022,NA,NA,NA,1.220246243725144,0,1,0,missing_dq
C42,2020_2022,NA,NA,NA,0.9308836076181886,0,1,0,missing_dq
C420,2020_2022,NA,NA,NA,0.8362064494921522,0,1,0,missing_dq
C421,2020_2022,NA,NA,NA,-0.1921890626869853,0,1,0,missing_dq
C422,2020_2022,NA,NA,NA,0.4343707269818783,0,1,0,missing_dq
C423,2020_2022,NA,NA,NA,0.7764533507102807,0,1,0,missing_dq
C424,2020_2022,NA,NA,NA,1.0480060702412084,0,1,0,missing_dq
C425,2020_2022,NA,NA,NA,0.500788928174024,0,1,0,missing_dq
C426,2020_2022,NA,NA,NA,-0.1322009695732378,0,1,0,missing_dq
C427,2020_2022,NA,NA,NA,1.413014948218806,0,1,0,missing_dq
C428,2020_2022,NA,NA,NA,0.5702358685481457,0,1,0,missing_dq
C429,2020_2022,NA,NA,NA,0.6265244013928186,0,1,0,missing_dq
C43,2020_2022,NA,NA,NA,0.9277391414475732,0,1,0,missing_dq
C430,2020_2022,NA,NA,NA,0.11565846351853061,0,1,0,missing_dq
C431,2020_2022,NA,NA,NA,1.108960309001816,0,1,0,missing_dq
C432,2020_2022,NA,NA,NA,0.12069930848808501,0,1,0,missing_dq
C433,2020_2022,NA,NA,NA,-0.2674581908661321,0,1,0,missing_dq
C434,2020_2022,NA,NA,NA,0.08700997187257122,0,1,0,missing_dq
C435,2020_2022,NA,NA,NA,0.9456762600114603,0,1,0,missing_dq
C436,2020_2022,NA,NA,NA,-0.2790354247797647,0,1,0,missing_dq
C437,2020_2022,NA,NA,NA,0.47461798311425896,0,1,0,missing_dq
C438,2020_2022,NA,NA,NA,1.3597266184464127,0,1,0,missing_dq
C439,2020_2022,NA,NA,NA,-0.8967497542323303,0,1,0,missing_dq
C44,2020_2022,NA,NA,NA,1.2315663117996853,0,1,0,missing_dq
C440,2020_2022,NA,NA,NA,0.0030880800999356366,0,1,0,missing_dq
C441,2020_2022,NA,NA,NA,0.5363762546155987,0,1,0,missing_dq
C442,2020_2022,NA,NA,NA,2.146833926986157,0,1,0,missing_dq
C443,2020_2022,NA,NA,NA,1.1045295651097442,0,1,0,missing_dq
C444,2020_2022,NA,NA,NA,-0.2577147094928016,0,1,0,missing_dq
C445,2020_2022,NA,NA,NA,0.3992205984543411,0,1,0,missing_dq
C446,2020_2022,NA,NA,NA,0.29030358770500087,0,1,0,missing_dq
C447,2020_2022,NA,NA,NA,-0.5819588892903997,0,1,0,missing_dq
C448,2020_2022,NA,NA,NA,0.3085512866679828,0,1,0,missing_dq
C449,2020_2022,NA,NA,NA,-0.38125817195644596,0,1,0,missing_dq
C45,2020_2022,NA,NA,NA,-0.06150876956374819,0,1,0,missing_dq
C450,2020_2022,NA,NA,NA,1.4688489438993848,0,1,0,missing_dq
C451,2020_2022,NA,NA,NA,1.775614013156899,0,1,0,missing_dq
C452,2020_2022,NA,NA,NA,-0.0593036331624303,0,1,0,missing_dq
C453,2020_2022,NA,NA,NA,0.8178387130310267,0,1,0,missing_dq
C454,2020_2022,NA,NA,NA,0.6354807018684516,0,1,0,missing_dq
C455,2020_2022,NA,NA,NA,-1.9507225039699359,0,1,0,missing_dq
C456,2020_2022,NA,NA,NA,-2.5913489139589085,0,1,0,missing_dq
C457,2020_2022,NA,NA,NA,0.3928324505306866,0,1,0,missing_dq
C458,2020_2022,NA,NA,NA,-1.2196411293820684,0,1,0,missing_dq
C459,2020_2022,NA,NA,NA,1.8331079230286527,0,1,0,missing_dq
C46,2020_2022,NA,NA,NA,1.4467400911843489,0,1,0,missing_dq
C460,2020_2022,NA,NA,NA,0.7380442253973835,0,1,0,missing_dq
C461,2020_2022,NA,NA,NA,0.2575466817905125,0,1,0,missing_dq
C462,2020_2022,NA,NA,NA,0.6019801639640309,0,1,0,missing_dq
C463,2020_2022,NA,NA,NA,0.15285791516225006,0,1,0,missing_dq
C464,2020_2022,NA,NA,NA,-0.3370222363618569,0,1,0,missing_dq
C465,2020_2022,NA,NA,NA,-0.844585285577358,0,1,0,missing_dq
C466,2020_2022,NA,NA,NA,-0.2163810047225116,0,1,0,missing_dq
C467,2020_2022,NA,NA,NA,-0.4879919604608074,0,1,0,missing_dq
C468,2020_2022,NA,NA,NA,1.8022940138437409,0,1,0,missing_dq
C469,2020_2022,NA,NA,NA,0.10759061787921563,0,1,0,missing_dq
C47,2020_2022,NA,NA,NA,1.344417426326459,0,1,0,missing_dq
C470,2020_2022,NA,NA,NA,0.8426945306522095,0,1,0,missing_dq
C471,2020_2022,NA,NA,NA,-0.47390805623493626,0,1,0,missing_dq
C472,2020_2022,NA,NA,NA,0.0708875256630795,0,1,0,missing_dq
C473,2020_2022,NA,NA,NA,-1.4617580051391046,0,1,0,missing_dq
C474,2020_2022,NA,NA,NA,-0.6975314882427007,0,1,0,missing_dq
C475,2020_2022,NA,NA,NA,0.24334085592810145,0,1,0,missing_dq
C476,2020_2022,NA,NA,NA,0.5959292009096688,0,1,0,missing_dq
C477,2020_2022,NA,NA,NA,0.25845083776911726,0,1,0,missing_dq
C478,2020_2022,NA,NA,NA,0.024132574951105736,0,1,0,missing_dq
C479,2020_2022,NA,NA,NA,1.0185924152101473,0,1,0,missing_dq
C48,2020_2022,NA,NA,NA,0.8515669042681655,0,1,0,missing_dq
C480,2020_2022,NA,NA,NA,0.5928038095784058,0,1,0,missing_dq
C481,2020_2022,NA,NA,NA,-0.5718614806585923,0,1,0,missing_dq
C482,2020_2022,NA,NA,NA,-1.2640162464610993,0,1,0,missing_dq
C483,2020_2022,NA,NA,NA,1.1135544376917086,0,1,0,missing_dq
C484,2020_2022,NA,NA,NA,0.47226490981843,0,1,0,missing_dq
C485,2020_2022,NA,NA,NA,1.3912015955351107,0,1,0,missing_dq
C486,2020_2022,NA,NA,NA,0.01647340223816452,0,1,0,missing_dq
C487,2020_2022,NA,NA,NA,-1.2714772858567711,0,1,0,missing_dq
C488,2020_2022,NA,NA,NA,-0.20009685318581705,0,1,0,missing_dq
C489,2020_2022,NA,NA,NA,0.39378700696285035,0,1,0,missing_dq
C49,2020_2022,NA,NA,NA,2.0785813683236762,0,1,0,missing_dq
C490,2020_2022,NA,NA,NA,1.3681508158081397,0,1,0,missing_dq
C491,2020_2022,NA,NA,NA,-0.07087411731072965,0,1,0,missing_dq
C492,2020_2022,NA,NA,NA,0.5889799769933596,0,1,0,missing_dq
C493,2020_2022,NA,NA,NA,1.5077257700613869,0,1,0,missing_dq
C494,2020_2022,NA,NA,NA,-0.4166429439544806,0,1,0,missing_dq
C495,2020_2022,NA,NA,NA,-0.4578681926455122,0,1,0,missing_dq
C496,2020_2022,NA,NA,NA,-0.33567420901290485,0,1,0,missing_dq
C497,2020_2022,NA,NA,NA,-1.3315167905277865,0,1,0,missing_dq
C498,2020_2022,NA,NA,NA,0.40448238188673946,0,1,0,missing_dq
C499,2020_2022,NA,NA,NA,-1.4689618852052067,0,1,0,missing_dq
C5,2020_2022,NA,NA,NA,1.9946091085238387,0,1,0,missing_dq
C50,2020_2022,NA,NA,NA,-0.23756406835434085,0,1,0,missing_dq
C500,2020_2022,NA,NA,NA,-0.5189382341622122,0,1,0,missing_dq
C501,2020_2022,NA,NA,NA,0.6175873839772016,0,1,0,missing_dq
C502,2020_2022,NA,NA,NA,-0.6241546853078971,0,1,0,missing_dq
C503,2020_2022,NA,NA,NA,1.431358129583705,0,1,0,missing_dq
C504,2020_2022,NA,NA,NA,-0.214377081218402,0,1,0,missing_dq
C505,2020_2022,NA,NA,NA,-0.01835940093198763,0,1,0,missing_dq
C506,2020_2022,NA,NA,NA,0.7176639151080407,0,1,0,missing_dq
C507,2020_2022,NA,NA,NA,0.8832686667747657,0,1,0,missing_dq
C508,2020_2022,NA,NA,NA,0.0427367888290929,0,1,0,missing_dq
C509,2020_2022,NA,NA,NA,-0.2947614493029217,0,1,0,missing_dq
C51,2020_2022,NA,NA,NA,1.9387443588927338,0,1,0,missing_dq
C510,2020_2022,NA,NA,NA,0.24858430773743337,0,1,0,missing_dq
C511,2020_2022,NA,NA,NA,1.1248629571509778,0,1,0,missing_dq
C512,2020_2022,NA,NA,NA,-0.2803202251025201,0,1,0,missing_dq
C513,2020_2022,NA,NA,NA,1.0384758545958757,0,1,0,missing_dq
C514,2020_2022,NA,NA,NA,0.2934909988415995,0,1,0,missing_dq
C515,2020_2022,NA,NA,NA,-0.5503825268975719,0,1,0,missing_dq
C516,2020_2022,NA,NA,NA,-1.0482013528227943,0,1,0,missing_dq
C517,2020_2022,NA,NA,NA,-0.5974300840223629,0,1,0,missing_dq
C518,2020_2022,NA,NA,NA,-0.14187306542971953,0,1,0,missing_dq
C519,2020_2022,NA,NA,NA,0.3563306627045224,0,1,0,missing_dq
C52,2020_2022,NA,NA,NA,0.7057147619095899,0,1,0,missing_dq
C520,2020_2022,NA,NA,NA,-0.13516334017453832,0,1,0,missing_dq
C521,2020_2022,NA,NA,NA,0.03431491597554054,0,1,0,missing_dq
C522,2020_2022,NA,NA,NA,0.540322199580943,0,1,0,missing_dq
C523,2020_2022,NA,NA,NA,-2.4310264105642907,0,1,0,missing_dq
C524,2020_2022,NA,NA,NA,-0.25494302575931543,0,1,0,missing_dq
C525,2020_2022,NA,NA,NA,-2.0674087505658822,0,1,0,missing_dq
C526,2020_2022,NA,NA,NA,1.083505388110418,0,1,0,missing_dq
C527,2020_2022,NA,NA,NA,-0.5300780812121813,0,1,0,missing_dq
C528,2020_2022,NA,NA,NA,-0.23578652469098282,0,1,0,missing_dq
C529,2020_2022,NA,NA,NA,-1.2696527578334356,0,1,0,missing_dq
C53,2020_2022,NA,NA,NA,0.5417882544416668,0,1,0,missing_dq
C530,2020_2022,NA,NA,NA,-0.8361094877839493,0,1,0,missing_dq
C531,2020_2022,NA,NA,NA,0.3310241442383618,0,1,0,missing_dq
C532,2020_2022,NA,NA,NA,-0.937277560864713,0,1,0,missing_dq
C533,2020_2022,NA,NA,NA,-0.09075818529547522,0,1,0,missing_dq
C534,2020_2022,NA,NA,NA,0.20455588622037443,0,1,0,missing_dq
C535,2020_2022,NA,NA,NA,-0.20603230810810094,0,1,0,missing_dq
C536,2020_2022,NA,NA,NA,-0.16485602089995952,0,1,0,missing_dq
C537,2020_2022,NA,NA,NA,0.568169481682301,0,1,0,missing_dq
C538,2020_2022,NA,NA,NA,-0.02648677570913071,0,1,0,missing_dq
C539,2020_2022,NA,NA,NA,0.10468126015996937,0,1,0,missing_dq
C54,2020_2022,NA,NA,NA,0.4564766975343618,0,1,0,missing_dq
C540,2020_2022,NA,NA,NA,0.08662681550982698,0,1,0,missing_dq
C541,2020_2022,NA,NA,NA,1.3081110705565981,0,1,0,missing_dq
C542,2020_2022,NA,NA,NA,-2.016459977701372,0,1,0,missing_dq
C543,2020_2022,NA,NA,NA,0.5095005251090512,0,1,0,missing_dq
C544,2020_2022,NA,NA,NA,-2.072009864495361,0,1,0,missing_dq
C545,2020_2022,NA,NA,NA,-0.4708470074442673,0,1,0,missing_dq
C546,2020_2022,NA,NA,NA,-1.9386822527507674,0,1,0,missing_dq
C547,2020_2022,NA,NA,NA,0.8840920568571329,0,1,0,missing_dq
C548,2020_2022,NA,NA,NA,-0.4207483565603645,0,1,0,missing_dq
C549,2020_2022,NA,NA,NA,-1.7405190572926634,0,1,0,missing_dq
C55,2020_2022,NA,NA,NA,0.5760061022581517,0,1,0,missing_dq
C550,2020_2022,NA,NA,NA,-0.37848305545872185,0,1,0,missing_dq
C551,2020_2022,NA,NA,NA,-0.5662436294078079,0,1,0,missing_dq
C552,2020_2022,NA,NA,NA,-0.38850979156048565,0,1,0,missing_dq
C553,2020_2022,NA,NA,NA,0.6574585570685628,0,1,0,missing_dq
C554,2020_2022,NA,NA,NA,1.1842709792229318,0,1,0,missing_dq
C555,2020_2022,NA,NA,NA,0.004393454833423785,0,1,0,missing_dq
C556,2020_2022,NA,NA,NA,1.0786821981771133,0,1,0,missing_dq
C557,2020_2022,NA,NA,NA,0.5600958629501287,0,1,0,missing_dq
C558,2020_2022,NA,NA,NA,-1.464166439536571,0,1,0,missing_dq
C559,2020_2022,NA,NA,NA,-0.5831727509246387,0,1,0,missing_dq
C56,2020_2022,NA,NA,NA,1.6363100783588185,0,1,0,missing_dq
C560,2020_2022,NA,NA,NA,-0.4382004051610058,0,1,0,missing_dq
C561,2020_2022,NA,NA,NA,0.5637075859142888,0,1,0,missing_dq
C562,2020_2022,NA,NA,NA,1.2368694760006813,0,1,0,missing_dq
C563,2020_2022,NA,NA,NA,0.5942979146649301,0,1,0,missing_dq
C564,2020_2022,NA,NA,NA,0.48424582397726496,0,1,0,missing_dq
C565,2020_2022,NA,NA,NA,-0.7282532782550373,0,1,0,missing_dq
C566,2020_2022,NA,NA,NA,-0.11117468255869567,0,1,0,missing_dq
C567,2020_2022,NA,NA,NA,-0.49610611554986805,0,1,0,missing_dq
C568,2020_2022,NA,NA,NA,0.8190778758282261,0,1,0,missing_dq
C569,2020_2022,NA,NA,NA,0.20424359833843786,0,1,0,missing_dq
C57,2020_2022,NA,NA,NA,0.7742068473810638,0,1,0,missing_dq
C570,2020_2022,NA,NA,NA,-0.4525539826021869,0,1,0,missing_dq
C571,2020_2022,NA,NA,NA,-0.6120838790885744,0,1,0,missing_dq
C572,2020_2022,NA,NA,NA,-0.708803299362705,0,1,0,missing_dq
C573,2020_2022,NA,NA,NA,-2.4751133219458192,0,1,0,missing_dq
C574,2020_2022,NA,NA,NA,-0.2799232101352604,0,1,0,missing_dq
C575,2020_2022,NA,NA,NA,0.46358241038683584,0,1,0,missing_dq
C576,2020_2022,NA,NA,NA,0.357625983076139,0,1,0,missing_dq
C577,2020_2022,NA,NA,NA,-0.36490097760428614,0,1,0,missing_dq
C578,2020_2022,NA,NA,NA,-0.28772239477080097,0,1,0,missing_dq
C579,2020_2022,NA,NA,NA,1.055288590980814,0,1,0,missing_dq
C58,2020_2022,NA,NA,NA,2.1995122689631494,0,1,0,missing_dq
C580,2020_2022,NA,NA,NA,-0.9121527509453798,0,1,0,missing_dq
C581,2020_2022,NA,NA,NA,-0.9565699014870833,0,1,0,missing_dq
C582,2020_2022,NA,NA,NA,-1.155621983564527,0,1,0,missing_dq
C583,2020_2022,NA,NA,NA,0.09212975075109779,0,1,0,missing_dq
C584,2020_2022,NA,NA,NA,0.443080876899582,0,1,0,missing_dq
C585,2020_2022,NA,NA,NA,0.39906493858757885,0,1,0,missing_dq
C586,2020_2022,NA,NA,NA,-0.8518799502606548,0,1,0,missing_dq
C587,2020_2022,NA,NA,NA,-0.11337005652641494,0,1,0,missing_dq
C588,2020_2022,NA,NA,NA,-0.4624079450564622,0,1,0,missing_dq
C589,2020_2022,NA,NA,NA,-2.9808513265105883,0,1,0,missing_dq
C59,2020_2022,NA,NA,NA,1.2214865403709247,0,1,0,missing_dq
C590,2020_2022,NA,NA,NA,-1.1820489032946977,0,1,0,missing_dq
C591,2020_2022,NA,NA,NA,-0.159984281859229,0,1,0,missing_dq
C592,2020_2022,NA,NA,NA,0.6885521022462062,0,1,0,missing_dq
C593,2020_2022,NA,NA,NA,0.0882970242307205,0,1,0,missing_dq
C594,2020_2022,NA,NA,NA,-0.4264897083390136,0,1,0,missing_dq
C595,2020_2022,NA,NA,NA,-0.062127045358041776,0,1,0,missing_dq
C596,2020_2022,NA,NA,NA,-1.1096019386831846,0,1,0,missing_dq
C597,2020_2022,NA,NA,NA,-0.07766685967048925,0,1,0,missing_dq
C598,2020_2022,NA,NA,NA,-0.06658547311720128,0,1,0,missing_dq
C599,2020_2022,NA,NA,NA,-0.04734718849496417,0,1,0,missing_dq
C6,2020_2022,NA,NA,NA,2.534273060006879,0,1,0,missing_dq
