period,cluster,issue,z_sum
2013_2019,C1368,geom_without_data,NA
2013_2019,C1369,geom_without_data,NA
2013_2019,C137,geom_without_data,NA
2013_2019,C1370,geom_without_data,NA
2013_2019,C1371,geom_without_data,NA
2013_2019,C1372,geom_without_data,NA
2013_2019,C1373,geom_without_data,NA
2013_2019,C1374,geom_without_data,NA
2013_2019,C1376,geom_without_data,NA
2013_2019,C1377,geom_without_data,NA
2013_2019,C1378,geom_without_data,NA
2013_2019,C138,geom_without_data,NA
2013_2019,C1382,geom_without_data,NA
2013_2019,C1383,geom_without_data,NA
2013_2019,C1384,geom_without_data,NA
2013_2019,C1385,geom_without_data,NA
2013_2019,C1386,geom_without_data,NA
2013_2019,C1387,geom_without_data,NA
2013_2019,C1388,geom_without_data,NA
2013_2019,C1389,geom_without_data,NA
2013_2019,C139,geom_without_data,NA
2013_2019,C1390,geom_without_data,NA
2013_2019,C1391,geom_without_data,NA
2013_2019,C1392,geom_without_data,NA
2013_2019,C1393,geom_without_data,NA
2013_2019,C1395,geom_without_data,NA
2013_2019,C1397,geom_without_data,NA
2013_2019,C1398,geom_without_data,NA
2013_2019,C1399,geom_without_data,NA
2013_2019,C14,geom_without_data,NA
2013_2019,C140,geom_without_data,NA
2013_2019,C1400,geom_without_data,NA
2013_2019,C1401,geom_without_data,NA
2013_2019,C1402,geom_without_data,NA
2013_2019,C1403,geom_without_data,NA
2013_2019,C1404,geom_without_data,NA
2013_2019,C1405,geom_without_data,NA
2013_2019,C1406,geom_without_data,NA
2013_2019,C1408,geom_without_data,NA
2013_2019,C1409,geom_without_data,NA
2013_2019,C141,geom_without_data,NA
2013_2019,C1410,geom_without_data,NA
2013_2019,C1411,geom_without_data,NA
2013_2019,C1412,geom_without_data,NA
2013_2019,C1413,geom_without_data,NA
2013_2019,C1414,geom_without_data,NA
2013_2019,C1416,geom_without_data,NA
2013_2019,C1417,geom_without_data,NA
2013_2019,C1418,geom_without_data,NA
2013_2019,C1419,geom_without_data,NA
2013_2019,C142,geom_without_data,NA
2013_2019,C1421,geom_without_data,NA
2013_2019,C1422,geom_without_data,NA
2013_2019,C1423,geom_without_data,NA
2013_2019,C1424,geom_without_data,NA
2013_2019,C1426,geom_without_data,NA
2013_2019,C1427,geom_without_data,NA
2013_2019,C1428,geom_without_data,NA
2013_2019,C1429,geom_without_data,NA
2013_2019,C143,geom_without_data,NA
2013_2019,C1431,geom_without_data,NA
2013_2019,C1432,geom_without_data,NA
2013_2019,C1433,geom_without_data,NA
2013_2019,C1434,geom_without_data,NA
2013_2019,C1436,geom_without_data,NA
2013_2019,C1437,geom_without_data,NA
2013_2019,C1438,geom_without_data,NA
2013_2019,C1439,geom_without_data,NA
2013_2019,C144,geom_without_data,NA
2013_2019,C1440,geom_without_data,NA
2013_2019,C1441,geom_without_data,NA
2013_2019,C1442,geom_without_data,NA
2013_2019,C1443,geom_without_data,NA
2013_2019,C1444,geom_without_data,NA
2013_2019,C1445,geom_without_data,NA
2013_2019,C1446,geom_without_data,NA
2013_2019,C1447,geom_without_data,NA
2013_2019,C1448,geom_without_data,NA
2013_2019,C1449,geom_without_data,NA
2013_2019,C145,geom_without_data,NA
2013_2019,C1450,geom_without_data,NA
2013_2019,C1451,geom_without_data,NA
2013_2019,C1452,geom_without_data,NA
2013_2019,C1453,geom_without_data,NA
2013_2019,C1454,geom_without_data,NA
2013_2019,C1455,geom_without_data,NA
2013_2019,C1456,geom_without_data,NA
2013_2019,C1457,geom_without_data,NA
2013_2019,C1459,geom_without_data,NA
2013_2019,C146,geom_without_data,NA
2013_2019,C1460,geom_without_data,NA
2013_2019,C1461,geom_without_data,NA
2013_2019,C1462,geom_without_data,NA
2013_2019,C1463,geom_without_data,NA
2013_2019,C1465,geom_without_data,NA
2013_2019,C1466,geom_without_data,NA
2013_2019,C1468,geom_without_data,NA
2013_2019,C147,geom_without_data,NA
2013_2019,C1470,geom_without_data,NA
2013_2019,C1471,geom_without_data,NA
2013_2019,C1472,geom_without_data,NA
2013_2019,C1473,geom_without_data,NA
2013_2019,C1474,geom_without_data,NA
2013_2019,C1475,geom_without_data,NA
2013_2019,C1477,geom_without_data,NA
2013_2019,C1478,geom_without_data,NA
2013_2019,C148,geom_without_data,NA
2013_2019,C1481,geom_without_data,NA
2013_2019,C1483,geom_without_data,NA
2013_2019,C1484,geom_without_data,NA
2013_2019,C1486,geom_without_data,NA
2013_2019,C1487,geom_without_data,NA
2013_2019,C1488,geom_without_data,NA
2013_2019,C1489,geom_without_data,NA
2013_2019,C149,geom_without_data,NA
2013_2019,C1490,geom_without_data,NA
2013_2019,C1493,geom_without_data,NA
2013_2019,C1494,geom_without_data,NA
2013_2019,C1495,geom_without_data,NA
2013_2019,C1496,geom_without_data,NA
2013_2019,C1497,geom_without_data,NA
2013_2019,C1498,geom_without_data,NA
2013_2019,C1499,geom_without_data,NA
2013_2019,C15,geom_without_data,NA
2013_2019,C150,geom_without_data,NA
2013_2019,C1500,geom_without_data,NA
2013_2019,C1501,geom_without_data,NA
2013_2019,C1502,geom_without_data,NA
2013_2019,C1503,geom_without_data,NA
2013_2019,C1504,geom_without_data,NA
2013_2019,C1505,geom_without_data,NA
2013_2019,C1507,geom_without_data,NA
2013_2019,C1509,geom_without_data,NA
2013_2019,C151,geom_without_data,NA
2013_2019,C1510,geom_without_data,NA
2013_2019,C1511,geom_without_data,NA
2013_2019,C1512,geom_without_data,NA
2013_2019,C1514,geom_without_data,NA
2013_2019,C1515,geom_without_data,NA
2013_2019,C1517,geom_without_data,NA
2013_2019,C1518,geom_without_data,NA
2013_2019,C152,geom_without_data,NA
2013_2019,C1520,geom_without_data,NA
2013_2019,C1521,geom_without_data,NA
2013_2019,C1522,geom_without_data,NA
2013_2019,C1523,geom_without_data,NA
2013_2019,C1525,geom_without_data,NA
2013_2019,C1526,geom_without_data,NA
2013_2019,C1528,geom_without_data,NA
2013_2019,C1529,geom_without_data,NA
2013_2019,C153,geom_without_data,NA
2013_2019,C1530,geom_without_data,NA
2013_2019,C1531,geom_without_data,NA
2013_2019,C1532,geom_without_data,NA
2013_2019,C1533,geom_without_data,NA
2013_2019,C1534,geom_without_data,NA
2013_2019,C1535,geom_without_data,NA
2013_2019,C1536,geom_without_data,NA
2013_2019,C1538,geom_without_data,NA
2013_2019,C1539,geom_without_data,NA
2013_2019,C154,geom_without_data,NA
2013_2019,C1540,geom_without_data,NA
2013_2019,C1541,geom_without_data,NA
2013_2019,C1542,geom_without_data,NA
2013_2019,C1543,geom_without_data,NA
2013_2019,C1544,geom_without_data,NA
2013_2019,C1545,geom_without_data,NA
2013_2019,C1547,geom_without_data,NA
2013_2019,C155,geom_without_data,NA
2013_2019,C1550,geom_without_data,NA
2013_2019,C1551,geom_without_data,NA
2013_2019,C1552,geom_without_data,NA
2013_2019,C1553,geom_without_data,NA
2013_2019,C1554,geom_without_data,NA
2013_2019,C1555,geom_without_data,NA
2013_2019,C1556,geom_without_data,NA
2013_2019,C1558,geom_without_data,NA
2013_2019,C156,geom_without_data,NA
2013_2019,C1560,geom_without_data,NA
2013_2019,C1561,geom_without_data,NA
2013_2019,C1562,geom_without_data,NA
2013_2019,C1563,geom_without_data,NA
2013_2019,C1564,geom_without_data,NA
2013_2019,C1567,geom_without_data,NA
2013_2019,C1568,geom_without_data,NA
2013_2019,C1569,geom_without_data,NA
2013_2019,C157,geom_without_data,NA
2013_2019,C1570,geom_without_data,NA
2013_2019,C1571,geom_without_data,NA
2013_2019,C1572,geom_without_data,NA
2013_2019,C1573,geom_without_data,NA
2013_2019,C1574,geom_without_data,NA
2013_2019,C1575,geom_without_data,NA
2013_2019,C1576,geom_without_data,NA
2013_2019,C1578,geom_without_data,NA
2013_2019,C1579,geom_without_data,NA
2013_2019,C158,geom_without_data,NA
2013_2019,C1580,geom_without_data,NA
2013_2019,C1581,geom_without_data,NA
2013_2019,C1582,geom_without_data,NA
2013_2019,C1583,geom_without_data,NA
2013_2019,C1584,geom_without_data,NA
2013_2019,C1585,geom_without_data,NA
2013_2019,C1586,geom_without_data,NA
2013_2019,C1587,geom_without_data,NA
2013_2019,C1588,geom_without_data,NA
2013_2019,C159,geom_without_data,NA
2013_2019,C1590,geom_without_data,NA
2013_2019,C1591,geom_without_data,NA
2013_2019,C1592,geom_without_data,NA
2013_2019,C1593,geom_without_data,NA
2013_2019,C1594,geom_without_data,NA
2013_2019,C1595,geom_without_data,NA
2013_2019,C1599,geom_without_data,NA
2013_2019,C16,geom_without_data,NA
2013_2019,C160,geom_without_data,NA
2013_2019,C1600,geom_without_data,NA
2013_2019,C1601,geom_without_data,NA
2013_2019,C1602,geom_without_data,NA
2013_2019,C1603,geom_without_data,NA
2013_2019,C1604,geom_without_data,NA
2013_2019,C1605,geom_without_data,NA
2013_2019,C1607,geom_without_data,NA
2013_2019,C1608,geom_without_data,NA
2013_2019,C1609,geom_without_data,NA
2013_2019,C161,geom_without_data,NA
2013_2019,C1610,geom_without_data,NA
2013_2019,C1612,geom_without_data,NA
2013_2019,C1613,geom_without_data,NA
2013_2019,C1614,geom_without_data,NA
2013_2019,C1617,geom_without_data,NA
2013_2019,C1619,geom_without_data,NA
2013_2019,C162,geom_without_data,NA
2013_2019,C1620,geom_without_data,NA
2013_2019,C1621,geom_without_data,NA
2013_2019,C1625,geom_without_data,NA
2013_2019,C1628,geom_without_data,NA
2013_2019,C1629,geom_without_data,NA
2013_2019,C163,geom_without_data,NA
2013_2019,C1630,geom_without_data,NA
2013_2019,C1631,geom_without_data,NA
2013_2019,C1632,geom_without_data,NA
2013_2019,C1633,geom_without_data,NA
2013_2019,C1634,geom_without_data,NA
2013_2019,C1636,geom_without_data,NA
2013_2019,C1637,geom_without_data,NA
2013_2019,C1639,geom_without_data,NA
2013_2019,C164,geom_without_data,NA
2013_2019,C1640,geom_without_data,NA
2013_2019,C1641,geom_without_data,NA
2013_2019,C1642,geom_without_data,NA
2013_2019,C1645,geom_without_data,NA
2013_2019,C1647,geom_without_data,NA
2013_2019,C1649,geom_without_data,NA
2013_2019,C165,geom_without_data,NA
2013_2019,C1651,geom_without_data,NA
2013_2019,C1652,geom_without_data,NA
2013_2019,C1653,geom_without_data,NA
2013_2019,C1655,geom_without_data,NA
2013_2019,C1656,geom_without_data,NA
2013_2019,C1657,geom_without_data,NA
2013_2019,C1658,geom_without_data,NA
2013_2019,C1659,geom_without_data,NA
2013_2019,C166,geom_without_data,NA
2013_2019,C1661,geom_without_data,NA
2013_2019,C1662,geom_without_data,NA
2013_2019,C1664,geom_without_data,NA
2013_2019,C1666,geom_without_data,NA
2013_2019,C1667,geom_without_data,NA
2013_2019,C1668,geom_without_data,NA
2013_2019,C1669,geom_without_data,NA
2013_2019,C167,geom_without_data,NA
2013_2019,C1670,geom_without_data,NA
2013_2019,C1671,geom_without_data,NA
2013_2019,C1672,geom_without_data,NA
2013_2019,C1674,geom_without_data,NA
2013_2019,C1675,geom_without_data,NA
2013_2019,C1676,geom_without_data,NA
2013_2019,C1677,geom_without_data,NA
2013_2019,C1678,geom_without_data,NA
2013_2019,C1679,geom_without_data,NA
2013_2019,C168,geom_without_data,NA
2013_2019,C1681,geom_without_data,NA
2013_2019,C1683,geom_without_data,NA
2013_2019,C1684,geom_without_data,NA
2013_2019,C1685,geom_without_data,NA
2013_2019,C1686,geom_without_data,NA
2013_2019,C1687,geom_without_data,NA
2013_2019,C169,geom_without_data,NA
2013_2019,C1691,geom_without_data,NA
2013_2019,C1692,geom_without_data,NA
2013_2019,C1693,geom_without_data,NA
2013_2019,C1694,geom_without_data,NA
2013_2019,C1696,geom_without_data,NA
2013_2019,C1697,geom_without_data,NA
2013_2019,C1698,geom_without_data,NA
2013_2019,C1699,geom_without_data,NA
2013_2019,C17,geom_without_data,NA
2013_2019,C170,geom_without_data,NA
2013_2019,C1700,geom_without_data,NA
2013_2019,C1701,geom_without_data,NA
2013_2019,C1702,geom_without_data,NA
2013_2019,C1704,geom_without_data,NA
2013_2019,C1705,geom_without_data,NA
2013_2019,C1706,geom_without_data,NA
2013_2019,C1707,geom_without_data,NA
2013_2019,C1708,geom_without_data,NA
2013_2019,C1709,geom_without_data,NA
2013_2019,C171,geom_without_data,NA
2013_2019,C1710,geom_without_data,NA
2013_2019,C1711,geom_without_data,NA
2013_2019,C1712,geom_without_data,NA
2013_2019,C1713,geom_without_data,NA
2013_2019,C1715,geom_without_data,NA
2013_2019,C1716,geom_without_data,NA
2013_2019,C1718,geom_without_data,NA
2013_2019,C172,geom_without_data,NA
2013_2019,C1721,geom_without_data,NA
2013_2019,C1722,geom_without_data,NA
2013_2019,C1723,geom_without_data,NA
2013_2019,C1724,geom_without_data,NA
2013_2019,C1725,geom_without_data,NA
2013_2019,C1726,geom_without_data,NA
2013_2019,C1727,geom_without_data,NA
2013_2019,C1728,geom_without_data,NA
2013_2019,C173,geom_without_data,NA
2013_2019,C1730,geom_without_data,NA
2013_2019,C1731,geom_without_data,NA
2013_2019,C1732,geom_without_data,NA
2013_2019,C1736,geom_without_data,NA
2013_2019,C1737,geom_without_data,NA
2013_2019,C1739,geom_without_data,NA
2013_2019,C174,geom_without_data,NA
2013_2019,C1746,geom_without_data,NA
2013_2019,C1749,geom_without_data,NA
2013_2019,C175,geom_without_data,NA
2013_2019,C1750,geom_without_data,NA
2013_2019,C1751,geom_without_data,NA
2013_2019,C1753,geom_without_data,NA
2013_2019,C1754,geom_without_data,NA
2013_2019,C1758,geom_without_data,NA
2013_2019,C1759,geom_without_data,NA
2013_2019,C176,geom_without_data,NA
2013_2019,C1763,geom_without_data,NA
2013_2019,C1765,geom_without_data,NA
2013_2019,C1766,geom_without_data,NA
2013_2019,C177,geom_without_data,NA
2013_2019,C1771,geom_without_data,NA
2013_2019,C1772,geom_without_data,NA
2013_2019,C1773,geom_without_data,NA
2013_2019,C1775,geom_without_data,NA
2013_2019,C1776,geom_without_data,NA
2013_2019,C1779,geom_without_data,NA
2013_2019,C178,geom_without_data,NA
2013_2019,C1780,geom_without_data,NA
2013_2019,C1782,geom_without_data,NA
2013_2019,C179,geom_without_data,NA
2013_2019,C1790,geom_without_data,NA
2013_2019,C1793,geom_without_data,NA
2013_2019,C1798,geom_without_data,NA
2013_2019,C18,geom_without_data,NA
2013_2019,C180,geom_without_data,NA
2013_2019,C1800,geom_without_data,NA
2013_2019,C1802,geom_without_data,NA
2013_2019,C1806,geom_without_data,NA
2013_2019,C1808,geom_without_data,NA
2013_2019,C181,geom_without_data,NA
2013_2019,C1810,geom_without_data,NA
2013_2019,C1811,geom_without_data,NA
2013_2019,C1812,geom_without_data,NA
2013_2019,C1816,geom_without_data,NA
2013_2019,C182,geom_without_data,NA
2013_2019,C1826,geom_without_data,NA
2013_2019,C1827,geom_without_data,NA
2013_2019,C1828,geom_without_data,NA
2013_2019,C1829,geom_without_data,NA
2013_2019,C183,geom_without_data,NA
2013_2019,C1832,geom_without_data,NA
2013_2019,C1833,geom_without_data,NA
2013_2019,C1835,geom_without_data,NA
2013_2019,C1836,geom_without_data,NA
2013_2019,C184,geom_without_data,NA
2013_2019,C1843,geom_without_data,NA
2013_2019,C185,geom_without_data,NA
2013_2019,C1854,geom_without_data,NA
2013_2019,C1855,geom_without_data,NA
2013_2019,C186,geom_without_data,NA
2013_2019,C1861,geom_without_data,NA
2013_2019,C1869,geom_without_data,NA
2013_2019,C187,geom_without_data,NA
2013_2019,C1877,geom_without_data,NA
2013_2019,C188,geom_without_data,NA
2013_2019,C1885,geom_without_data,NA
2013_2019,C189,geom_without_data,NA
2013_2019,C1895,geom_without_data,NA
2013_2019,C19,geom_without_data,NA
2013_2019,C190,geom_without_data,NA
2013_2019,C1906,geom_without_data,NA
2013_2019,C191,geom_without_data,NA
2013_2019,C192,geom_without_data,NA
2013_2019,C193,geom_without_data,NA
2013_2019,C194,geom_without_data,NA
2013_2019,C195,geom_without_data,NA
2013_2019,C196,geom_without_data,NA
2013_2019,C197,geom_without_data,NA
2013_2019,C198,geom_without_data,NA
2013_2019,C199,geom_without_data,NA
2013_2019,C2,geom_without_data,NA
2013_2019,C20,geom_without_data,NA
2013_2019,C200,geom_without_data,NA
2013_2019,C201,geom_without_data,NA
2013_2019,C202,geom_without_data,NA
2013_2019,C203,geom_without_data,NA
2013_2019,C204,geom_without_data,NA
2013_2019,C205,geom_without_data,NA
2013_2019,C206,geom_without_data,NA
2013_2019,C207,geom_without_data,NA
2013_2019,C208,geom_without_data,NA
2013_2019,C209,geom_without_data,NA
2013_2019,C21,geom_without_data,NA
2013_2019,C210,geom_without_data,NA
2013_2019,C211,geom_without_data,NA
2013_2019,C212,geom_without_data,NA
2013_2019,C213,geom_without_data,NA
2013_2019,C214,geom_without_data,NA
2013_2019,C215,geom_without_data,NA
2013_2019,C216,geom_without_data,NA
2013_2019,C217,geom_without_data,NA
2013_2019,C218,geom_without_data,NA
2013_2019,C219,geom_without_data,NA
2013_2019,C22,geom_without_data,NA
2013_2019,C220,geom_without_data,NA
2013_2019,C221,geom_without_data,NA
2013_2019,C222,geom_without_data,NA
2013_2019,C223,geom_without_data,NA
2013_2019,C224,geom_without_data,NA
2013_2019,C225,geom_without_data,NA
2013_2019,C226,geom_without_data,NA
2013_2019,C227,geom_without_data,NA
2013_2019,C228,geom_without_data,NA
2013_2019,C229,geom_without_data,NA
2013_2019,C23,geom_without_data,NA
2013_2019,C230,geom_without_data,NA
2013_2019,C231,geom_without_data,NA
2013_2019,C232,geom_without_data,NA
2013_2019,C233,geom_without_data,NA
2013_2019,C234,geom_without_data,NA
2013_2019,C235,geom_without_data,NA
2013_2019,C236,geom_without_data,NA
2013_2019,C237,geom_without_data,NA
2013_2019,C238,geom_without_data,NA
2013_2019,C239,geom_without_data,NA
2013_2019,C24,geom_without_data,NA
2013_2019,C240,geom_without_data,NA
2013_2019,C241,geom_without_data,NA
2013_2019,C242,geom_without_data,NA
2013_2019,C243,geom_without_data,NA
2013_2019,C244,geom_without_data,NA
2013_2019,C245,geom_without_data,NA
2013_2019,C246,geom_without_data,NA
2013_2019,C247,geom_without_data,NA
2013_2019,C248,geom_without_data,NA
2013_2019,C249,geom_without_data,NA
2013_2019,C25,geom_without_data,NA
2013_2019,C250,geom_without_data,NA
2013_2019,C251,geom_without_data,NA
2013_2019,C252,geom_without_data,NA
2013_2019,C253,geom_without_data,NA
2013_2019,C254,geom_without_data,NA
2013_2019,C255,geom_without_data,NA
2013_2019,C256,geom_without_data,NA
2013_2019,C257,geom_without_data,NA
2013_2019,C258,geom_without_data,NA
2013_2019,C259,geom_without_data,NA
2013_2019,C260,geom_without_data,NA
2013_2019,C261,geom_without_data,NA
2013_2019,C262,geom_without_data,NA
2013_2019,C263,geom_without_data,NA
2013_2019,C264,geom_without_data,NA
2013_2019,C265,geom_without_data,NA
2013_2019,C266,geom_without_data,NA
2013_2019,C267,geom_without_data,NA
2013_2019,C268,geom_without_data,NA
2013_2019,C269,geom_without_data,NA
2013_2019,C27,geom_without_data,NA
2013_2019,C270,geom_without_data,NA
2013_2019,C272,geom_without_data,NA
2013_2019,C273,geom_without_data,NA
2013_2019,C274,geom_without_data,NA
2013_2019,C275,geom_without_data,NA
2013_2019,C276,geom_without_data,NA
2013_2019,C277,geom_without_data,NA
2013_2019,C278,geom_without_data,NA
2013_2019,C279,geom_without_data,NA
2013_2019,C28,geom_without_data,NA
2013_2019,C280,geom_without_data,NA
2013_2019,C281,geom_without_data,NA
2013_2019,C282,geom_without_data,NA
2013_2019,C283,geom_without_data,NA
2013_2019,C284,geom_without_data,NA
2013_2019,C286,geom_without_data,NA
2013_2019,C287,geom_without_data,NA
2013_2019,C288,geom_without_data,NA
2013_2019,C289,geom_without_data,NA
2013_2019,C29,geom_without_data,NA
2013_2019,C290,geom_without_data,NA
2013_2019,C291,geom_without_data,NA
2013_2019,C292,geom_without_data,NA
2013_2019,C293,geom_without_data,NA
2013_2019,C294,geom_without_data,NA
2013_2019,C295,geom_without_data,NA
2013_2019,C296,geom_without_data,NA
2013_2019,C297,geom_without_data,NA
2013_2019,C298,geom_without_data,NA
2013_2019,C299,geom_without_data,NA
2013_2019,C3,geom_without_data,NA
