period,cluster,fips,cluster_deaths
2013_2019,16CS001,16069,507
2013_2019,12CS016,13071,490
2013_2019,51CS023,47171,282
2013_2019,08CS001,40123,400
2013_2019,39CS041,18113,448
2013_2019,25CS012,33005,738
2013_2019,35CS002,35031,623
2013_2019,05CS010,28155,136
2013_2019,27CS010,38105,240
2013_2019,37CS005,37137,151
2013_2019,51CS022,24017,1084
2013_2019,36CS028,36025,510
2013_2019,17CS028,17051,240
2013_2019,08CS001,49053,1272
2013_2019,50CS001,50007,1170
2013_2019,12CS016,12073,1883
2013_2019,42CS024,39057,1478
2013_2019,36CS028,42103,530
2013_2019,08CS001,48179,252
2013_2019,17CS028,17001,798
2013_2019,42CS024,24001,898
2013_2019,05CS026,29043,641
2013_2019,13CS045,13011,166
2013_2019,24CS002,24037,773
2013_2019,39CS041,26023,485
2013_2019,05CS010,22127,164
2013_2019,48CS053,48367,1098
2013_2019,47CS040,29123,177
2013_2019,19CS030,19127,454
2013_2019,22CS009,48471,501
2013_2019,22CS027,28091,344
2013_2019,31CS005,31079,520
2013_2019,08CS001,40063,201
2013_2019,47CS040,05037,224
2013_2019,08CS001,04011,63
2013_2019,05CS010,05125,1172
2013_2019,39CS028,21037,848
2013_2019,26CS004,26029,319
2013_2019,27CS010,27125,31
2013_2019,05CS010,05109,143
2013_2019,51CS023,51009,360
2013_2019,31CS005,46065,158
2013_2019,47CS040,47075,228
2013_2019,48CS010,48331,288
2013_2019,17CS040,17081,435
2013_2019,48CS010,48217,420
2013_2019,51CS002,51069,680
2013_2019,21CS029,21087,157
2013_2019,21CS021,21199,838
2013_2019,17CS044,19045,506
2013_2019,45CS004,45073,937
2013_2019,51CS023,47019,743
2013_2019,18CS039,18145,480
2013_2019,26CS002,26041,472
2013_2019,06CS033,06079,2351
2013_2019,55CS012,55001,293
2013_2019,51CS015,37077,570
2013_2019,08CS001,08029,359
2013_2019,36CS004,36107,459
2013_2019,41CS013,41007,395
2013_2019,05CS010,05045,947
2013_2019,45CS020,37141,583
2013_2019,47CS040,17003,96
2013_2019,08CS001,49021,281
2013_2019,26CS002,55051,80
2013_2019,20CS023,20061,227
2013_2019,20CS014,20121,299
2013_2019,20CS018,20029,138
2013_2019,17CS017,17063,381
2013_2019,27CS017,27025,386
2013_2019,42CS024,54093,97
2013_2019,31CS005,27041,417
2013_2019,31CS005,19059,204
2013_2019,37CS005,37187,144
2013_2019,47CS040,29201,435
2013_2019,19CS030,19137,147
2013_2019,50CS001,36115,603
2013_2019,40CS027,40107,160
2013_2019,17CS028,17009,39
2013_2019,41CS016,41065,321
2013_2019,08CS001,20049,48
2013_2019,16CS001,53065,454
2013_2019,55CS025,55119,178
2013_2019,13CS055,01111,263
2013_2019,21CS029,21027,265
2013_2019,17CS028,17155,64
2013_2019,48CS080,48379,132
2013_2019,08CS001,40099,177
2013_2019,13CS007,13171,195
2013_2019,08CS001,08021,89
2013_2019,08CS001,49007,222
2013_2019,05CS010,22061,366
2013_2019,23CS009,23025,580
2013_2019,17CS028,17131,171
2013_2019,01CS029,47103,453
2013_2019,16CS001,30035,162
2013_2019,27CS010,27007,402
2013_2019,48CS029,48365,272
2013_2019,13CS020,45053,253
2013_2019,37CS026,37169,509
2013_2019,16CS001,30043,106
2013_2019,20CS023,20197,60
2013_2019,29CS009,29157,214
2013_2019,37CS008,37039,390
2013_2019,27CS010,27087,73
2013_2019,27CS031,27017,380
2013_2019,51CS002,54071,93
2013_2019,45CS028,45023,427
2013_2019,31CS005,31147,103
2013_2019,31CS005,31093,62
2013_2019,42CS024,54103,231
2013_2019,51CS002,54027,285
2013_2019,13CS007,13159,146
2013_2019,31CS005,20013,140
2013_2019,55CS012,55047,212
2013_2019,08CS001,56015,143
2013_2019,13CS007,13209,90
2013_2019,13CS007,13173,88
2013_2019,05CS010,05099,119
2013_2019,18CS009,18153,213
2013_2019,05CS010,28133,291
2013_2019,30CS004,30067,178
2013_2019,08CS001,31031,56
2013_2019,18CS009,17041,192
2013_2019,48CS013,40023,198
2013_2019,36CS028,36041,56
2013_2019,08CS001,31135,28
2013_2019,26CS002,26131,106
2013_2019,08CS001,40149,146
2013_2019,47CS040,47161,144
2013_2019,20CS018,20147,90
2013_2019,19CS030,19173,74
2013_2019,08CS001,48371,128
2013_2019,47CS033,21219,126
2013_2019,21CS021,47169,101
2013_2019,20CS018,20185,56
2013_2019,08CS001,40129,31
2013_2019,16CS001,16021,118
2013_2019,08CS001,20017,42
2013_2019,51CS017,37131,238
2013_2019,31CS005,31185,140
2013_2019,08CS001,08033,12
2013_2019,12CS016,12077,66
2013_2019,08CS001,41037,102
2013_2019,08CS001,49015,91
2013_2019,46CS004,46111,40
2013_2019,13CS007,13141,105
2013_2019,08CS001,48207,62
2013_2019,20CS018,20187,19
2013_2019,08CS001,48023,62
2013_2019,46CS004,46061,24
2013_2019,08CS001,31069,27
2013_2019,08CS001,31165,6
2013_2019,08CS001,35059,48
2013_2019,30CS004,38037,30
2013_2019,08CS001,48295,27
2013_2019,02CS001,02060,5
2013_2019,08CS001,31103,2
2013_2019,08CS001,48269,1
2013_2019,42CS048,42129,4381
2013_2019,55CS012,55039,946
2013_2019,06CS030,06073,20560
2013_2019,12CS047,12111,3122
2013_2019,48CS082,48439,12526
2013_2019,51CS015,51085,951
2013_2019,36CS003,36005,9320
2013_2019,34CS007,34013,5718
2013_2019,29CS039,29189,9944
2013_2019,08CS001,41061,296
2013_2019,37CS028,37071,2293
2013_2019,27CS011,27039,143
2013_2019,06CS034,06081,4505
2013_2019,36CS028,36069,1008
2013_2019,18CS035,18089,4904
2013_2019,36CS025,36061,9786
2013_2019,45CS020,37017,392
2013_2019,24CS014,51107,1329
2013_2019,06CS008,06019,6697
2013_2019,48CS067,48451,1056
2013_2019,42CS002,42005,843
2013_2019,08CS001,49011,1787
2013_2019,42CS009,34019,832
2013_2019,55CS012,55025,3149
2013_2019,01CS029,47003,472
2013_2019,42CS029,42071,4939
2013_2019,37CS059,37125,1031
2013_2019,22CS012,22095,397
2013_2019,48CS080,48423,2065
2013_2019,05CS010,22067,372
2013_2019,34CS018,34035,2314
2013_2019,05CS010,28089,1023
2013_2019,39CS041,26091,970
2013_2019,39CS041,26059,521
2013_2019,16CS001,30013,866
2013_2019,55CS012,55135,710
2013_2019,05CS026,05015,284
2013_2019,12CS007,12017,2497
2013_2019,18CS039,39021,381
2013_2019,20CS014,20045,705
2013_2019,34CS008,34015,2654
2013_2019,08CS001,48097,400
2013_2019,45CS020,45075,1110
2013_2019,26CS044,26145,2055
2013_2019,34CS003,34005,4051
2013_2019,45CS024,45063,2533
2013_2019,31CS005,29049,240
2013_2019,36CS028,36023,469
2013_2019,42CS024,54101,104
2013_2019,08CS001,48497,577
2013_2019,21CS021,21013,399
2013_2019,55CS025,55073,1221
2013_2019,27CS010,27089,87
2013_2019,18CS035,26021,1757
2013_2019,05CS010,28121,1112
2013_2019,08CS001,05007,1794
2013_2019,22CS009,22019,1989
2013_2019,36CS004,36007,2133
2013_2019,45CS020,45025,531
2013_2019,13CS038,13129,570
2013_2019,31CS005,27105,184
2013_2019,21CS022,21097,249
2013_2019,21CS029,18147,214
2013_2019,17CS028,17179,1443
2013_2019,21CS022,39163,153
2013_2019,51CS052,51650,1281
2013_2019,22CS009,48225,300
2013_2019,50CS001,50011,408
2013_2019,51CS012,54109,319
2013_2019,05CS010,05091,492
2013_2019,25CS012,33019,434
2013_2019,05CS010,28149,510
2013_2019,48CS085,48209,1036
2013_2019,02CS001,02122,400
2013_2019,02CS001,02122,400
2013_2019,08CS001,48415,162
2013_2019,23CS003,23029,463
2013_2019,47CS029,47145,722
2013_2019,27CS017,27139,685
2013_2019,28CS022,28087,633
2013_2019,48CS067,48171,371
2013_2019,20CS023,20149,177
2013_2019,13CS050,13315,105
2013_2019,47CS040,05049,187
2013_2019,18CS039,21015,870
2013_2019,05CS010,05051,1391
2013_2019,26CS028,26055,889
2013_2019,04CS006,04007,785
2013_2019,32CS005,06115,607
2013_2019,08CS001,16067,183
2013_2019,31CS005,46091,51
2013_2019,36CS028,36117,900
2013_2019,42CS024,39071,522
2013_2019,30CS004,30091,71
2013_2019,08CS001,08035,1338
2013_2019,08CS001,31145,138
2013_2019,40CS027,29145,672
2013_2019,50CS001,36113,696
2013_2019,42CS024,54067,312
2013_2019,28CS022,28073,403
2013_2019,31CS005,46137,13
2013_2019,53CS019,53075,278
2013_2019,18CS035,18045,187
2013_2019,05CS026,05005,672
2013_2019,18CS035,18015,168
2013_2019,27CS017,27019,501
2013_2019,36CS028,42127,624
2013_2019,18CS035,17183,1045
2013_2019,40CS027,40097,486
2013_2019,13CS022,13227,320
2013_2019,08CS001,48381,1047
2013_2019,28CS022,01061,370
2013_2019,05CS010,05025,113
2013_2019,46CS004,46011,177
2013_2019,13CS007,13075,179
2013_2019,01CS029,01083,773
2013_2019,37CS024,37033,281
2013_2019,47CS033,21233,170
2013_2019,17CS028,29141,264
2013_2019,05CS010,28125,60
2013_2019,08CS001,35033,49
2013_2019,18CS039,18143,290
2013_2019,51CS022,51510,705
2013_2019,27CS017,55031,442
2013_2019,21CS029,21167,264
2013_2019,47CS040,47097,280
2013_2019,05CS010,28019,101
2013_2019,31CS005,46093,215
2013_2019,17CS028,17149,170
2013_2019,40CS027,29011,148
2013_2019,21CS021,21235,477
2013_2019,18CS035,17053,202
2013_2019,55CS012,55061,194
2013_2019,21CS022,21153,145
2013_2019,08CS001,40083,345
2013_2019,51CS015,51175,289
2013_2019,17CS028,29007,308
2013_2019,23CS003,33007,444
2013_2019,36CS050,36079,637
2013_2019,37CS005,37013,566
2013_2019,26CS002,26053,223
2013_2019,22CS012,28147,165
2013_2019,26CS004,26035,421
2013_2019,18CS035,18073,323
2013_2019,08CS001,40085,130
2013_2019,16CS001,16047,133
2013_2019,55CS012,55065,154
2013_2019,05CS010,05095,118
2013_2019,18CS039,18031,286
2013_2019,48CS011,48391,90
2013_2019,48CS048,48457,304
2013_2019,42CS039,42093,246
2013_2019,31CS005,29081,119
2013_2019,02CS001,02180,67
2013_2019,47CS040,05077,127
2013_2019,48CS067,48319,60
2013_2019,47CS040,05123,268
2013_2019,31CS005,19085,172
2013_2019,51CS019,51045,55
2013_2019,16CS001,16039,187
2013_2019,21CS022,21223,108
2013_2019,37CS043,45061,237
2013_2019,05CS010,28063,87
2013_2019,30CS004,30019,24
2013_2019,31CS005,46013,358
2013_2019,19CS030,19117,123
2013_2019,28CS022,01021,427
2013_2019,17CS044,19055,158
2013_2019,08CS001,08071,175
2013_2019,31CS005,46075,10
2013_2019,30CS004,30065,50
2013_2019,08CS001,31049,13
2013_2019,30CS004,30025,43
2013_2019,13CS055,13197,84
2013_2019,02CS001,02164,48
2013_2019,02CS001,02164,48
2013_2019,16CS001,16003,36
2013_2019,08CS001,49025,77
2013_2019,53CS019,53003,256
2013_2019,28CS014,28119,96
2013_2019,05CS010,22081,120
2013_2019,13CS007,13283,89
2013_2019,37CS005,37095,67
2013_2019,20CS018,20135,46
2013_2019,31CS005,46119,10
2013_2019,31CS005,46021,13
2013_2019,48CS067,48235,12
2013_2019,08CS001,48237,109
2013_2019,08CS001,48461,29
2013_2019,08CS001,40067,88
2013_2019,48CS067,48267,39
2013_2019,16CS001,30061,55
2013_2019,20CS018,20033,31
2013_2019,08CS001,31057,23
2013_2019,08CS001,49031,8
2013_2019,08CS001,06003,19
2013_2019,08CS001,31117,6
2020_2022,10CS002,34033,335
2020_2022,12CS036,12095,3913
2020_2022,21CS022,39131,167
2020_2022,08CS001,56029,157
2020_2022,48CS029,48139,701
2020_2022,51CS015,51670,162
2020_2022,19CS030,19091,53
2020_2022,06CS040,06045,407
2020_2022,12CS013,12089,391
2020_2022,17CS032,17097,2062
2020_2022,18CS039,39139,665
2020_2022,10CS002,34011,690
2020_2022,54CS010,54049,284
2020_2022,55CS012,55117,481
2020_2022,12CS005,12011,6685
2020_2022,23CS003,23009,282
2020_2022,05CS010,22079,706
2020_2022,47CS024,47107,347
2020_2022,18CS002,18039,793
2020_2022,15CS002,15003,3253
2020_2022,47CS024,47035,415
2020_2022,25CS010,25007,62
2020_2022,45CS020,37179,718
2020_2022,19CS030,27043,61
2020_2022,17CS028,29221,148
2020_2022,37CS005,37107,355
2020_2022,08CS001,30087,48
2020_2022,48CS052,48061,1498
2020_2022,13CS055,01053,225
2020_2022,51CS015,51149,113
2020_2022,42CS033,42037,288
2020_2022,51CS015,51183,64
2020_2022,19CS017,31173,42
2020_2022,25CS012,25027,3013
2020_2022,48CS029,48309,1038
2020_2022,16CS001,41059,361
2020_2022,13CS055,13217,407
2020_2022,21CS021,21125,325
2020_2022,21CS029,21003,111
2020_2022,06CS027,06011,72
2020_2022,22CS012,22071,1528
2020_2022,18CS002,26025,698
2020_2022,48CS039,48015,147
2020_2022,39CS016,39007,509
2020_2022,20CS018,40033,37
2020_2022,28CS022,28069,49
2020_2022,17CS028,17039,80
2020_2022,37CS026,37003,229
2020_2022,55CS012,55015,157
2020_2022,41CS016,41067,1523
2020_2022,26CS028,26045,481
2020_2022,25CS012,25003,621
2020_2022,48CS036,48363,150
2020_2022,36CS028,36011,368
2020_2022,27CS010,38035,241
2020_2022,51CS049,51710,852
2020_2022,18CS035,17091,538
2020_2022,51CS015,51041,1219
2020_2022,22CS012,28113,225
2020_2022,39CS041,39143,294
2020_2022,18CS002,26077,1021
2020_2022,22CS012,28035,328
2020_2022,08CS001,56037,151
2020_2022,51CS049,37029,53
2020_2022,37CS026,37027,485
2020_2022,47CS024,47009,669
2020_2022,20CS014,29119,120
2020_2022,50CS001,36089,485
2020_2022,42CS033,42117,204
2020_2022,51CS015,37127,468
2020_2022,05CS026,05083,138
2020_2022,13CS055,13255,374
2020_2022,13CS055,01067,105
2020_2022,08CS001,31109,1002
2020_2022,05CS010,22031,130
2020_2022,08CS001,49041,91
2020_2022,55CS012,17177,254
2020_2022,19CS017,46067,46
2020_2022,21CS021,21193,228
2020_2022,54CS010,54015,48
2020_2022,16CS001,41013,124
2020_2022,27CS011,55109,287
2020_2022,27CS010,38093,93
2020_2022,40CS025,40151,47
2020_2022,19CS004,19031,79
2020_2022,08CS001,08009,26
2020_2022,40CS025,40009,102
2020_2022,22CS017,22075,105
2020_2022,17CS028,17125,81
2020_2022,18CS039,39159,177
2020_2022,48CS011,48287,72
2020_2022,50CS001,50015,115
2020_2022,08CS001,49003,207
2020_2022,27CS010,38071,62
2020_2022,02CS001,02090,223
2020_2022,37CS026,37121,105
2020_2022,22CS012,22047,159
2020_2022,26CS028,26127,101
2020_2022,27CS010,38097,32
2020_2022,08CS001,16051,83
2020_2022,18CS002,18033,173
2020_2022,19CS030,19035,74
2020_2022,26CS028,26047,161
2020_2022,16CS001,16061,24
2020_2022,19CS004,19103,345
2020_2022,19CS030,19021,83
2020_2022,05CS010,05131,591
2020_2022,13CS055,13079,62
2020_2022,17CS028,05023,152
2020_2022,17CS028,29187,348
2020_2022,53CS013,53055,61
2020_2022,NA,02105,11
2020_2022,48CS029,48395,116
2020_2022,05CS010,40077,48
2020_2022,08CS001,30085,59
2020_2022,18CS002,39051,194
2020_2022,19CS030,19051,37
2020_2022,29CS016,29215,146
2020_2022,05CS026,05105,62
2020_2022,47CS024,47055,195
2020_2022,18CS039,18065,277
2020_2022,17CS028,05147,36
2020_2022,17CS028,17023,73
2020_2022,13CS055,01035,88
2020_2022,22CS012,22039,186
2020_2022,51CS015,37015,106
2020_2022,40CS027,20097,16
2020_2022,08CS001,31053,170
2020_2022,17CS028,29135,74
2020_2022,48CS011,48163,67
2020_2022,13CS055,13273,51
2020_2022,29CS016,29151,62
2020_2022,17CS028,17193,94
2020_2022,19CS030,19025,45
2020_2022,19CS030,19151,36
2020_2022,08CS001,16023,11
2020_2022,23CS003,23021,113
2020_2022,37CS026,51690,98
2020_2022,26CS028,26067,218
2020_2022,20CS018,48483,32
2020_2022,51CS015,51145,116
2020_2022,08CS001,29075,44
2020_2022,05CS010,05017,69
2020_2022,01CS023,01105,61
2020_2022,13CS055,13193,54
2020_2022,18CS046,21033,70
2020_2022,13CS055,13309,24
2020_2022,19CS030,19009,33
2020_2022,08CS001,08117,35
2020_2022,21CS021,21057,40
2020_2022,27CS017,55013,77
2020_2022,08CS001,29063,52
2020_2022,08CS001,20201,25
2020_2022,40CS027,20019,27
2020_2022,08CS001,56017,38
2020_2022,08CS001,08115,14
2020_2022,54CS010,54075,55
2020_2022,48CS036,35037,58
2020_2022,53CS019,53013,27
2020_2022,16CS001,16087,58
2020_2022,21CS029,21103,91
2020_2022,39CS028,18115,30
2020_2022,48CS036,48275,30
2020_2022,08CS001,08061,9
2020_2022,08CS001,31013,37
2020_2022,08CS001,38051,29
2020_2022,19CS017,31071,13
2020_2022,48CS011,48317,20
2020_2022,08CS001,16033,4
2020_2022,08CS001,06009,245
2020_2022,54CS010,51047,208
2020_2022,08CS001,27159,71
2020_2022,26CS051,26163,8228
2020_2022,45CS019,45045,2173
2020_2022,24CS004,24510,2788
2020_2022,53CS018,53029,342
2020_2022,42CS009,42017,2665
2020_2022,26CS028,26007,179
2020_2022,39CS040,39093,1447
2020_2022,21CS029,21211,216
2020_2022,25CS006,25013,2055
2020_2022,45CS019,45071,218
2020_2022,12CS041,12105,3514
2020_2022,12CS032,12086,9343
2020_2022,08CS001,56033,141
2020_2022,12CS013,12031,3955
2020_2022,47CS024,47189,576
2020_2022,27CS017,55035,354
2020_2022,36CS024,36059,4840
2020_2022,20CS014,20021,122
2020_2022,17CS028,29099,942
2020_2022,47CS040,47113,511
2020_2022,27CS017,27053,3856
2020_2022,08CS001,27151,39
2020_2022,06CS011,06029,2911
2020_2022,06CS032,06077,2587
2020_2022,13CS055,01011,48
2020_2022,25CS012,36027,1149
2020_2022,18CS039,18097,3834
2020_2022,45CS020,45091,1003
2020_2022,37CS043,37109,425
2020_2022,37CS008,37113,236
2020_2022,18CS002,39173,486
2020_2022,55CS026,55079,3657
2020_2022,13CS020,45035,513
2020_2022,19CS030,19081,57
2020_2022,48CS048,48339,1882
2020_2022,27CS010,38101,253
2020_2022,53CS013,53057,539
2020_2022,48CS036,48043,36
2020_2022,19CS030,19069,66
2020_2022,36CS027,36065,1036
2020_2022,25CS010,25001,1251
2020_2022,36CS028,36067,1897
2020_2022,16CS001,41019,685
2020_2022,17CS028,29093,61
2020_2022,12CS013,12019,945
2020_2022,41CS016,53045,312
2020_2022,12CS005,12021,1678
2020_2022,39CS016,39103,717
2020_2022,20CS018,20009,132
2020_2022,54CS010,42061,209
2020_2022,54CS010,51179,368
2020_2022,48CS011,48003,52
2020_2022,40CS027,20015,263
2020_2022,18CS039,39037,278
2020_2022,13CS055,13151,809
2020_2022,45CS020,45021,323
2020_2022,05CS026,29213,292
2020_2022,13CS055,13299,219
2020_2022,08CS001,06107,1535
2020_2022,13CS055,01051,372
2020_2022,51CS015,51177,508
2020_2022,25CS012,25011,298
2020_2022,39CS040,39077,271
2020_2022,39CS041,39095,2099
2020_2022,18CS046,21145,389
2020_2022,54CS010,51139,156
2020_2022,42CS033,42069,1008
2020_2022,12CS041,12119,1001
2020_2022,13CS055,13115,504
2020_2022,51CS015,51075,111
2020_2022,28CS022,28075,420
2020_2022,26CS028,26133,112
2020_2022,37CS026,37023,483
2020_2022,23CS003,23011,587
2020_2022,22CS012,28001,161
2020_2022,21CS022,21073,271
2020_2022,17CS028,29029,246
2020_2022,17CS028,29083,148
2020_2022,16CS001,16045,100
2020_2022,08CS001,08043,245
2020_2022,20CS014,20103,298
2020_2022,45CS020,37163,345
2020_2022,32CS005,41011,368
2020_2022,32CS005,06015,157
2020_2022,16CS001,30029,427
2020_2022,18CS002,39069,139
2020_2022,55CS012,55131,532
2020_2022,48CS053,48425,48
2020_2022,40CS027,20205,53
2020_2022,27CS011,55093,130
2020_2022,54CS010,51165,523
2020_2022,19CS030,19171,88
2020_2022,30CS011,30027,57
2020_2022,08CS001,08077,736
2020_2022,55CS012,55127,410
2020_2022,48CS011,48265,324
2020_2022,54CS010,54047,160
2020_2022,21CS022,21113,198
2020_2022,27CS017,27093,102
2020_2022,21CS021,21053,61
2020_2022,47CS024,47121,91
2020_2022,51CS015,51073,172
2020_2022,48CS011,48385,24
2020_2022,22CS012,22089,187
2020_2022,37CS026,37111,247
2020_2022,18CS046,47085,93
2020_2022,40CS027,40005,60
2020_2022,05CS010,22119,242
2020_2022,05CS010,28107,169
2020_2022,21CS029,21185,202
2020_2022,17CS028,17077,240
2020_2022,19CS017,46125,29
2020_2022,17CS028,05067,92
2020_2022,21CS021,21109,89
2020_2022,19CS017,31021,27
2020_2022,40CS027,40119,258
2020_2022,18CS046,18027,130
2020_2022,08CS001,27051,22
2020_2022,18CS046,18083,200
2020_2022,08CS001,31105,20
2020_2022,54CS010,51155,188
2020_2022,42CS024,54035,170
2020_2022,48CS036,35013,896
2020_2022,13CS055,13091,122
2020_2022,17CS028,29143,141
2020_2022,08CS001,49027,55
2020_2022,42CS024,54085,54
2020_2022,28CS022,28103,48
2020_2022,18CS039,18013,71
2020_2022,13CS020,13043,84
2020_2022,27CS017,27115,117
2020_2022,51CS015,37185,111
2020_2022,16CS001,30063,367
2020_2022,17CS028,29131,155
2020_2022,22CS012,28005,87
2020_2022,08CS001,49037,57
2020_2022,54CS010,54019,293
2020_2022,17CS028,18021,121
2020_2022,27CS017,55078,29
2020_2022,45CS020,45057,438
2020_2022,02CS001,02188,32
2020_2022,17CS028,29101,209
2020_2022,18CS039,18005,302
2020_2022,22CS012,28131,100
2020_2022,12CS013,12125,109
2020_2022,48CS011,48123,102
2020_2022,22CS012,28127,164
2020_2022,45CS020,45067,199
2020_2022,17CS028,17117,226
2020_2022,08CS001,08075,112
2020_2022,27CS010,38063,16
2020_2022,37CS005,37147,636
2020_2022,20CS014,20139,81
2020_2022,13CS055,13165,44
2020_2022,16CS001,16057,94
2020_2022,27CS010,38067,30
2020_2022,55CS025,55017,242
2020_2022,48CS011,48105,19
2020_2022,13CS055,13317,67
2020_2022,18CS035,18181,143
2020_2022,40CS027,48449,120
2020_2022,20CS018,40137,233
2020_2022,17CS028,05141,124
2020_2022,54CS010,54065,85
2020_2022,21CS022,21237,55
2020_2022,19CS030,19145,89
2020_2022,29CS016,29065,100
2020_2022,48CS011,48411,44
2020_2022,19CS030,19001,41
2020_2022,17CS028,29035,26
2020_2022,48CS011,48259,187
2020_2022,13CS055,13031,253
2020_2022,17CS028,29179,43
2020_2022,12CS016,12037,77
2020_2022,05CS010,05081,85
2020_2022,20CS018,48087,19
2020_2022,08CS001,38047,6
2020_2022,55CS025,55053,84
2020_2022,21CS022,21079,93
2020_2022,18CS002,18183,129
2020_2022,13CS055,01041,104
2020_2022,18CS046,47135,55
2020_2022,51CS015,51057,80
2020_2022,08CS001,32015,26
2020_2022,19CS030,19063,39
2020_2022,22CS009,48351,87
2020_2022,13CS055,13195,129
2020_2022,48CS036,48169,25
2020_2022,08CS001,38057,35
2020_2022,08CS001,08091,14
2020_2022,08CS001,29025,51
2020_2022,01CS029,47127,38
2020_2022,20CS014,20059,97
2020_2022,08CS001,30077,33
2020_2022,08CS001,56031,36
2020_2022,18CS046,47101,73
2020_2022,49CS007,49029,28
2020_2022,48CS036,48335,30
2020_2022,21CS021,47027,56
2020_2022,40CS025,40003,27
2020_2022,02CS001,02150,26
2020_2022,40CS027,40105,54
2020_2022,08CS001,08109,19
2020_2022,08CS001,31035,34
2020_2022,20CS018,40007,13
2020_2022,25CS010,25019,35
2020_2022,13CS055,13007,16
2020_2022,48CS011,48413,17
2020_2022,08CS001,46085,14
2020_2022,47CS024,47175,33
2020_2022,08CS001,30103,4
2020_2022,08CS001,30011,8
2020_2022,18CS002,26075,728
2020_2022,08CS001,08001,9029
2020_2022,39CS028,39061,3474
2020_2022,02CS001,02020,834
2020_2022,27CS017,27123,1956
2020_2022,22CS012,22097,445
2020_2022,23CS003,33001,306
2020_2022,36CS050,36119,3177
2020_2022,48CS036,48375,600
2020_2022,18CS039,39023,824
2020_2022,34CS012,34023,2528
2020_2022,06CS005,06013,3441
2020_2022,48CS036,48441,647
2020_2022,48CS011,48297,58
2020_2022,51CS015,37063,916
2020_2022,48CS011,48355,1457
2020_2022,05CS026,05149,99
2020_2022,24CS014,24027,790
2020_2022,34CS004,34007,2132
2020_2022,12CS044,12115,2598
2020_2022,48CS011,48091,645
2020_2022,25CS009,25021,2439
2020_2022,13CS055,01031,244
2020_2022,21CS022,21067,1115
2020_2022,54CS010,51005,93
2020_2022,40CS027,40143,2745
2020_2022,05CS010,22017,1291
2020_2022,47CS024,47177,239
2020_2022,22CS009,48005,421
2020_2022,18CS039,39017,1517
2020_2022,12CS005,12061,1044
2020_2022,27CS017,27163,702
2020_2022,21CS022,39013,402
2020_2022,21CS022,39025,882
2020_2022,18CS039,18105,471
2020_2022,48CS011,48149,132
2020_2022,18CS046,21107,266
2020_2022,48CS029,48213,520
2020_2022,17CS028,17005,69
2020_2022,19CS030,19191,88
2020_2022,51CS015,37069,299
2020_2022,54CS006,54045,244
2020_2022,05CS010,40079,303
2020_2022,45CS020,37129,879
2020_2022,08CS001,20005,78
2020_2022,16CS001,41063,43
2020_2022,48CS048,48245,1166
2020_2022,05CS010,48343,76
2020_2022,08CS001,31141,123
2020_2022,54CS010,54089,81
2020_2022,12CS013,12023,400
2020_2022,22CS009,22113,292
2020_2022,02CS001,02170,305
2020_2022,21CS022,39001,175
2020_2022,26CS002,26043,149
2020_2022,54CS006,39087,396
2020_2022,18CS039,18177,373
2020_2022,41CS016,41009,246
2020_2022,08CS001,20113,151
2020_2022,05CS010,22009,210
2020_2022,18CS002,18085,331
2020_2022,13CS055,01001,232
2020_2022,01CS029,01071,310
2020_2022,18CS046,47187,665
2020_2022,30CS011,30107,12
2020_2022,16CS001,41035,381
2020_2022,42CS033,42053,29
2020_2022,08CS001,29147,85
2020_2022,19CS030,19029,87
2020_2022,48CS029,48073,244
2020_2022,12CS016,12133,149
2020_2022,08CS001,16043,46
2020_2022,18CS039,39091,237
2020_2022,51CS015,51119,99
2020_2022,05CS010,28017,108
2020_2022,05CS010,28163,131
2020_2022,26CS028,26037,272
2020_2022,17CS028,29001,119
2020_2022,47CS040,05055,230
2020_2022,13CS055,01003,1132
2020_2022,19CS030,19125,130
2020_2022,21CS022,39141,432
2020_2022,12CS016,12063,277
2020_2022,02CS001,02068,31
2020_2022,13CS055,13259,41
2020_2022,54CS010,54003,565
2020_2022,51CS022,51610,49
2020_2022,48CS036,35005,295
2020_2022,48CS036,48227,153
2020_2022,27CS011,27131,211
2020_2022,39CS022,39041,590
2020_2022,08CS001,56045,31
2020_2022,NA,46102,73
2020_2022,21CS029,21229,68
2020_2022,19CS030,19149,106
2020_2022,54CS010,51077,101
2020_2022,53CS016,53041,386
2020_2022,18CS046,21101,238
2020_2022,17CS028,29133,80
2020_2022,37CS008,37099,168
2020_2022,47CS024,47143,178
2020_2022,37CS026,37005,64
2020_2022,13CS055,13199,135
2020_2022,08CS001,16077,30
2020_2022,54CS010,51035,188
2020_2022,27CS017,27141,280
2020_2022,08CS001,08081,64
2020_2022,18CS046,18173,264
2020_2022,54CS010,51079,93
2020_2022,08CS001,38015,338
2020_2022,45CS020,37061,263
2020_2022,27CS017,27085,154
2020_2022,13CS055,13249,16
2020_2022,10CS002,24029,104
2020_2022,54CS010,24023,168
2020_2022,53CS019,53071,273
2020_2022,21CS022,21011,81
2020_2022,47CS024,47015,86
2020_2022,30CS011,30095,45
2020_2022,23CS003,23013,166
2020_2022,02CS001,02050,60
2020_2022,19CS030,19183,106
2020_2022,51CS015,51735,58
2020_2022,19CS017,31127,35
2020_2022,08CS001,38029,20
2020_2022,12CS016,13131,119
2020_2022,18CS046,17127,107
