cluster,deaths,S,I,period
C1414,749,0.8898665064768155,0.8293135435992705,1999_2004
C1415,752,0.8814544194205521,0.8169527434645274,1999_2004
C1416,733,0.8775612379929609,0.8202245085362223,1999_2004
C1417,741,0.8726763446558885,0.8238126083226718,1999_2004
C1418,1006,0.886535656834342,0.8466976582693522,1999_2004
C1419,779,0.8692425198692905,0.8024475801971211,1999_2004
C142,9112,0.8845020093330795,0.8299700227974367,1999_2004
C1420,773,0.8902295955510109,0.8456809662640808,1999_2004
C1421,740,0.8836340394448503,0.8230812854442409,1999_2004
C1422,795,0.8786013211502709,0.81695556640625,1999_2004
C1423,729,0.8739935383231628,0.7948030783159705,1999_2004
C1424,760,0.875779085872576,0.8062877705273754,1999_2004
C1425,737,0.8780066609103243,0.8195631528964887,1999_2004
C1426,763,0.8770099404124919,0.8275500008467472,1999_2004
C1427,772,0.8730368600499342,0.7987603515724108,1999_2004
C1428,740,0.881782322863404,0.812362948960322,1999_2004
C1429,795,0.8863035481191408,0.8445218641128794,1999_2004
C143,9006,0.8820486788756665,0.82786526445679,1999_2004
C1430,756,0.8796086335768876,0.8168385001059383,1999_2004
C1431,741,0.8772148371551738,0.8184626791893361,1999_2004
C1432,738,0.8773547491572478,0.8099360956503868,1999_2004
C1433,753,0.8823105100624504,0.819402161334526,1999_2004
C1434,757,0.8791743812483748,0.8164072757829857,1999_2004
C1435,783,0.8780780604447315,0.7958060678167843,1999_2004
C1436,714,0.8883161107580286,0.8439319470699747,1999_2004
C1437,719,0.8663013264056671,0.7927575751797239,1999_2004
C1438,791,0.8858092222714129,0.8360000000000183,1999_2004
C1439,772,0.8741912534564686,0.7963888888888728,1999_2004
C144,8570,0.8792765733223138,0.8246496539792275,1999_2004
C1440,748,0.8807122022362662,0.8230034472852649,1999_2004
C1441,743,0.8690496676925421,0.7938451594369387,1999_2004
C1442,1065,0.878668694483017,0.8250778546712784,1999_2004
C1443,790,0.8843102066976445,0.8315822255732715,1999_2004
C1444,1009,0.8920783316848071,0.8426803981879252,1999_2004
C1445,714,0.876978242277303,0.80515826039707,1999_2004
C1446,739,0.8843974137599543,0.8391985061763917,1999_2004
C1447,697,0.8818239266872373,0.8463466207220693,1999_2004
C1448,726,0.8762759070798141,0.8103201693331451,1999_2004
C1449,732,0.8695989727970376,0.8119430682235844,1999_2004
C145,8621,0.8770075999801996,0.8192504202893133,1999_2004
C1450,747,0.8945303749581099,0.8331648900669295,1999_2004
C1451,709,0.8699990650133984,0.809871563943936,1999_2004
C1452,760,0.8812569252077561,0.831193224506527,1999_2004
C1453,771,0.8885759898795673,0.8521902714323952,1999_2004
C1454,723,0.8701985158657738,0.8193257359924032,1999_2004
C1455,1007,0.8788293267879559,0.8246742112482619,1999_2004
C1456,748,0.8915253510251936,0.8335574425758512,1999_2004
C1457,768,0.8926459418402778,0.8526774738153241,1999_2004
C1458,742,0.8871084923823569,0.8415496092150261,1999_2004
C1459,723,0.8727696378046752,0.8030021926125994,1999_2004
C146,9646,0.8836187089740228,0.8341193937364973,1999_2004
C1460,685,0.884155788800682,0.8335316387236578,1999_2004
C1461,719,0.877172552668383,0.8009640831758132,1999_2004
C1462,701,0.8831931558950836,0.8141406559496194,1999_2004
C1463,692,0.8722935948411237,0.7942286441066614,1999_2004
C1464,708,0.8832750805962527,0.8287920529268664,1999_2004
C1465,705,0.8697107791358584,0.7987265312404006,1999_2004
C1466,746,0.8796979781353995,0.8316381015738457,1999_2004
C1467,756,0.877313065143753,0.8003506465044998,1999_2004
C1468,703,0.8721289980554788,0.8073381696428362,1999_2004
C1469,701,0.8797133094967247,0.8066106647187757,1999_2004
C147,8378,0.8843314183078248,0.8277147380119719,1999_2004
C1470,725,0.8847029726516052,0.8264525848095909,1999_2004
C1471,737,0.8827381533187644,0.8290167954815674,1999_2004
C1472,670,0.8753040766317667,0.8350357833039492,1999_2004
C1473,723,0.8798593535082233,0.8107134466285637,1999_2004
C1474,691,0.8664219099817585,0.794503829643959,1999_2004
C1475,674,0.87493506150446,0.8242264647794572,1999_2004
C1476,698,0.88183184046108,0.8457373517825005,1999_2004
C1477,721,0.8781992955538328,0.82439312751473,1999_2004
C1478,689,0.8790931936863968,0.8250568133995269,1999_2004
C1479,752,0.8876966387505657,0.8457334116683459,1999_2004
C148,8351,0.8812518227732491,0.8276793931256561,1999_2004
C1480,667,0.8761331478188942,0.8174149659864108,1999_2004
C1481,690,0.8737366099558914,0.8034297520661304,1999_2004
C1482,736,0.8897979678638941,0.8353578307049765,1999_2004
C1483,736,0.8712525106332702,0.7860528583740237,1999_2004
C1484,678,0.8797434759530459,0.8141481882098507,1999_2004
C1485,681,0.8796944978124507,0.8240778101042786,1999_2004
C1486,726,0.8781428105244785,0.8142120652508636,1999_2004
C1487,666,0.8868778688598508,0.8522944228566413,1999_2004
C1488,698,0.8781906552491359,0.8404148148148313,1999_2004
C1489,675,0.8803862825788751,0.8200204699181063,1999_2004
C149,8194,0.8836222578788518,0.8339456776136233,1999_2004
C1490,690,0.8761226633060282,0.7986366242646943,1999_2004
C1491,726,0.8776912627400983,0.797925925925939,1999_2004
C1492,733,0.8796271652685984,0.8158955042072061,1999_2004
C1493,712,0.8825866367882843,0.8353629884877515,1999_2004
C1494,727,0.8854008010913308,0.8362570888468777,1999_2004
C1495,679,0.88298003865166,0.8394111882571079,1999_2004
C1496,695,0.8855856322136535,0.841555352630125,1999_2004
C1497,703,0.8837637517730352,0.8395905809487559,1999_2004
C1498,645,0.8732167538008532,0.8023847676501266,1999_2004
C1499,719,0.878793564698304,0.8299054820415921,1999_2004
C15,39402,0.8804887509668456,0.8222821752612961,1999_2004
C150,8039,0.8847647665385939,0.8352062688377031,1999_2004
C1500,721,0.8795881817709645,0.8114653884220671,1999_2004
C1501,716,0.8683171561436909,0.7975308641975444,1999_2004
C1502,706,0.8900280076077972,0.8405371030628843,1999_2004
C1503,749,0.8793139406168616,0.8228026135412572,1999_2004
C1504,698,0.8739296064892734,0.8097689476965211,1999_2004
C1505,731,0.8827066346533523,0.823426476818515,1999_2004
C1506,731,0.8882272471231994,0.8443458251150534,1999_2004
C1507,711,0.886788085954886,0.8204918686224315,1999_2004
C1508,702,0.8881340248861617,0.8279724002374925,1999_2004
C1509,671,0.8707825364638047,0.8039348414708557,1999_2004
C151,8112,0.8800491346007959,0.8179792090099748,1999_2004
C1510,741,0.888553783503709,0.836521739130447,1999_2004
C1511,685,0.8833672545154244,0.8240236859114671,1999_2004
C1512,705,0.879199235450933,0.8264309630101834,1999_2004
C1513,690,0.8806931316950221,0.8163842975206675,1999_2004
C1514,691,0.8825942812384158,0.7996675726061973,1999_2004
C1515,698,0.8809944089128989,0.8379416437089137,1999_2004
C1516,703,0.8861594993211374,0.8248707997345728,1999_2004
C1517,666,0.8627771916060205,0.7798816304734723,1999_2004
C1518,715,0.8785916181720378,0.8157647427363278,1999_2004
C1519,706,0.876264956784823,0.8169394627613861,1999_2004
C152,7905,0.8769554653797206,0.8167194353813775,1999_2004
C1520,671,0.86826388534140575,0.7892933428266216,1999_2004
C1521,685,0.8865725398263093,0.8232183329136172,1999_2004
C1522,679,0.867285122147488,0.8011831275719965,1999_2004
C1523,662,0.8754346893511378,0.8082102266097293,1999_2004
C1524,682,0.8610435066777894,0.7871227709190498,1999_2004
C1525,684,0.8843233815532985,0.836040737311659,1999_2004
C1526,745,0.8759425251114815,0.8042223683249353,1999_2004
C1527,748,0.8891661185621549,0.8415852160444143,1999_2004
C1528,639,0.8692621736329995,0.8001665675193385,1999_2004
C1529,667,0.8771761046013724,0.8274740151978198,1999_2004
C153,7855,0.8839126092313699,0.8323024472451779,1999_2004
C1530,699,0.882834869351475,0.827437037037059,1999_2004
C1531,702,0.8813361904529995,0.8282290011864404,1999_2004
C1532,645,0.8758800552851391,0.8153073357761855,1999_2004
C1533,653,0.8749205574929235,0.8254531569371858,1999_2004
C1534,700,0.8826571428571429,0.8426669913156372,1999_2004
C1535,696,0.8729150151935527,0.811520980439891,1999_2004
C1536,666,0.8798032266500735,0.8294650532301822,1999_2004
C1537,686,0.8715671191425344,0.8233057851239829,1999_2004
C1538,703,0.8686446422464992,0.7688270425707344,1999_2004
C1539,713,0.8865214047276683,0.8375362205341204,1999_2004
C154,7756,0.8841944987407311,0.8327400602533017,1999_2004
C1540,701,0.8845403245007641,0.8418756594432278,1999_2004
C1541,674,0.8783867076402893,0.793850093214449,1999_2004
C1542,689,0.8930761436717566,0.8318226068145108,1999_2004
C1543,882,0.8791167260555015,0.8283836324261431,1999_2004
C1544,697,0.8703790996049886,0.8065295024754436,1999_2004
C1545,672,0.889327345521542,0.8378583017847563,1999_2004
C1546,675,0.8838057613168722,0.8094331065759934,1999_2004
C1547,672,0.8794775722789115,0.8393077339102225,1999_2004
C1548,705,0.8856737588652481,0.8280269385542389,1999_2004
C1549,706,0.8859512555272894,0.8310404999594037,1999_2004
C155,7632,0.8811879131341501,0.8288297648569479,1999_2004
C1550,645,0.8790192897061476,0.8257369614512786,1999_2004
C1551,674,0.8758596095765572,0.8036992969172654,1999_2004
C1552,685,0.8773104587351485,0.8135257974917764,1999_2004
C1553,660,0.8795959595959597,0.8041992647752113,1999_2004
C1554,690,0.8920562906952322,0.8395968352832082,1999_2004
C1555,730,0.8865190467254644,0.829107400535979,1999_2004
C1556,697,0.8769084146238544,0.8249960140305893,1999_2004
C1557,641,0.8837546637590934,0.8250192233756182,1999_2004
C1558,666,0.8762861961060158,0.8218403354004452,1999_2004
C1559,729,0.8873045173405889,0.831587901701333,1999_2004
C156,7550,0.8780991360028068,0.8199702812510783,1999_2004
C1560,733,0.8786742330477638,0.8151382282996469,1999_2004
C1561,723,0.8898568856902908,0.8506539274806294,1999_2004
C1562,702,0.8795261402099009,0.8098523781249206,1999_2004
C1563,788,0.8807460898245253,0.8249716553288218,1999_2004
C1564,665,0.8759568093165244,0.8093405126379416,1999_2004
C1565,681,0.8751231776712572,0.7982038751714476,1999_2004
C1566,677,0.8831298041363301,0.8342288007815034,1999_2004
C1567,668,0.8870567248736061,0.8404909393490961,1999_2004
C1568,703,0.8850142348682439,0.8517727881387311,1999_2004
C1569,675,0.8775374485596706,0.8333118998628158,1999_2004
C157,7589,0.8835925165177851,0.8282889556812073,1999_2004
C1570,650,0.8758295857988165,0.8056602884343699,1999_2004
C1571,645,0.875995432966769,0.8065086247525762,1999_2004
C1572,704,0.8672399599690082,0.7862012105612486,1999_2004
C1573,958,0.882627777947272,0.8351584141273922,1999_2004
C1574,718,0.8933473514327172,0.8531369579081417,1999_2004
C1575,682,0.879507400177157,0.8058409951325126,1999_2004
C1576,661,0.8658590454567301,0.79331102176502,1999_2004
C1577,644,0.8698642027699548,0.8034996568963804,1999_2004
C1578,708,0.874840403460053,0.7860622173921569,1999_2004
C1579,653,0.8783585712309074,0.8183854932437283,1999_2004
C158,7635,0.8813385088918996,0.8257613670792862,1999_2004
C1580,643,0.8799295680966697,0.807861974316239,1999_2004
C1581,643,0.8755372488505232,0.8190600832837689,1999_2004
C1582,624,0.8828022271531887,0.8311457115527627,1999_2004
C1583,644,0.8819682882604839,0.818692606618661,1999_2004
C1584,627,0.881150970800933,0.8070479947403173,1999_2004
C1585,665,0.8782000113064616,0.8245479954581046,1999_2004
C1586,672,0.8848099135487529,0.8423593805624654,1999_2004
C1587,676,0.8753194916144392,0.809432125473243,1999_2004
C1588,641,0.8689231188592316,0.7841214917339527,1999_2004
C1589,626,0.8880207004256448,0.842565597667643,1999_2004
C159,7476,0.8834859386670124,0.8284806860379046,1999_2004
C1590,634,0.8759366696852392,0.8159249093226125,1999_2004
C1591,674,0.8720161311625533,0.7750978996083863,1999_2004
C1592,676,0.8814204684709919,0.8295294753921145,1999_2004
C1593,677,0.8842207235413864,0.8236472054111723,1999_2004
C1594,653,0.8724440619217697,0.7915449146950828,1999_2004
C1595,707,0.8785253146450227,0.8077566964285539,1999_2004
C1596,668,0.8728351679873787,0.8067063277447359,1999_2004
C1597,659,0.8714772232724896,0.7956689342403775,1999_2004
C1598,631,0.8800811731937583,0.8384090853939831,1999_2004
C1599,605,0.8693012772351618,0.7937146614069855,1999_2004
C16,37553,0.8818826306381539,0.8290834640258073,1999_2004
C160,7549,0.883760254306035,0.8275465150511231,1999_2004
C1600,641,0.8794663174982539,0.8155621653777606,1999_2004
C1601,631,0.8798702032594854,0.8439685866518402,1999_2004
C1602,629,0.8756675875351645,0.8336922353407248,1999_2004
C1603,695,0.8834780808446767,0.8310231158248135,1999_2004
C1604,667,0.8812625171672035,0.8302144636205389,1999_2004
C1605,624,0.8776658037475344,0.8336674834781527,1999_2004
C1606,999,0.8789149509870232,0.8234247063011777,1999_2004
C1607,623,0.8894774675430076,0.8363182007496929,1999_2004
C1608,657,0.8866926600084792,0.8211745482506679,1999_2004
C1609,665,0.8799502515687716,0.8136054421768857,1999_2004
C161,7376,0.8828011408284357,0.8223097154885994,1999_2004
C1610,728,0.8757245501750995,0.8180120654984215,1999_2004
C1611,657,0.8918218274570311,0.8458774538965012,1999_2004
C1612,647,0.8741713627752867,0.8152285890890596,1999_2004
C1613,668,0.8879396894833088,0.8199092970521701,1999_2004
C1614,641,0.8796220803590336,0.8220762670326335,1999_2004
C1615,668,0.8798137258417298,0.8071375739644743,1999_2004
C1616,696,0.8707268133174793,0.7876399574654417,1999_2004
C1617,635,0.8786211172422346,0.822075200121199,1999_2004
C1618,688,0.8925305908599244,0.8445496825160888,1999_2004
C1619,661,0.8837203979666803,0.8137019230769111,1999_2004
C162,7455,0.8819292864272603,0.8240866594252616,1999_2004
C1620,673,0.8844432571109379,0.8293838862559307,1999_2004
C1621,690,0.8753959252257929,0.8058005462771672,1999_2004
C1622,612,0.882481097013969,0.828482923781763,1999_2004
C1623,607,0.8834981232137962,0.8117924399002107,1999_2004
C1624,605,0.8875186121166586,0.8323336351289975,1999_2004
C1625,676,0.8812760407548754,0.8179556517036423,1999_2004
C1626,685,0.8766370078320636,0.824299301405595,1999_2004
C1627,898,0.8695244567239251,0.794488728055155,1999_2004
C1628,635,0.8718655837311675,0.7966465493295501,1999_2004
C1629,637,0.8789631539126941,0.8256197568102684,1999_2004
C163,7323,0.8811317291549082,0.8230061280710806,1999_2004
C1630,691,0.8793606447167531,0.8204338842975332,1999_2004
C1631,617,0.8816593072035179,0.8211682632236627,1999_2004
C1632,646,0.8676782102771041,0.7965476980838244,1999_2004
C1633,654,0.8787045609703634,0.8368410413063592,1999_2004
C1634,639,0.8756688977544628,0.8199907787134211,1999_2004
C1635,645,0.8809182140496365,0.8256053328105004,1999_2004
C1636,613,0.876219166562436,0.803430964589657,1999_2004
C1637,638,0.8813985711618398,0.8149190710767383,1999_2004
C1638,630,0.8775056689342403,0.7985003478574546,1999_2004
C1639,624,0.8777582593688362,0.8302455615965403,1999_2004
C164,7337,0.8844236734024974,0.8355688519602396,1999_2004
C1640,609,0.8830972737886276,0.835807672689209,1999_2004
C1641,619,0.8784662322104808,0.8282872529567898,1999_2004
C1642,595,0.879983052044347,0.8101747261860522,1999_2004
C1643,641,0.8842073495732342,0.8381439619274358,1999_2004
C1644,683,0.8778813648338974,0.8285690456829496,1999_2004
C1645,599,0.8750644507679743,0.8028254847645424,1999_2004
C1646,607,0.8869178638020458,0.8304709141274166,1999_2004
C1647,651,0.8840753089303707,0.844897197134142,1999_2004
C1648,644,0.892162725203503,0.8442593694229713,1999_2004
C1649,684,0.8731190793748503,0.7805432266559109,1999_2004
C165,7216,0.8840097578182998,0.832129059323812,1999_2004
C1650,620,0.877585848074922,0.7903221564760122,1999_2004
C1651,610,0.882042461703843,0.8085106382978567,1999_2004
C1652,618,0.8866161854190886,0.8311474142595813,1999_2004
C1653,662,0.8829647411031298,0.8401653152444982,1999_2004
C1654,612,0.8852204280404973,0.8162098311364113,1999_2004
C1655,643,0.883272181091259,0.8174259900038483,1999_2004
C1656,675,0.880469684499314,0.8317653804497819,1999_2004
C1657,595,0.8893383235647199,0.8300208756327019,1999_2004
C1658,624,0.8846462031558184,0.8230565075111564,1999_2004
C1659,641,0.8973206354151204,0.8438933242738476,1999_2004
C166,6942,0.8814078389646743,0.8260622082931415,1999_2004
C1660,633,0.8846861281442714,0.8416623350907312,1999_2004
C1661,619,0.8764827318020363,0.7939513477975068,1999_2004
C1662,633,0.868394191005992,0.8047756558033746,1999_2004
C1663,944,0.8816880925021545,0.8408880080957846,1999_2004
C1664,591,0.8731708853330128,0.7966816973060361,1999_2004
C1665,629,0.8811068620289607,0.81856518774777,1999_2004
C1666,609,0.8840841132330856,0.8157265966871623,1999_2004
C1667,574,0.8871116560842064,0.8271115045328246,1999_2004
C1668,602,0.8813865189125949,0.8246484471368516,1999_2004
C1669,622,0.8731144218939012,0.8098363269210231,1999_2004
C167,6992,0.8806642455712709,0.8210941425896698,1999_2004
C1670,585,0.8694046314559134,0.8154016620498639,1999_2004
C1671,666,0.8812010208406604,0.8180633858179416,1999_2004
C1672,595,0.8762940470305768,0.8163825200862163,1999_2004
C1673,574,0.8856730080491447,0.8346296296296075,1999_2004
C1674,588,0.8620540052755798,0.765900860117681,1999_2004
C1675,622,0.8854798854436988,0.8343398583923427,1999_2004
C1676,660,0.8856106519742885,0.8433339497041261,1999_2004
C1677,636,0.8795587595427395,0.8251595525249508,1999_2004
C1678,626,0.8897865651379517,0.8466000000000166,1999_2004
C1679,574,0.8680207359564884,0.819373525635287,1999_2004
C168,7073,0.8793191417435059,0.8161574320987612,1999_2004
C1680,591,0.88453709191167,0.8460569412950282,1999_2004
C1681,621,0.8921458039990561,0.8514160766347402,1999_2004
C1682,663,0.8839522350302227,0.8230068989838959,1999_2004
C1683,655,0.8735015441990561,0.8186020710059065,1999_2004
C1684,606,0.8780947401670861,0.8225218658892154,1999_2004
C1685,596,0.8925217332552587,0.8537981269510838,1999_2004
C1686,642,0.8937073592065293,0.8546191365964071,1999_2004
C1687,636,0.8845229619081523,0.8245077032955934,1999_2004
C1688,623,0.8947334520223946,0.841015866197752,1999_2004
C1689,630,0.8801209372637944,0.8274052622460003,1999_2004
C169,7155,0.884557992851705,0.83160251431618,1999_2004
C1690,611,0.8833256098638974,0.8047960069444509,1999_2004
C1691,635,0.8882633765267531,0.841265562199773,1999_2004
C1692,618,0.8783894177899267,0.8314398158461613,1999_2004
C1693,588,0.8910292007959645,0.8316398865784586,1999_2004
C1694,603,0.875071849156649,0.806108451611089,1999_2004
C1695,597,0.8724358812487899,0.8020880488908857,1999_2004
C1696,622,0.884053101187953,0.8316786024305594,1999_2004
C1697,589,0.8753404953865578,0.7985390796201479,1999_2004
