period,cluster,age_bucket,detail_ucod_age
2007_2014,C773,80+,53.52360142324615
2007_2014,C774,80+,55.921158803784444
2007_2014,C775,80+,56.4910968186581
2007_2014,C776,80+,55.613580134191345
2007_2014,C777,80+,52.5359608285802
2007_2014,C778,80+,56.03384906905231
2007_2014,C779,80+,56.58782477748633
2007_2014,C78,80+,56.36596198496833
2007_2014,C780,80+,56.51493979097422
2007_2014,C781,80+,58.63858785856531
2007_2014,C782,80+,54.28889789268371
2007_2014,C783,80+,59.53308502507254
2007_2014,C784,80+,51.445044200064636
2007_2014,C785,80+,58.204795736329935
2007_2014,C786,80+,56.823619487442386
2007_2014,C787,80+,54.22970333095118
2007_2014,C788,80+,51.85973782102735
2007_2014,C789,80+,56.993474598473156
2007_2014,C79,80+,57.84357887449769
2007_2014,C790,80+,54.20683661374997
2007_2014,C791,80+,53.45826719900407
2007_2014,C792,80+,54.49918960509123
2007_2014,C793,80+,54.810542988486816
2007_2014,C794,80+,56.27448863346931
2007_2014,C795,80+,58.36685778302769
2007_2014,C796,80+,59.097575557326394
2007_2014,C797,80+,59.72821356451588
2007_2014,C798,80+,56.72840298905399
2007_2014,C799,80+,56.766758521889884
2007_2014,C8,80+,55.614416291172475
2007_2014,C80,80+,57.06591534542676
2007_2014,C800,80+,55.2001039288215
2007_2014,C801,80+,54.042257961801916
2007_2014,C802,80+,57.95021883867277
2007_2014,C803,80+,57.35639035225753
2007_2014,C804,80+,56.982773432644784
2007_2014,C805,80+,57.13008219482717
2007_2014,C806,80+,57.8140436904703
2007_2014,C807,80+,54.07629881530228
2007_2014,C808,80+,53.574371629332234
2007_2014,C809,80+,56.5427631931412
2007_2014,C81,80+,61.32174158949778
2007_2014,C810,80+,56.76879283080935
2007_2014,C811,80+,51.264994879918376
2007_2014,C812,80+,56.66605397787097
2007_2014,C813,80+,56.514554988513204
2007_2014,C814,80+,52.91381832309607
2007_2014,C815,80+,56.96673112494474
2007_2014,C816,80+,57.69318910278515
2007_2014,C817,80+,54.23874913041075
2007_2014,C818,80+,50.985822027112114
2007_2014,C819,80+,57.30514456898836
2007_2014,C82,80+,59.52453809255286
2007_2014,C820,80+,54.91857772627501
2007_2014,C821,80+,54.39360335774666
2007_2014,C822,80+,55.40982154959211
2007_2014,C823,80+,61.41415270440942
2007_2014,C824,80+,54.36792417095047
2007_2014,C825,80+,53.1036374344819
2007_2014,C826,80+,57.808817175632846
2007_2014,C827,80+,57.47001735983607
2007_2014,C828,80+,59.28429624207535
2007_2014,C829,80+,54.831632788847436
2007_2014,C83,80+,54.25605374551105
2007_2014,C830,80+,57.374039788980774
2007_2014,C831,80+,53.8767431964038
2007_2014,C832,80+,54.536473122067065
2007_2014,C833,80+,53.30017651933532
2007_2014,C834,80+,59.54088151335132
2007_2014,C835,80+,53.71246681558423
2007_2014,C836,80+,54.026306976260024
2007_2014,C837,80+,56.96127876379703
2007_2014,C838,80+,54.23341837672137
2007_2014,C839,80+,54.142684385783205
2007_2014,C84,80+,56.60016456114345
2007_2014,C840,80+,48.89435572679079
2007_2014,C841,80+,56.868445145558724
2007_2014,C842,80+,56.88708440126854
2007_2014,C843,80+,58.32828486224588
2007_2014,C844,80+,53.36552807988127
2007_2014,C845,80+,54.159361938893646
2007_2014,C846,80+,57.11893554885262
2007_2014,C847,80+,54.955850967172154
2007_2014,C848,80+,57.29185484802686
2007_2014,C849,80+,54.60765590162894
2007_2014,C85,80+,56.62629187418519
2007_2014,C850,80+,56.28274115186867
2007_2014,C851,80+,58.079547996662676
2007_2014,C852,80+,56.681146215488006
2007_2014,C853,80+,58.23388054830167
2007_2014,C854,80+,56.87744662292733
2007_2014,C855,80+,55.22687143998229
2007_2014,C856,80+,56.317666794237056
2007_2014,C857,80+,54.56038494776345
2007_2014,C858,80+,59.09816063168284
2007_2014,C859,80+,54.62010940928585
2007_2014,C86,80+,55.43862091028398
2007_2014,C860,80+,55.01831780568155
2007_2014,C861,80+,55.908490734188824
2007_2014,C862,80+,56.88153907628519
2007_2014,C863,80+,55.05689226366494
2007_2014,C864,80+,58.90958773692691
2007_2014,C865,80+,56.6479227934763
2007_2014,C866,80+,54.96472440727706
2007_2014,C867,80+,55.46112640768767
2007_2014,C868,80+,53.57034611721064
2007_2014,C869,80+,58.19019989595042
2007_2014,C87,80+,58.266065690536834
2007_2014,C870,80+,56.80982239069968
2007_2014,C871,80+,56.11593549737523
2007_2014,C872,80+,56.16314862610292
2007_2014,C873,80+,56.6649435006693
2007_2014,C874,80+,55.26140885494703
2007_2014,C875,80+,54.527519844349136
2007_2014,C876,80+,55.34541027057815
2007_2014,C877,80+,54.957935768390065
2007_2014,C878,80+,55.97532450630831
2007_2014,C879,80+,59.769370164896365
2007_2014,C88,80+,60.275237026386954
2007_2014,C880,80+,55.81502932977503
2007_2014,C881,80+,58.31641671435773
2007_2014,C882,80+,57.16455828470488
2007_2014,C883,80+,56.23636360918949
2007_2014,C884,80+,53.523476300045125
2007_2014,C885,80+,59.47679062747988
2007_2014,C886,80+,55.34407621689085
2007_2014,C887,80+,54.740076078441184
2007_2014,C888,80+,57.571397873381684
2007_2014,C889,80+,57.22475497118714
2007_2014,C89,80+,55.618855410805686
2007_2014,C890,80+,58.43756149093268
2007_2014,C891,80+,56.58080385553967
2007_2014,C892,80+,54.89918961208587
2007_2014,C893,80+,56.65290115449761
2007_2014,C894,80+,56.91965970111263
2007_2014,C895,80+,55.888471022343
2007_2014,C896,80+,56.20795284799942
2007_2014,C897,80+,63.93143091470057
2007_2014,C898,80+,55.422934096232105
2007_2014,C899,80+,57.04769404009075
2007_2014,C9,80+,60.890495747780406
2007_2014,C90,80+,63.95671795010482
2007_2014,C900,80+,56.50286769513656
2007_2014,C901,80+,54.27306732067888
2007_2014,C902,80+,54.1462741122413
2007_2014,C903,80+,55.43495685075768
2007_2014,C904,80+,55.56538674858266
2007_2014,C905,80+,53.77276353035178
2007_2014,C906,80+,53.559245412177006
2007_2014,C907,80+,57.90043458022497
2007_2014,C908,80+,55.86887086293426
2007_2014,C909,80+,55.30182782505296
2007_2014,C91,80+,60.695295366571784
2007_2014,C910,80+,57.58238681166155
2007_2014,C911,80+,55.493689529187336
2007_2014,C912,80+,56.16583289904096
2007_2014,C913,80+,53.57587840057212
2007_2014,C914,80+,50.055819134880366
2007_2014,C915,80+,55.57929814871508
2007_2014,C916,80+,54.11566807529377
2007_2014,C917,80+,56.83052474871739
2007_2014,C918,80+,53.906312983138534
2007_2014,C919,80+,56.323891707943254
2007_2014,C92,80+,55.5006689046863
2007_2014,C920,80+,54.07134799572158
2007_2014,C921,80+,52.57155854545071
2007_2014,C922,80+,54.718195954705585
2007_2014,C923,80+,57.16421693452191
2007_2014,C924,80+,56.01934151264846
2007_2014,C925,80+,57.66590632079867
2007_2014,C926,80+,56.75468099313601
2007_2014,C927,80+,56.75034383255522
2007_2014,C928,80+,54.633502230435646
2007_2014,C929,80+,55.905209736234696
2007_2014,C93,80+,57.36630140339944
2007_2014,C930,80+,54.759221380308055
2007_2014,C931,80+,56.306730461301136
2007_2014,C932,80+,51.37223491169236
2007_2014,C933,80+,57.499943965687564
2007_2014,C934,80+,57.83297203957975
2007_2014,C935,80+,54.340027503227205
2007_2014,C936,80+,55.9943101391372
2007_2014,C937,80+,57.23236275620941
2007_2014,C938,80+,55.94345296884344
2007_2014,C939,80+,56.33656837102503
2007_2014,C94,80+,57.3071219790719
2007_2014,C940,80+,57.78044885523737
2007_2014,C941,80+,57.598527315421755
2007_2014,C942,80+,57.16639782663533
2007_2014,C943,80+,55.41778649964249
2007_2014,C944,80+,56.7586434746408
2007_2014,C945,80+,55.691526310023164
2007_2014,C946,80+,51.32425282506917
2007_2014,C947,80+,55.71957241443111
2007_2014,C948,80+,55.15663005607528
2007_2014,C949,80+,53.8156664017507
2007_2014,C95,80+,58.50627727520488
2007_2014,C950,80+,55.882462137930446
2007_2014,C951,80+,55.414786189039454
2007_2014,C952,80+,55.26765956212111
2007_2014,C953,80+,56.87906700602096
2007_2014,C954,80+,53.27308187378306
2007_2014,C955,80+,58.50620540572056
2007_2014,C956,80+,54.98014145301542
2007_2014,C957,80+,55.702884675013415
2007_2014,C958,80+,53.73133425359335
2007_2014,C959,80+,55.33865148764751
2007_2014,C96,80+,59.26639879327569
2007_2014,C960,80+,54.56035911959695
2007_2014,C961,80+,58.41438704373997
2007_2014,C962,80+,53.13345096516435
2007_2014,C963,80+,57.886249562530324
2007_2014,C964,80+,52.566214544808986
2007_2014,C965,80+,55.64922122557618
2007_2014,C966,80+,57.19377811177961
2007_2014,C967,80+,57.29437442874875
2007_2014,C968,80+,54.88450450038109
2007_2014,C969,80+,53.075942982589524
2007_2014,C97,80+,59.06893744201012
2007_2014,C970,80+,53.119040686000105
2007_2014,C971,80+,53.503046639986444
2007_2014,C972,80+,65.58489811412714
2007_2014,C973,80+,58.669686630630366
2007_2014,C974,80+,50.566892394168974
2007_2014,C975,80+,58.164527904820254
2007_2014,C976,80+,53.81874880422568
2007_2014,C977,80+,60.51447300193708
2007_2014,C978,80+,57.88322706234687
2007_2014,C979,80+,53.6358762922235
2007_2014,C98,80+,61.48827497099511
2007_2014,C980,80+,53.17886721167223
2007_2014,C981,80+,54.033081008994415
2007_2014,C982,80+,54.29930607702261
2007_2014,C983,80+,58.00708947735135
2007_2014,C984,80+,56.71897299871072
2007_2014,C985,80+,52.32465617723626
2007_2014,C986,80+,57.063608326766634
2007_2014,C987,80+,55.21190589022525
2007_2014,C988,80+,56.06158789525786
2007_2014,C989,80+,55.23836744982278
2007_2014,C99,80+,55.5804975660432
2007_2014,C990,80+,56.99141915667573
2007_2014,C991,80+,57.299846578570914
2007_2014,C992,80+,54.99416805109272
2007_2014,C993,80+,55.37502288860228
2007_2014,C994,80+,54.78951796217881
2007_2014,C995,80+,55.07286994439624
2007_2014,C996,80+,53.98528338812959
2007_2014,C997,80+,57.0251617460736
2007_2014,C998,80+,53.52574814238496
2007_2014,C999,80+,53.654545054055575
2015_2022,C1,80+,56.77466757464401
2015_2022,C10,80+,56.77619538989608
2015_2022,C100,80+,60.259978913833216
2015_2022,C1000,80+,57.23543863641955
2015_2022,C1001,80+,57.03117036106718
2015_2022,C1002,80+,55.44735609458372
2015_2022,C1003,80+,54.10036058292476
2015_2022,C1004,80+,54.146032645312125
2015_2022,C1005,80+,58.148821394652856
2015_2022,C1006,80+,58.70514944611808
2015_2022,C1007,80+,56.837258538083645
2015_2022,C1008,80+,57.62032818123121
2015_2022,C1009,80+,53.15999401451047
2015_2022,C101,80+,62.69169699955978
2015_2022,C1010,80+,58.049383748351055
2015_2022,C1011,80+,60.14202509564228
2015_2022,C1012,80+,59.213648419305486
2015_2022,C1013,80+,58.49490893727744
2015_2022,C1014,80+,56.26062004753853
2015_2022,C1015,80+,57.710643302247824
2015_2022,C1016,80+,56.620768912294665
2015_2022,C1017,80+,57.03986992645321
2015_2022,C1018,80+,57.04871805792591
2015_2022,C1019,80+,56.57294178933782
2015_2022,C102,80+,57.0466490146397
2015_2022,C1020,80+,52.02410206628076
2015_2022,C1021,80+,56.89016009811814
2015_2022,C1022,80+,56.01669584828751
2015_2022,C1023,80+,57.457703662574
2015_2022,C1024,80+,54.87103027587877
2015_2022,C1025,80+,55.272640541250965
2015_2022,C1026,80+,55.81836360667622
2015_2022,C1027,80+,56.323303249660114
2015_2022,C1028,80+,63.11866855359013
2015_2022,C1029,80+,57.29691789065917
2015_2022,C103,80+,57.20547818155054
2015_2022,C1030,80+,59.64998489251889
2015_2022,C1031,80+,56.002572175350664
2015_2022,C1032,80+,55.53570728925183
2015_2022,C1033,80+,58.75865608895967
2015_2022,C1034,80+,56.74532644400337
2015_2022,C1035,80+,57.16337037931506
2015_2022,C1036,80+,56.47816289066014
2015_2022,C1037,80+,59.0172754826095
2015_2022,C1038,80+,56.600760343171096
2015_2022,C1039,80+,60.832381223518375
2015_2022,C104,80+,58.48453361615004
2015_2022,C1040,80+,54.324818934462
2015_2022,C1041,80+,60.744558315550215
2015_2022,C1042,80+,57.60011230737363
2015_2022,C1043,80+,57.326588138695236
2015_2022,C1044,80+,58.460210569791556
2015_2022,C1045,80+,55.66733809218429
2015_2022,C1046,80+,60.89616780485901
2015_2022,C1047,80+,55.8220872234422
2015_2022,C1048,80+,54.694667382972526
2015_2022,C1049,80+,60.72539604378475
2015_2022,C105,80+,61.68810494309844
2015_2022,C1050,80+,59.57363425518296
2015_2022,C1051,80+,60.18854955872452
2015_2022,C1052,80+,58.47107947401829
2015_2022,C1053,80+,55.29981304301987
2015_2022,C1054,80+,57.766647798059985
2015_2022,C1055,80+,58.68442677721368
2015_2022,C1056,80+,57.538975585195374
2015_2022,C1057,80+,56.30559201024423
2015_2022,C1058,80+,57.79222222259961
2015_2022,C1059,80+,52.40047497156561
2015_2022,C106,80+,59.74140867591708
2015_2022,C1060,80+,57.231158198284106
2015_2022,C1061,80+,56.72079529424359
2015_2022,C1062,80+,59.40934001791773
2015_2022,C1063,80+,55.50889186640749
2015_2022,C1064,80+,54.88287108690327
2015_2022,C1065,80+,53.397011289754666
2015_2022,C1066,80+,61.47729403913486
2015_2022,C1067,80+,52.708444423831786
2015_2022,C1068,80+,57.00759853104141
2015_2022,C1069,80+,55.86140050079544
2015_2022,C107,80+,59.99908249498627
2015_2022,C1070,80+,56.629614922094575
2015_2022,C1071,80+,57.61523561387466
2015_2022,C1072,80+,57.86869439470017
2015_2022,C1073,80+,56.03841812420132
2015_2022,C1074,80+,56.01685645001942
2015_2022,C1075,80+,56.614263172981545
2015_2022,C1076,80+,57.513801590451
2015_2022,C1077,80+,59.0056700328224
2015_2022,C1078,80+,53.46302516848547
2015_2022,C1079,80+,58.686194293708844
2015_2022,C108,80+,59.504198015192046
2015_2022,C1080,80+,56.94521974258167
2015_2022,C1081,80+,55.585897890832946
2015_2022,C1082,80+,57.02088574874613
2015_2022,C1083,80+,56.282584582081135
2015_2022,C1084,80+,57.5673059047665
2015_2022,C1085,80+,55.789933652454316
2015_2022,C1086,80+,55.806411865220035
2015_2022,C1087,80+,56.315192570073
2015_2022,C1088,80+,56.639495147202
2015_2022,C1089,80+,55.182258206035826
2015_2022,C109,80+,56.777391262759394
2015_2022,C1090,80+,53.98789416578006
2015_2022,C1091,80+,53.155979253108754
2015_2022,C1092,80+,54.31868016455408
2015_2022,C1093,80+,59.14007300604996
2015_2022,C1094,80+,60.91233021466689
2015_2022,C1095,80+,59.437952018680264
2015_2022,C1096,80+,57.94196901353031
2015_2022,C1097,80+,57.79566749930496
2015_2022,C1098,80+,56.654066029384225
2015_2022,C1099,80+,53.65701747072645
2015_2022,C11,80+,58.089339026499346
2015_2022,C110,80+,58.47705946650215
2015_2022,C1100,80+,58.33886489699851
2015_2022,C1101,80+,54.17074209574168
2015_2022,C1102,80+,59.17378053163276
2015_2022,C1103,80+,61.24560511347999
2015_2022,C1104,80+,59.322956967825974
2015_2022,C1105,80+,52.97109575682444
2015_2022,C1106,80+,58.67341006010751
2015_2022,C1107,80+,59.7887944039049
2015_2022,C1108,80+,57.517724419391925
2015_2022,C1109,80+,53.132117819990086
2015_2022,C111,80+,59.495391351142935
2015_2022,C1110,80+,56.062514588604095
2015_2022,C1111,80+,54.67968899556383
2015_2022,C1112,80+,58.49994671499592
2015_2022,C1113,80+,56.69912930444881
2015_2022,C1114,80+,54.94715537012941
2015_2022,C1115,80+,53.142003807019194
2015_2022,C1116,80+,56.09770524660997
2015_2022,C1117,80+,59.587151850030054
2015_2022,C1118,80+,54.7608976404556
2015_2022,C1119,80+,56.91675499243153
2015_2022,C112,80+,58.797083172985666
2015_2022,C1120,80+,55.831210053551246
2015_2022,C1121,80+,54.481747469297815
2015_2022,C1122,80+,55.028956162782976
2015_2022,C1123,80+,57.17271024238686
2015_2022,C1124,80+,58.164211219434875
2015_2022,C1125,80+,59.2376621224642
2015_2022,C1126,80+,58.78820448379357
2015_2022,C1127,80+,56.06779081517029
2015_2022,C1128,80+,54.3500034377003
2015_2022,C1129,80+,55.273411281411356
2015_2022,C113,80+,57.78668553744027
2015_2022,C1130,80+,56.638039240647416
2015_2022,C1131,80+,57.103662157586776
2015_2022,C1132,80+,58.34417841293544
2015_2022,C1133,80+,55.75879761615385
2015_2022,C1134,80+,57.09622237032776
2015_2022,C1135,80+,56.489429782669646
2015_2022,C1136,80+,56.252031645966056
2015_2022,C1137,80+,56.09714372202081
2015_2022,C1138,80+,54.57864308191716
2015_2022,C1139,80+,55.81975638965056
2015_2022,C114,80+,59.52786479604142
2015_2022,C1140,80+,54.746460011873296
2015_2022,C1141,80+,52.95803664332911
2015_2022,C1142,80+,56.26861465178739
2015_2022,C1143,80+,57.92860848774361
2015_2022,C1144,80+,56.04123248765782
2015_2022,C1145,80+,51.78991948484886
2015_2022,C1146,80+,56.152070473548974
2015_2022,C1147,80+,57.76081287728349
2015_2022,C1148,80+,57.67614432043675
2015_2022,C1149,80+,56.04153994118627
2015_2022,C115,80+,59.01227964191604
2015_2022,C1150,80+,56.35116588709887
2015_2022,C1151,80+,57.98158587761076
2015_2022,C1152,80+,55.88083607200275
2015_2022,C1153,80+,57.568393222813675
2015_2022,C1154,80+,57.34448723052882
2015_2022,C1155,80+,57.503970787360544
2015_2022,C1156,80+,57.16129605654253
2015_2022,C1157,80+,56.04178261338694
2015_2022,C1158,80+,56.48064383610666
2015_2022,C1159,80+,57.64059904142447
2015_2022,C116,80+,56.95572128276986
2015_2022,C1160,80+,58.102894887820035
2015_2022,C1161,80+,56.129494297448026
2015_2022,C1162,80+,54.664383131103875
2015_2022,C1163,80+,57.017652779910186
2015_2022,C1164,80+,55.995027313950814
2015_2022,C1165,80+,50.471097499462964
2015_2022,C1166,80+,57.455294912126945
2015_2022,C1167,80+,57.160920046583826
2015_2022,C1168,80+,55.59611040961843
2015_2022,C1169,80+,57.040203439027586
2015_2022,C117,80+,59.80563130138012
2015_2022,C1170,80+,59.064454256905215
2015_2022,C1171,80+,55.9827591475505
2015_2022,C1172,80+,56.17991206522556
2015_2022,C1173,80+,59.86480187644206
2015_2022,C1174,80+,56.23310464888958
2015_2022,C1175,80+,55.87891010135011
2015_2022,C1176,80+,61.448875238370356
2015_2022,C1177,80+,61.14163447017113
2015_2022,C1178,80+,52.684230068965014
2015_2022,C1179,80+,50.80782771925478
2015_2022,C118,80+,57.48234896784713
2015_2022,C1180,80+,54.831027490248715
2015_2022,C1181,80+,58.97280617061225
2015_2022,C1182,80+,57.1793996160146
2015_2022,C1183,80+,57.853412059924494
2015_2022,C1184,80+,52.921658431565206
2015_2022,C1185,80+,54.382870321998794
2015_2022,C1186,80+,56.341038529156954
2015_2022,C1187,80+,56.48163829454126
2015_2022,C1188,80+,54.71386023470744
2015_2022,C1189,80+,53.45553882962351
2015_2022,C119,80+,60.82008275307239
2015_2022,C1190,80+,56.8634304161178
2015_2022,C1191,80+,58.88301285163432
2015_2022,C1192,80+,57.26823341272314
2015_2022,C1193,80+,55.43158746632711
2015_2022,C1194,80+,56.641169167977225
2015_2022,C1195,80+,57.966432090136905
2015_2022,C1196,80+,56.65974213590444
2015_2022,C1197,80+,55.57201669770688
2015_2022,C1198,80+,56.743216584233714
2015_2022,C1199,80+,56.566346380631686
2015_2022,C12,80+,52.3576877119618
2015_2022,C120,80+,58.577906707509456
2015_2022,C1200,80+,57.90777316713071
2015_2022,C1201,80+,58.10344448620615
2015_2022,C1202,80+,54.578884728513685
2015_2022,C1203,80+,57.50887123950612
2015_2022,C1204,80+,57.98992099769483
2015_2022,C1205,80+,57.79312473468241
2015_2022,C1206,80+,56.404670204443256
2015_2022,C1207,80+,55.376013984199254
2015_2022,C1208,80+,56.535395994304054
2015_2022,C1209,80+,55.853186909732656
2015_2022,C121,80+,60.56879619716711
2015_2022,C1210,80+,58.502128831824095
2015_2022,C1211,80+,54.83115736041988
2015_2022,C1212,80+,56.532229603597486
2015_2022,C1213,80+,55.12405399982075
2015_2022,C1214,80+,59.56931519221456
2015_2022,C1215,80+,55.90060161354231
2015_2022,C1216,80+,58.90530531605176
2015_2022,C1217,80+,56.52172181108454
2015_2022,C1218,80+,56.16658310537601
2015_2022,C1219,80+,53.286463349530706
2015_2022,C122,80+,62.75661930776101
2015_2022,C1220,80+,59.4320357133517
2015_2022,C1221,80+,61.32094841753737
2015_2022,C1222,80+,58.29834332072429
2015_2022,C1223,80+,56.43467907239663
2015_2022,C1224,80+,61.084127476763
2015_2022,C1225,80+,53.692835075601764
2015_2022,C1226,80+,53.883512451657076
2015_2022,C1227,80+,56.45967779615218
2015_2022,C1228,80+,49.9730979461702
2015_2022,C1229,80+,57.1080948821379
2015_2022,C123,80+,62.70415965312811
2015_2022,C1230,80+,58.52059266841087
2015_2022,C1231,80+,57.00451277889241
2015_2022,C1232,80+,56.141983056314196
2015_2022,C1233,80+,56.33010315774793
2015_2022,C1234,80+,54.8906898687386
2015_2022,C1235,80+,58.63441266879416
2015_2022,C1236,80+,55.41285148427239
2015_2022,C1237,80+,55.5838153367737
2015_2022,C1238,80+,54.52241894467352
2015_2022,C1239,80+,59.37147403950012
2015_2022,C124,80+,57.67591441697948
2015_2022,C1240,80+,57.74294670615322
2015_2022,C1241,80+,55.999069939526784
2015_2022,C1242,80+,55.814710702264655
2015_2022,C1243,80+,57.91616877783913
2015_2022,C1244,80+,51.59624818219907
2015_2022,C1245,80+,53.096349442664156
2015_2022,C1246,80+,56.863316218909475
2015_2022,C1247,80+,58.30987007469381
2015_2022,C1248,80+,55.575238013743224
2015_2022,C1249,80+,62.402157844330965
2015_2022,C125,80+,58.28543720560411
2015_2022,C1250,80+,54.14987713761154
2015_2022,C1251,80+,52.76644569232644
2015_2022,C1252,80+,52.544348648488416
2015_2022,C1253,80+,56.325936907856565
2015_2022,C1254,80+,55.823087369219685
2015_2022,C1255,80+,55.17170005185423
2015_2022,C1256,80+,55.0786404153147
2015_2022,C1257,80+,54.03801328046916
2015_2022,C1258,80+,55.38819878878649
2015_2022,C1259,80+,56.35307346569227
2015_2022,C126,80+,57.93350678041541
2015_2022,C1260,80+,54.23942209358456
2015_2022,C1261,80+,56.79580895166479
2015_2022,C1262,80+,56.41298086102744
2015_2022,C1263,80+,57.56871585451309
2015_2022,C1264,80+,56.221069442696816
2015_2022,C1265,80+,55.06185130490223
2015_2022,C1266,80+,57.62661162472142
2015_2022,C1267,80+,56.321465784934944
2015_2022,C1268,80+,54.006392363671075
2015_2022,C1269,80+,55.56454668736764
2015_2022,C127,80+,58.79945850912458
2015_2022,C1270,80+,58.588610172979855
2015_2022,C1271,80+,56.60956252560315
2015_2022,C1272,80+,58.44248281757437
2015_2022,C1273,80+,56.22785910148232
2015_2022,C1274,80+,54.23022979614099
2015_2022,C1275,80+,56.85717753614821
2015_2022,C1276,80+,59.223020343830555
2015_2022,C1277,80+,60.63745924207013
2015_2022,C1278,80+,56.061446861406196
2015_2022,C1279,80+,58.67004069597921
2015_2022,C128,80+,58.500956823049
2015_2022,C1280,80+,54.94307430488147
2015_2022,C1281,80+,57.738223631465345
2015_2022,C1282,80+,58.06727905516398
2015_2022,C1283,80+,57.03559114333266
2015_2022,C1284,80+,58.666348584866476
2015_2022,C1285,80+,57.26211103569251
2015_2022,C1286,80+,58.01133298583334
2015_2022,C1287,80+,60.45622572495803
2015_2022,C1288,80+,59.25537637409825
2015_2022,C1289,80+,57.601869671136654
2015_2022,C129,80+,60.50363064908738
2015_2022,C1290,80+,61.645118878341144
2015_2022,C1291,80+,56.26004073921327
2015_2022,C1292,80+,58.23685921348292
2015_2022,C1293,80+,59.537502243947145
2015_2022,C1294,80+,57.987775924406535
2015_2022,C1295,80+,53.54481712120107
2015_2022,C1296,80+,55.346780176376576
2015_2022,C1297,80+,57.71272538652997
2015_2022,C1298,80+,58.823267745444554
2015_2022,C1299,80+,56.64815921650635
2015_2022,C13,80+,60.62865517358568
2015_2022,C130,80+,60.23024974836378
2015_2022,C1300,80+,55.918475444836346
2015_2022,C1301,80+,56.60795915951359
2015_2022,C1302,80+,55.964125537431585
2015_2022,C1303,80+,56.39815425747066
2015_2022,C1304,80+,54.12100214120717
2015_2022,C1305,80+,57.68800012296769
2015_2022,C1306,80+,59.55724532534984
2015_2022,C1307,80+,60.11990594640838
2015_2022,C1308,80+,57.68461649534642
2015_2022,C1309,80+,55.63609925253174
2015_2022,C131,80+,61.71765131644301
2015_2022,C1310,80+,58.4009650883104
2015_2022,C1311,80+,60.33632842024208
2015_2022,C1312,80+,57.43988534487628
2015_2022,C1313,80+,57.706919434126114
2015_2022,C1314,80+,57.22335376939573
2015_2022,C1315,80+,60.29647079482088
2015_2022,C1316,80+,58.09422539864992
2015_2022,C1317,80+,58.662054845939714
2015_2022,C1318,80+,56.93114412184678
2015_2022,C1319,80+,57.64961216590516
2015_2022,C132,80+,57.698859633146306
2015_2022,C1320,80+,57.63877279370641
2015_2022,C1321,80+,57.76991081411609
2015_2022,C1322,80+,58.596644622638614
2015_2022,C1323,80+,55.32940488938868
2015_2022,C1324,80+,57.88600441736218
2015_2022,C1325,80+,56.20659119188249
2015_2022,C1326,80+,58.38073796460875
2015_2022,C1327,80+,58.87962205776577
2015_2022,C1328,80+,56.63148753213934
2015_2022,C1329,80+,57.66136425949653
2015_2022,C133,80+,61.86606052993792
2015_2022,C1330,80+,53.96017712154218
2015_2022,C1331,80+,55.88131849857428
2015_2022,C1332,80+,53.38294961903085
2015_2022,C1333,80+,55.533783366556044
2015_2022,C1334,80+,58.91671828162494
2015_2022,C1335,80+,56.25008669887088
2015_2022,C1336,80+,54.29106431379316
2015_2022,C1337,80+,54.42797270640658
2015_2022,C1338,80+,54.43393207460215
2015_2022,C1339,80+,57.74127160831038
2015_2022,C134,80+,58.17770968501463
2015_2022,C1340,80+,55.53981612318862
2015_2022,C1341,80+,61.848071626694015
2015_2022,C1342,80+,55.484726785512635
2015_2022,C1343,80+,52.78669328896356
2015_2022,C1344,80+,56.94941815274225
2015_2022,C1345,80+,58.945359245689886
2015_2022,C1346,80+,59.89870813780815
2015_2022,C1347,80+,54.26874450203783
2015_2022,C1348,80+,57.24514300299314
2015_2022,C1349,80+,58.65062143649547
2015_2022,C135,80+,60.13367262442157
2015_2022,C1350,80+,58.02885628176392
2015_2022,C1351,80+,57.23571267582195
2015_2022,C1352,80+,54.948834520739396
2015_2022,C1353,80+,51.2322561945079
2015_2022,C1354,80+,54.08344303423586
2015_2022,C1355,80+,58.91821183408798
2015_2022,C1356,80+,56.92432655452821
2015_2022,C1357,80+,56.34321905830072
2015_2022,C1358,80+,55.67443564530394
2015_2022,C1359,80+,58.45772259560088
2015_2022,C136,80+,57.678652093926125
2015_2022,C1360,80+,54.91827910101155
2015_2022,C1361,80+,57.8313760661505
2015_2022,C1362,80+,58.79911083414308
2015_2022,C1363,80+,56.101878223476014
2015_2022,C1364,80+,55.13088493465042
2015_2022,C1365,80+,55.77540381334943
2015_2022,C1366,80+,56.73887657972648
2015_2022,C1367,80+,53.791456703813
2015_2022,C1368,80+,57.71425059700136
2015_2022,C1369,80+,56.71561828475177
2015_2022,C137,80+,59.67651931365742
2015_2022,C1370,80+,57.842223942998096
2015_2022,C1371,80+,55.17746993165131
2015_2022,C1372,80+,56.70858313489583
2015_2022,C1373,80+,54.71011233391058
2015_2022,C1374,80+,58.98385942919398
2015_2022,C1375,80+,57.65054479192925
2015_2022,C1376,80+,56.18144361766248
2015_2022,C1377,80+,55.76962718011448
2015_2022,C1378,80+,61.043556192211646
2015_2022,C1379,80+,61.371306358376415
2015_2022,C138,80+,61.96194049234602
2015_2022,C1380,80+,57.98278510445917
2015_2022,C1381,80+,55.079201221327864
2015_2022,C1382,80+,58.78682343263886
2015_2022,C1383,80+,57.62307359684707
2015_2022,C1384,80+,55.51160758111564
