period,cluster,ucod_age_0-44,ucod_age_45-64,ucod_age_65-79,ucod_age_80+
2015_2022,C1202,NA,NA,NA,54.578884728513685
2015_2022,C1203,NA,NA,NA,57.50887123950612
2015_2022,C1204,NA,NA,NA,57.98992099769483
2015_2022,C1205,NA,NA,NA,57.79312473468241
2015_2022,C1206,NA,NA,NA,56.404670204443256
2015_2022,C1207,NA,NA,NA,55.376013984199254
2015_2022,C1208,NA,NA,NA,56.535395994304054
2015_2022,C1209,NA,NA,NA,55.853186909732656
2015_2022,C121,NA,NA,NA,60.56879619716711
2015_2022,C1210,NA,NA,NA,58.502128831824095
2015_2022,C1211,NA,NA,NA,54.83115736041988
2015_2022,C1212,NA,NA,NA,56.532229603597486
2015_2022,C1213,NA,NA,NA,55.12405399982075
2015_2022,C1214,NA,NA,NA,59.56931519221456
2015_2022,C1215,NA,NA,NA,55.90060161354231
2015_2022,C1216,NA,NA,NA,58.90530531605176
2015_2022,C1217,NA,NA,NA,56.52172181108454
2015_2022,C1218,NA,NA,NA,56.16658310537601
2015_2022,C1219,NA,NA,NA,53.286463349530706
2015_2022,C122,NA,NA,NA,62.75661930776101
2015_2022,C1220,NA,NA,NA,59.4320357133517
2015_2022,C1221,NA,NA,NA,61.32094841753737
2015_2022,C1222,NA,NA,NA,58.29834332072429
2015_2022,C1223,NA,NA,NA,56.43467907239663
2015_2022,C1224,NA,NA,NA,61.084127476763
2015_2022,C1225,NA,NA,NA,53.692835075601764
2015_2022,C1226,NA,NA,NA,53.883512451657076
2015_2022,C1227,NA,NA,NA,56.45967779615218
2015_2022,C1228,NA,NA,NA,49.9730979461702
2015_2022,C1229,NA,NA,NA,57.1080948821379
2015_2022,C123,NA,NA,NA,62.70415965312811
2015_2022,C1230,NA,NA,NA,58.52059266841087
2015_2022,C1231,NA,NA,NA,57.00451277889241
2015_2022,C1232,NA,NA,NA,56.141983056314196
2015_2022,C1233,NA,NA,NA,56.33010315774793
2015_2022,C1234,NA,NA,NA,54.8906898687386
2015_2022,C1235,NA,NA,NA,58.63441266879416
2015_2022,C1236,NA,NA,NA,55.41285148427239
2015_2022,C1237,NA,NA,NA,55.5838153367737
2015_2022,C1238,NA,NA,NA,54.52241894467352
2015_2022,C1239,NA,NA,NA,59.37147403950012
2015_2022,C124,NA,NA,NA,57.67591441697948
2015_2022,C1240,NA,NA,NA,57.74294670615322
2015_2022,C1241,NA,NA,NA,55.999069939526784
2015_2022,C1242,NA,NA,NA,55.814710702264655
2015_2022,C1243,NA,NA,NA,57.91616877783913
2015_2022,C1244,NA,NA,NA,51.59624818219907
2015_2022,C1245,NA,NA,NA,53.096349442664156
2015_2022,C1246,NA,NA,NA,56.863316218909475
2015_2022,C1247,NA,NA,NA,58.30987007469381
2015_2022,C1248,NA,NA,NA,55.575238013743224
2015_2022,C1249,NA,NA,NA,62.402157844330965
2015_2022,C125,NA,NA,NA,58.28543720560411
2015_2022,C1250,NA,NA,NA,54.14987713761154
2015_2022,C1251,NA,NA,NA,52.76644569232644
2015_2022,C1252,NA,NA,NA,52.544348648488416
2015_2022,C1253,NA,NA,NA,56.325936907856565
2015_2022,C1254,NA,NA,NA,55.823087369219685
2015_2022,C1255,NA,NA,NA,55.17170005185423
2015_2022,C1256,NA,NA,NA,55.0786404153147
2015_2022,C1257,NA,NA,NA,54.03801328046916
2015_2022,C1258,NA,NA,NA,55.38819878878649
2015_2022,C1259,NA,NA,NA,56.35307346569227
2015_2022,C126,NA,NA,NA,57.93350678041541
2015_2022,C1260,NA,NA,NA,54.23942209358456
2015_2022,C1261,NA,NA,NA,56.79580895166479
2015_2022,C1262,NA,NA,NA,56.41298086102744
2015_2022,C1263,NA,NA,NA,57.56871585451309
2015_2022,C1264,NA,NA,NA,56.221069442696816
2015_2022,C1265,NA,NA,NA,55.06185130490223
2015_2022,C1266,NA,NA,NA,57.62661162472142
2015_2022,C1267,NA,NA,NA,56.321465784934944
2015_2022,C1268,NA,NA,NA,54.006392363671075
2015_2022,C1269,NA,NA,NA,55.56454668736764
2015_2022,C127,NA,NA,NA,58.79945850912458
2015_2022,C1270,NA,NA,NA,58.588610172979855
2015_2022,C1271,NA,NA,NA,56.60956252560315
2015_2022,C1272,NA,NA,NA,58.44248281757437
2015_2022,C1273,NA,NA,NA,56.22785910148232
2015_2022,C1274,NA,NA,NA,54.23022979614099
2015_2022,C1275,NA,NA,NA,56.85717753614821
2015_2022,C1276,NA,NA,NA,59.223020343830555
2015_2022,C1277,NA,NA,NA,60.63745924207013
2015_2022,C1278,NA,NA,NA,56.061446861406196
2015_2022,C1279,NA,NA,NA,58.67004069597921
2015_2022,C128,NA,NA,NA,58.500956823049
2015_2022,C1280,NA,NA,NA,54.94307430488147
2015_2022,C1281,NA,NA,NA,57.738223631465345
2015_2022,C1282,NA,NA,NA,58.06727905516398
2015_2022,C1283,NA,NA,NA,57.03559114333266
2015_2022,C1284,NA,NA,NA,58.666348584866476
2015_2022,C1285,NA,NA,NA,57.26211103569251
2015_2022,C1286,NA,NA,NA,58.01133298583334
2015_2022,C1287,NA,NA,NA,60.45622572495803
2015_2022,C1288,NA,NA,NA,59.25537637409825
2015_2022,C1289,NA,NA,NA,57.601869671136654
2015_2022,C129,NA,NA,NA,60.50363064908738
2015_2022,C1290,NA,NA,NA,61.645118878341144
2015_2022,C1291,NA,NA,NA,56.26004073921327
2015_2022,C1292,NA,NA,NA,58.23685921348292
2015_2022,C1293,NA,NA,NA,59.537502243947145
2015_2022,C1294,NA,NA,NA,57.987775924406535
2015_2022,C1295,NA,NA,NA,53.54481712120107
2015_2022,C1296,NA,NA,NA,55.346780176376576
2015_2022,C1297,NA,NA,NA,57.71272538652997
2015_2022,C1298,NA,NA,NA,58.823267745444554
2015_2022,C1299,NA,NA,NA,56.64815921650635
2015_2022,C13,NA,NA,NA,60.62865517358568
2015_2022,C130,NA,NA,NA,60.23024974836378
2015_2022,C1300,NA,NA,NA,55.918475444836346
2015_2022,C1301,NA,NA,NA,56.60795915951359
2015_2022,C1302,NA,NA,NA,55.964125537431585
2015_2022,C1303,NA,NA,NA,56.39815425747066
2015_2022,C1304,NA,NA,NA,54.12100214120717
2015_2022,C1305,NA,NA,NA,57.68800012296769
2015_2022,C1306,NA,NA,NA,59.55724532534984
2015_2022,C1307,NA,NA,NA,60.11990594640838
2015_2022,C1308,NA,NA,NA,57.68461649534642
2015_2022,C1309,NA,NA,NA,55.63609925253174
2015_2022,C131,NA,NA,NA,61.71765131644301
2015_2022,C1310,NA,NA,NA,58.4009650883104
2015_2022,C1311,NA,NA,NA,60.33632842024208
2015_2022,C1312,NA,NA,NA,57.43988534487628
2015_2022,C1313,NA,NA,NA,57.706919434126114
2015_2022,C1314,NA,NA,NA,57.22335376939573
2015_2022,C1315,NA,NA,NA,60.29647079482088
2015_2022,C1316,NA,NA,NA,58.09422539864992
2015_2022,C1317,NA,NA,NA,58.662054845939714
2015_2022,C1318,NA,NA,NA,56.93114412184678
2015_2022,C1319,NA,NA,NA,57.64961216590516
2015_2022,C132,NA,NA,NA,57.698859633146306
2015_2022,C1320,NA,NA,NA,57.63877279370641
2015_2022,C1321,NA,NA,NA,57.76991081411609
2015_2022,C1322,NA,NA,NA,58.596644622638614
2015_2022,C1323,NA,NA,NA,55.32940488938868
2015_2022,C1324,NA,NA,NA,57.88600441736218
2015_2022,C1325,NA,NA,NA,56.20659119188249
2015_2022,C1326,NA,NA,NA,58.38073796460875
2015_2022,C1327,NA,NA,NA,58.87962205776577
2015_2022,C1328,NA,NA,NA,56.63148753213934
2015_2022,C1329,NA,NA,NA,57.66136425949653
2015_2022,C133,NA,NA,NA,61.86606052993792
2015_2022,C1330,NA,NA,NA,53.96017712154218
2015_2022,C1331,NA,NA,NA,55.88131849857428
2015_2022,C1332,NA,NA,NA,53.38294961903085
2015_2022,C1333,NA,NA,NA,55.533783366556044
2015_2022,C1334,NA,NA,NA,58.91671828162494
2015_2022,C1335,NA,NA,NA,56.25008669887088
2015_2022,C1336,NA,NA,NA,54.29106431379316
2015_2022,C1337,NA,NA,NA,54.42797270640658
2015_2022,C1338,NA,NA,NA,54.43393207460215
2015_2022,C1339,NA,NA,NA,57.74127160831038
2015_2022,C134,NA,NA,NA,58.17770968501463
2015_2022,C1340,NA,NA,NA,55.53981612318862
2015_2022,C1341,NA,NA,NA,61.848071626694015
2015_2022,C1342,NA,NA,NA,55.484726785512635
2015_2022,C1343,NA,NA,NA,52.78669328896356
2015_2022,C1344,NA,NA,NA,56.94941815274225
2015_2022,C1345,NA,NA,NA,58.945359245689886
2015_2022,C1346,NA,NA,NA,59.89870813780815
2015_2022,C1347,NA,NA,NA,54.26874450203783
2015_2022,C1348,NA,NA,NA,57.24514300299314
2015_2022,C1349,NA,NA,NA,58.65062143649547
2015_2022,C135,NA,NA,NA,60.13367262442157
2015_2022,C1350,NA,NA,NA,58.02885628176392
2015_2022,C1351,NA,NA,NA,57.23571267582195
2015_2022,C1352,NA,NA,NA,54.948834520739396
2015_2022,C1353,NA,NA,NA,51.2322561945079
2015_2022,C1354,NA,NA,NA,54.08344303423586
2015_2022,C1355,NA,NA,NA,58.91821183408798
2015_2022,C1356,NA,NA,NA,56.92432655452821
2015_2022,C1357,NA,NA,NA,56.34321905830072
2015_2022,C1358,NA,NA,NA,55.67443564530394
2015_2022,C1359,NA,NA,NA,58.45772259560088
2015_2022,C136,NA,NA,NA,57.678652093926125
2015_2022,C1360,NA,NA,NA,54.91827910101155
2015_2022,C1361,NA,NA,NA,57.8313760661505
2015_2022,C1362,NA,NA,NA,58.79911083414308
2015_2022,C1363,NA,NA,NA,56.101878223476014
2015_2022,C1364,NA,NA,NA,55.13088493465042
2015_2022,C1365,NA,NA,NA,55.77540381334943
2015_2022,C1366,NA,NA,NA,56.73887657972648
2015_2022,C1367,NA,NA,NA,53.791456703813
2015_2022,C1368,NA,NA,NA,57.71425059700136
2015_2022,C1369,NA,NA,NA,56.71561828475177
2015_2022,C137,NA,NA,NA,59.67651931365742
2015_2022,C1370,NA,NA,NA,57.842223942998096
2015_2022,C1371,NA,NA,NA,55.17746993165131
2015_2022,C1372,NA,NA,NA,56.70858313489583
2015_2022,C1373,NA,NA,NA,54.71011233391058
2015_2022,C1374,NA,NA,NA,58.98385942919398
2015_2022,C1375,NA,NA,NA,57.65054479192925
2015_2022,C1376,NA,NA,NA,56.18144361766248
2015_2022,C1377,NA,NA,NA,55.76962718011448
2015_2022,C1378,NA,NA,NA,61.043556192211646
2015_2022,C1379,NA,NA,NA,61.371306358376415
2015_2022,C138,NA,NA,NA,61.96194049234602
2015_2022,C1380,NA,NA,NA,57.98278510445917
2015_2022,C1381,NA,NA,NA,55.079201221327864
2015_2022,C1382,NA,NA,NA,58.78682343263886
2015_2022,C1383,NA,NA,NA,57.62307359684707
2015_2022,C1384,NA,NA,NA,55.51160758111564
2015_2022,C1385,NA,NA,NA,56.20527683573678
2015_2022,C1386,NA,NA,NA,56.566794523142896
2015_2022,C1387,NA,NA,NA,56.0033384592772
2015_2022,C1388,NA,NA,NA,59.871835289625196
2015_2022,C139,NA,NA,NA,59.83788977695386
2015_2022,C1390,NA,NA,NA,57.40799199049802
2015_2022,C1392,NA,NA,NA,56.69127146482778
2015_2022,C1393,NA,NA,NA,51.51578383358156
2015_2022,C1395,NA,NA,NA,57.964439315670994
2015_2022,C1396,NA,NA,NA,57.646460341840715
2015_2022,C1398,NA,NA,NA,54.7220360733166
2015_2022,C14,NA,NA,NA,59.2939149036875
2015_2022,C140,NA,NA,NA,60.17236022845411
2015_2022,C1400,NA,NA,NA,56.79316661813087
2015_2022,C1401,NA,NA,NA,57.76852370969279
2015_2022,C1404,NA,NA,NA,57.83835386649163
2015_2022,C1405,NA,NA,NA,57.24027628405229
2015_2022,C1406,NA,NA,NA,59.99559462643629
2015_2022,C1407,NA,NA,NA,57.0363950647342
2015_2022,C1408,NA,NA,NA,58.49073599103555
2015_2022,C1409,NA,NA,NA,59.65857721617034
2015_2022,C141,NA,NA,NA,49.36756852800664
2015_2022,C1410,NA,NA,NA,58.44015545099748
2015_2022,C1411,NA,NA,NA,61.59230202773236
2015_2022,C1412,NA,NA,NA,55.07039726250555
2015_2022,C1413,NA,NA,NA,55.266773671659664
2015_2022,C1414,NA,NA,NA,59.69150153327364
2015_2022,C1415,NA,NA,NA,56.0645353354875
2015_2022,C1416,NA,NA,NA,57.02599852074985
2015_2022,C1417,NA,NA,NA,55.43628208517274
2015_2022,C1418,NA,NA,NA,56.25998823641228
2015_2022,C1419,NA,NA,NA,60.07074711516141
2015_2022,C142,NA,NA,NA,59.37579014038488
2015_2022,C1420,NA,NA,NA,55.94602850795924
2015_2022,C1421,NA,NA,NA,56.897508381246396
2015_2022,C1422,NA,NA,NA,55.44059256165175
2015_2022,C1423,NA,NA,NA,56.41511050879451
2015_2022,C1424,NA,NA,NA,57.64380111467539
2015_2022,C1425,NA,NA,NA,56.58094896596887
2015_2022,C1427,NA,NA,NA,52.08452677918304
2015_2022,C1428,NA,NA,NA,54.29632208517315
2015_2022,C1429,NA,NA,NA,59.723655149607325
2015_2022,C143,NA,NA,NA,61.19047853888347
2015_2022,C1430,NA,NA,NA,57.10016640908143
2015_2022,C1431,NA,NA,NA,55.97029425617202
2015_2022,C1432,NA,NA,NA,57.558063017465685
2015_2022,C1433,NA,NA,NA,59.113548418784156
2015_2022,C1434,NA,NA,NA,57.629750723035585
2015_2022,C1435,NA,NA,NA,56.217106283390876
2015_2022,C1437,NA,NA,NA,60.28860529952159
2015_2022,C1438,NA,NA,NA,54.12207875812867
2015_2022,C1439,NA,NA,NA,59.00720431203067
2015_2022,C144,NA,NA,NA,59.65361231862524
2015_2022,C1440,NA,NA,NA,55.97806912773188
2015_2022,C1441,NA,NA,NA,56.79953852833265
2015_2022,C1442,NA,NA,NA,59.94360949599153
2015_2022,C1443,NA,NA,NA,62.2368283220798
2015_2022,C1444,NA,NA,NA,56.44864885100137
2015_2022,C1445,NA,NA,NA,58.47323011475348
2015_2022,C1446,NA,NA,NA,53.433891588974134
2015_2022,C1447,NA,NA,NA,58.293733389554085
2015_2022,C1448,NA,NA,NA,59.816658723438515
2015_2022,C145,NA,NA,NA,58.421105363875675
2015_2022,C1450,NA,NA,NA,59.57903241675744
2015_2022,C1451,NA,NA,NA,55.943673998885465
2015_2022,C1452,NA,NA,NA,60.1744129784152
2015_2022,C1453,NA,NA,NA,56.784532416271375
2015_2022,C1454,NA,NA,NA,57.189682342119305
2015_2022,C1455,NA,NA,NA,58.377714882626755
2015_2022,C1457,NA,NA,NA,60.358550830149255
2015_2022,C1458,NA,NA,NA,55.63919140353588
2015_2022,C1459,NA,NA,NA,58.556111022856165
2015_2022,C146,NA,NA,NA,59.8693278453036
2015_2022,C1460,NA,NA,NA,60.800223313023274
2015_2022,C1461,NA,NA,NA,56.021903709856
2015_2022,C1462,NA,NA,NA,59.6273120615403
2015_2022,C1463,NA,NA,NA,56.31962176038417
2015_2022,C1464,NA,NA,NA,57.132757096481846
2015_2022,C1465,NA,NA,NA,56.13327842434935
2015_2022,C1466,NA,NA,NA,59.97955952738729
2015_2022,C1467,NA,NA,NA,57.056231455433725
2015_2022,C1468,NA,NA,NA,55.89575694406627
2015_2022,C1469,NA,NA,NA,58.107889225343314
2015_2022,C147,NA,NA,NA,61.86758853282809
2015_2022,C1470,NA,NA,NA,56.85559665826674
2015_2022,C1471,NA,NA,NA,57.014958205952304
2015_2022,C1472,NA,NA,NA,56.03426778282322
2015_2022,C1473,NA,NA,NA,59.16226283642993
2015_2022,C1474,NA,NA,NA,56.05258828925213
2015_2022,C1475,NA,NA,NA,59.97766881745304
2015_2022,C1477,NA,NA,NA,57.817045405767075
2015_2022,C1478,NA,NA,NA,58.8420091326587
2015_2022,C1479,NA,NA,NA,57.743481130152425
2015_2022,C148,NA,NA,NA,57.18748565299196
2015_2022,C1480,NA,NA,NA,55.54196470123419
2015_2022,C1481,NA,NA,NA,59.06486296916476
2015_2022,C1482,NA,NA,NA,54.02980949220571
2015_2022,C1483,NA,NA,NA,58.20487670504249
2015_2022,C1484,NA,NA,NA,55.741249768267295
2015_2022,C1485,NA,NA,NA,57.09825785101553
2015_2022,C1486,NA,NA,NA,57.166594740270575
2015_2022,C1487,NA,NA,NA,57.55572039270155
2015_2022,C1488,NA,NA,NA,54.342589881897155
2015_2022,C1489,NA,NA,NA,54.116642726567605
2015_2022,C149,NA,NA,NA,59.00941177439826
2015_2022,C1492,NA,NA,NA,59.241621695632624
2015_2022,C1493,NA,NA,NA,55.24935180998484
2015_2022,C1494,NA,NA,NA,55.53245812084349
2015_2022,C1496,NA,NA,NA,56.78866907464574
2015_2022,C1497,NA,NA,NA,53.22446952874134
2015_2022,C1498,NA,NA,NA,58.38453860735292
2015_2022,C1499,NA,NA,NA,57.25141864574998
2015_2022,C15,NA,NA,NA,57.040553080068214
2015_2022,C150,NA,NA,NA,59.0640664932003
2015_2022,C1500,NA,NA,NA,58.85581208617344
2015_2022,C1501,NA,NA,NA,55.15477228875625
2015_2022,C1502,NA,NA,NA,57.8117977161758
2015_2022,C1503,NA,NA,NA,58.59422302706494
2015_2022,C1504,NA,NA,NA,53.431336394424285
2015_2022,C1505,NA,NA,NA,56.28128527081651
2015_2022,C1507,NA,NA,NA,55.786268175510074
2015_2022,C1508,NA,NA,NA,55.610766791321865
2015_2022,C1509,NA,NA,NA,57.36613364243312
2015_2022,C151,NA,NA,NA,59.75545280829625
2015_2022,C1515,NA,NA,NA,56.532059430574165
2015_2022,C1516,NA,NA,NA,59.88944065864307
2015_2022,C1517,NA,NA,NA,56.76731447892319
2015_2022,C1519,NA,NA,NA,54.93093160307034
2015_2022,C152,NA,NA,NA,58.753322394258646
2015_2022,C1521,NA,NA,NA,57.26012622795542
2015_2022,C1522,NA,NA,NA,60.2349960198394
2015_2022,C1523,NA,NA,NA,59.316241924670166
2015_2022,C1524,NA,NA,NA,59.32859680231073
2015_2022,C1525,NA,NA,NA,58.196180409633925
2015_2022,C1526,NA,NA,NA,59.34497407257124
2015_2022,C1528,NA,NA,NA,56.622211869957894
2015_2022,C1529,NA,NA,NA,57.083595858114904
2015_2022,C153,NA,NA,NA,54.76670629971078
2015_2022,C1530,NA,NA,NA,56.74663599946951
2015_2022,C1531,NA,NA,NA,58.458177262847045
2015_2022,C1532,NA,NA,NA,57.36036337383137
2015_2022,C1533,NA,NA,NA,56.13761935561022
2015_2022,C1534,NA,NA,NA,58.497372506613345
2015_2022,C1535,NA,NA,NA,59.12873715917645
2015_2022,C1536,NA,NA,NA,58.60002079531462
2015_2022,C1537,NA,NA,NA,56.37975967414012
2015_2022,C1538,NA,NA,NA,57.970471488800506
2015_2022,C154,NA,NA,NA,58.55757424894482
2015_2022,C1540,NA,NA,NA,56.85440865019954
2015_2022,C1541,NA,NA,NA,58.90675520471218
2015_2022,C1542,NA,NA,NA,56.61014186455162
2015_2022,C1543,NA,NA,NA,58.25517192245696
2015_2022,C1545,NA,NA,NA,59.07434944711687
2015_2022,C1547,NA,NA,NA,58.246539326589655
2015_2022,C1549,NA,NA,NA,58.49063760380385
2015_2022,C155,NA,NA,NA,59.93497184387234
2015_2022,C1550,NA,NA,NA,58.1178144243946
2015_2022,C1551,NA,NA,NA,55.913954957536696
2015_2022,C1552,NA,NA,NA,57.93346024365699
2015_2022,C1553,NA,NA,NA,58.38954495845231
2015_2022,C1556,NA,NA,NA,59.21789257336686
2015_2022,C1557,NA,NA,NA,55.999523161948055
2015_2022,C156,NA,NA,NA,62.69434817056683
2015_2022,C1560,NA,NA,NA,59.14949633440426
2015_2022,C1561,NA,NA,NA,56.583780646641905
2015_2022,C1562,NA,NA,NA,54.460079245741106
2015_2022,C1564,NA,NA,NA,57.64115619517876
2015_2022,C1565,NA,NA,NA,55.40616220950558
2015_2022,C1566,NA,NA,NA,60.575903898924665
2015_2022,C1567,NA,NA,NA,60.154592742375065
2015_2022,C1568,NA,NA,NA,58.72489210285883
2015_2022,C1569,NA,NA,NA,56.817062985124146
2015_2022,C157,NA,NA,NA,58.54889604749385
2015_2022,C1570,NA,NA,NA,54.825329337972526
2015_2022,C1571,NA,NA,NA,55.29407166767773
2015_2022,C1572,NA,NA,NA,58.011305409551476
2015_2022,C1573,NA,NA,NA,57.00110154388181
2015_2022,C1575,NA,NA,NA,55.31704527886962
2015_2022,C1576,NA,NA,NA,56.628995790456116
2015_2022,C1578,NA,NA,NA,55.895273302905295
2015_2022,C1579,NA,NA,NA,58.18310880731302
2015_2022,C158,NA,NA,NA,57.32202086042916
2015_2022,C1580,NA,NA,NA,56.69103693953693
2015_2022,C1581,NA,NA,NA,53.89353338546271
2015_2022,C1582,NA,NA,NA,59.683335303643844
2015_2022,C1583,NA,NA,NA,54.5474366787392
2015_2022,C1584,NA,NA,NA,54.670738113398244
2015_2022,C1585,NA,NA,NA,61.83453827389285
2015_2022,C1586,NA,NA,NA,58.43906132700069
2015_2022,C1587,NA,NA,NA,56.139525327501616
2015_2022,C1588,NA,NA,NA,55.14710448973577
2015_2022,C1589,NA,NA,NA,62.358025051928436
2015_2022,C159,NA,NA,NA,62.042300511016066
2015_2022,C1590,NA,NA,NA,55.47969764277533
2015_2022,C1591,NA,NA,NA,57.15543841430456
2015_2022,C1592,NA,NA,NA,58.84004468775265
2015_2022,C1594,NA,NA,NA,59.90712198501712
2015_2022,C1595,NA,NA,NA,54.148473074098355
2015_2022,C1596,NA,NA,NA,55.14595511205565
2015_2022,C1597,NA,NA,NA,58.781518819126106
2015_2022,C1598,NA,NA,NA,54.74988221156597
2015_2022,C16,NA,NA,NA,51.755961387406394
2015_2022,C160,NA,NA,NA,57.425368744239584
2015_2022,C1600,NA,NA,NA,58.00331247064311
2015_2022,C1602,NA,NA,NA,55.84241598010252
2015_2022,C1603,NA,NA,NA,57.10665892904667
2015_2022,C1604,NA,NA,NA,54.358351907493244
2015_2022,C1605,NA,NA,NA,56.47967433220619
2015_2022,C1606,NA,NA,NA,54.96923960767355
2015_2022,C1607,NA,NA,NA,57.35037419794428
2015_2022,C1608,NA,NA,NA,57.12766627460587
2015_2022,C1609,NA,NA,NA,60.26510037651595
2015_2022,C161,NA,NA,NA,57.187779909996905
2015_2022,C1610,NA,NA,NA,57.26393044892529
2015_2022,C1611,NA,NA,NA,55.70113973413986
2015_2022,C1612,NA,NA,NA,54.59788591076401
2015_2022,C1613,NA,NA,NA,55.68758367453299
2015_2022,C1614,NA,NA,NA,54.66229726418276
2015_2022,C1615,NA,NA,NA,55.881209416756825
2015_2022,C1616,NA,NA,NA,57.823679946447115
2015_2022,C1617,NA,NA,NA,58.17766639361486
2015_2022,C1618,NA,NA,NA,58.30588580431922
2015_2022,C162,NA,NA,NA,61.21586155337746
2015_2022,C1620,NA,NA,NA,54.61637228274199
2015_2022,C1621,NA,NA,NA,57.22886660156725
2015_2022,C1622,NA,NA,NA,59.208502332182384
2015_2022,C1623,NA,NA,NA,53.920680270468736
2015_2022,C1624,NA,NA,NA,57.452970214888495
2015_2022,C1625,NA,NA,NA,57.730218758299316
2015_2022,C1626,NA,NA,NA,58.20671334582963
2015_2022,C1627,NA,NA,NA,57.86100730663507
2015_2022,C1628,NA,NA,NA,56.470026509022894
2015_2022,C163,NA,NA,NA,57.82440777759703
2015_2022,C1630,NA,NA,NA,54.542026012729224
2015_2022,C1631,NA,NA,NA,61.47200785561449
2015_2022,C1632,NA,NA,NA,58.04292937460454
2015_2022,C1633,NA,NA,NA,57.42666420875529
2015_2022,C1635,NA,NA,NA,55.73232365125761
2015_2022,C1636,NA,NA,NA,53.01743625182136
2015_2022,C1638,NA,NA,NA,58.28669675033446
2015_2022,C1639,NA,NA,NA,57.75857189335461
2015_2022,C164,NA,NA,NA,60.194462359126
2015_2022,C1640,NA,NA,NA,57.951098521450334
2015_2022,C1641,NA,NA,NA,59.039780730187964
2015_2022,C1642,NA,NA,NA,56.14404050493193
2015_2022,C1643,NA,NA,NA,57.44362128053677
2015_2022,C1644,NA,NA,NA,57.242008099274145
2015_2022,C1645,NA,NA,NA,56.036614306028525
2015_2022,C1646,NA,NA,NA,56.59360684674219
2015_2022,C1647,NA,NA,NA,56.82056468541945
2015_2022,C1648,NA,NA,NA,60.69456905639386
2015_2022,C1649,NA,NA,NA,55.91109971906763
2015_2022,C165,NA,NA,NA,61.42535623753718
2015_2022,C1652,NA,NA,NA,57.97111072400769
2015_2022,C1653,NA,NA,NA,54.94709421458253
2015_2022,C1654,NA,NA,NA,59.31700892274355
2015_2022,C1655,NA,NA,NA,57.569454329109995
2015_2022,C1656,NA,NA,NA,56.46127471801557
2015_2022,C1658,NA,NA,NA,58.759701635000106
2015_2022,C1659,NA,NA,NA,55.5695885632759
2015_2022,C166,NA,NA,NA,59.60193087588238
2015_2022,C1660,NA,NA,NA,57.02469655841509
2015_2022,C1661,NA,NA,NA,58.17165423539823
2015_2022,C1662,NA,NA,NA,59.54615586370973
2015_2022,C1663,NA,NA,NA,55.22609604864621
2015_2022,C1664,NA,NA,NA,56.187211864667304
2015_2022,C1665,NA,NA,NA,55.10531551541808
2015_2022,C1666,NA,NA,NA,58.927425164853105
2015_2022,C1667,NA,NA,NA,58.616676331352274
2015_2022,C1668,NA,NA,NA,55.40827999138353
2015_2022,C1669,NA,NA,NA,59.73153671494561
2015_2022,C167,NA,NA,NA,59.169441641484205
2015_2022,C1670,NA,NA,NA,58.07841725478205
2015_2022,C1671,NA,NA,NA,58.18240599171613
2015_2022,C1672,NA,NA,NA,55.074211248722555
2015_2022,C1675,NA,NA,NA,57.769023246248096
2015_2022,C1677,NA,NA,NA,54.57721136152024
2015_2022,C1678,NA,NA,NA,59.4953885188438
2015_2022,C168,NA,NA,NA,59.68524300324048
2015_2022,C1681,NA,NA,NA,57.45791325275759
2015_2022,C1682,NA,NA,NA,55.11774481183759
2015_2022,C1683,NA,NA,NA,56.669212680520815
2015_2022,C1684,NA,NA,NA,55.785514924799244
2015_2022,C1687,NA,NA,NA,58.679909723691374
2015_2022,C1688,NA,NA,NA,57.11388557446041
2015_2022,C1689,NA,NA,NA,58.5994000215349
2015_2022,C169,NA,NA,NA,60.32667241964891
2015_2022,C1690,NA,NA,NA,58.74251221106687
2015_2022,C1693,NA,NA,NA,59.270000241776344
2015_2022,C1694,NA,NA,NA,56.97802703448217
2015_2022,C1695,NA,NA,NA,51.29609067130482
2015_2022,C1696,NA,NA,NA,60.55734124444714
2015_2022,C1697,NA,NA,NA,58.55352684271695
2015_2022,C1698,NA,NA,NA,55.25246093267897
2015_2022,C17,NA,NA,NA,58.89615045529138
2015_2022,C170,NA,NA,NA,58.756845833534
2015_2022,C1700,NA,NA,NA,59.73432776717532
2015_2022,C1701,NA,NA,NA,56.72614389769681
2015_2022,C1703,NA,NA,NA,55.59156476764375
2015_2022,C1704,NA,NA,NA,59.86429813528687
2015_2022,C1705,NA,NA,NA,56.796674918688254
2015_2022,C1706,NA,NA,NA,57.61775559766598
2015_2022,C1708,NA,NA,NA,56.777343681639145
2015_2022,C1709,NA,NA,NA,58.45043762477051
2015_2022,C171,NA,NA,NA,61.47018149133213
2015_2022,C1710,NA,NA,NA,57.60847005580602
2015_2022,C1713,NA,NA,NA,58.15578530807092
2015_2022,C1714,NA,NA,NA,56.083426559804465
2015_2022,C1715,NA,NA,NA,56.74555686485733
2015_2022,C1716,NA,NA,NA,56.89441343998787
2015_2022,C1717,NA,NA,NA,59.85863866601012
2015_2022,C1718,NA,NA,NA,57.125946025016205
2015_2022,C1719,NA,NA,NA,55.50594903285563
2015_2022,C172,NA,NA,NA,57.98527327382531
2015_2022,C1720,NA,NA,NA,58.20528436719892
2015_2022,C1722,NA,NA,NA,57.549665388494624
2015_2022,C1723,NA,NA,NA,55.27319367906938
