period,cluster,fips,cluster_deaths
1999_2006,C1588,38001,223
1999_2006,C1526,38043,217
1999_2006,C818,38029,344
1999_2006,C1387,41021,122
1999_2006,C1618,53019,387
1999_2006,C1760,46097,230
1999_2006,C1733,31127,460
1999_2006,C1170,37141,2067
1999_2006,C1408,37131,1606
1999_2006,C1005,37077,2440
1999_2006,C1196,37165,2000
1999_2006,C548,37137,800
1999_2006,C97,37119,26302
1999_2006,C1070,37169,2308
1999_2006,C1563,37187,871
1999_2006,C703,47019,3610
1999_2006,C1312,37039,1752
1999_2006,C500,45077,5121
1999_2006,C967,51069,2528
1999_2006,C333,45023,1816
1999_2006,C29,48029,58867
1999_2006,C464,50007,5629
1999_2006,C88,47037,29471
1999_2006,C684,45073,3738
1999_2006,C300,12073,8620
1999_2006,C225,06079,11797
1999_2006,C751,19045,3397
1999_2006,C444,41033,5879
1999_2006,C569,15005,4532
1999_2006,C291,36093,9014
1999_2006,C551,21037,4709
1999_2006,C1147,40123,2120
1999_2006,C122,53063,21680
1999_2006,C1200,40149,804
1999_2006,C771,48467,3290
1999_2006,C157,33011,16244
1999_2006,C994,35031,2470
1999_2006,C641,55001,1319
1999_2006,C989,31079,2479
1999_2006,C1322,08029,1728
1999_2006,C1259,08033,105
1999_2006,C1132,41007,2156
1999_2006,C1619,08021,399
1999_2006,C1272,31101,544
1999_2006,C1272,31069,186
1999_2006,C406,30067,763
1999_2006,C1839,49015,356
1999_2006,C1743,38105,1116
1999_2006,C789,36025,3228
1999_2006,C1329,26029,1365
1999_2006,C1245,35059,293
1999_2006,C524,36009,4956
1999_2006,C302,36041,394
1999_2006,C185,36071,14137
1999_2006,C717,36115,3541
1999_2006,C1043,36107,2364
1999_2006,C1129,42103,2167
1999_2006,C649,33005,3949
1999_2006,C1387,41065,1642
1999_2006,C1452,41037,501
1999_2006,C1080,16069,2282
1999_2006,C1529,01111,1416
1999_2006,C1446,28091,1545
1999_2006,C720,21199,3539
1999_2006,C1143,47103,2135
1999_2006,C183,17163,14259
1999_2006,C1655,13177,739
1999_2006,C1020,13071,2405
1999_2006,C1575,47171,1362
1999_2006,C146,22033,18232
1999_2006,C1704,12077,339
1999_2006,C1807,13159,594
1999_2006,C945,12075,2594
1999_2006,C1574,13111,1363
1999_2006,C151,48215,16999
1999_2006,C1,02060,36
1999_2006,C249,53077,10558
1999_2006,C1615,20061,1116
1999_2006,C1335,04011,323
1999_2006,C572,38017,4509
1999_2006,C1358,27025,1683
1999_2006,C1307,27017,1767
1999_2006,C1375,48179,1666
1999_2006,C911,17029,2717
1999_2006,C497,24001,5156
1999_2006,C1197,27087,307
1999_2006,C501,19137,859
1999_2006,C749,16019,3408
1999_2006,C579,17001,4468
1999_2006,C1285,27007,1803
1999_2006,C648,49053,3956
1999_2006,C201,23005,13446
1999_2006,C1775,19059,1071
1999_2006,C578,48367,4472
1999_2006,C1750,46111,166
1999_2006,C1839,49007,929
1999_2006,C380,39057,6816
1999_2006,C1288,27041,1800
1999_2006,C1380,05109,678
1999_2006,C647,05125,3957
1999_2006,C1306,05059,1769
1999_2006,C1380,05099,565
1999_2006,C801,05045,3185
1999_2006,C1410,05037,1142
1999_2006,C1133,18113,2156
1999_2006,C616,48379,604
1999_2006,C1400,28133,1623
1999_2006,C836,19127,3046
1999_2006,C1674,40023,1198
1999_2006,C992,29043,2472
1999_2006,C565,22015,4558
1999_2006,C1733,31147,762
1999_2006,C863,23025,2908
1999_2006,C506,09013,5090
1999_2006,C1057,48217,2336
1999_2006,C1390,26019,1009
1999_2006,C1065,26023,2323
1999_2006,C1026,26041,2391
1999_2006,C1479,55051,518
1999_2006,C1782,29157,1055
1999_2006,C687,13039,1159
1999_2006,C1323,13173,338
1999_2006,C270,51199,9748
1999_2006,C229,45053,846
1999_2006,C1648,17051,1232
1999_2006,C1784,13141,423
1999_2006,C1362,47075,1235
1999_2006,C797,47061,993
1999_2006,C545,47161,883
1999_2006,C1695,47169,521
1999_2006,C617,51027,1709
1999_2006,C1604,28145,1307
1999_2006,C545,21219,694
1999_2006,C1068,29201,2312
1999_2006,C1337,22061,1705
1999_2006,C1826,49021,977
1999_2006,C1269,54071,473
1999_2006,C1434,51009,1562
1999_2006,C1746,54027,1111
1999_2006,C568,24017,4540
1999_2006,C1779,51147,1064
1999_2006,C1299,13011,573
1999_2006,C1521,13171,829
1999_2006,C1617,13209,341
1999_2006,C1913,30043,472
1999_2006,C1707,17131,954
1999_2006,C1699,19173,517
1999_2006,C672,17095,3826
1999_2006,C284,55009,9301
1999_2006,C1485,31185,821
1999_2006,C1221,16021,521
1999_2006,C1516,30089,684
1999_2006,C1669,17003,691
1999_2006,C1644,17009,348
1999_2006,C348,17155,314
1999_2006,C1616,17041,1013
1999_2006,C1235,17063,1847
1999_2006,C1086,17081,2246
1999_2006,C1530,18153,1416
1999_2006,C1290,48325,1796
1999_2006,C1701,54103,1158
1999_2006,C1603,21023,459
1999_2006,C1554,29055,1385
1999_2006,C1247,40107,868
1999_2006,C1220,40099,961
1999_2006,C1310,40063,1128
1999_2006,C1462,40129,232
1999_2006,C1426,48365,1501
1999_2006,C1540,20121,1396
1999_2006,C1731,20049,317
1999_2006,C1052,48471,2350
1999_2006,C1462,48295,182
1999_2006,C1115,18071,2181
1999_2006,C1138,18145,2139
1999_2006,C1869,20029,843
1999_2006,C730,24037,3497
1999_2006,C1197,27125,250
1999_2006,C1879,46065,810
1999_2006,C1597,28155,757
1999_2006,C1278,54093,531
1999_2006,C1740,31031,328
1999_2006,C1479,26131,595
1999_2006,C1505,48207,518
1999_2006,C1541,20187,129
1999_2006,C1074,53065,2293
1999_2006,C1691,21027,1177
1999_2006,C1346,20197,405
1999_2006,C1346,20017,223
1999_2006,C1733,20013,730
1999_2006,C1931,20147,462
1999_2006,C1357,20185,333
1999_2006,C129,20095,617
1999_2006,C1581,21087,684
1999_2006,C1766,22127,1080
1999_2006,C1518,31095,562
1999_2006,C1239,55119,1033
1999_2006,C1316,48477,1744
1999_2006,C1392,48331,1638
1999_2006,C1909,48371,698
1999_2006,C1515,48333,385
1999_2006,C1505,48023,355
1999_2006,C1344,31093,300
1999_2006,C605,30035,580
1999_2006,C1632,29139,895
1999_2006,C1750,46061,121
1999_2006,C349,55047,1298
1999_2006,C1588,38037,210
1999_2006,C1726,31135,210
1999_2006,C661,56015,735
1999_2006,C1782,29123,876
1999_2006,C1740,31103,43
1999_2006,C1375,48269,9
1999_2006,C1767,31165,52
1999_2006,C716,37083,3552
1999_2006,C24,36103,66139
1999_2006,C548,37049,4747
1999_2006,C612,37085,4180
1999_2006,C463,53015,5634
1999_2006,C417,37089,6317
1999_2006,C394,54011,6491
1999_2006,C1078,51083,2284
1999_2006,C1352,51021,411
1999_2006,C72,11001,32734
1999_2006,C113,10003,23283
1999_2006,C987,47029,2484
1999_2006,C1339,51097,429
1999_2006,C135,12081,20269
1999_2006,C18,06065,79331
1999_2006,C785,06109,3253
1999_2006,C19,06071,70937
1999_2006,C378,06023,6820
1999_2006,C162,41039,16038
1999_2006,C19,06027,1267
1999_2006,C1114,49005,2183
1999_2006,C322,42085,8000
1999_2006,C115,36085,22936
1999_2006,C573,47001,4507
1999_2006,C624,46103,4115
1999_2006,C1601,01109,1319
1999_2006,C790,48001,3222
1999_2006,C1672,19087,1201
1999_2006,C520,01103,4984
1999_2006,C1871,30105,493
1999_2006,C330,20209,7843
1999_2006,C1460,22085,1512
1999_2006,C1499,08083,1397
1999_2006,C1631,08073,269
1999_2006,C1767,56007,703
1999_2006,C1541,08017,131
1999_2006,C1322,08065,202
1999_2006,C1582,18079,1350
1999_2006,C223,09011,11853
1999_2006,C714,27111,3558
1999_2006,C1046,47043,2362
1999_2006,C1839,49019,364
1999_2006,C403,19013,6453
1999_2006,C324,27059,1315
1999_2006,C1727,20075,164
1999_2006,C539,35028,647
1999_2006,C1259,08111,19
1999_2006,C1489,40055,439
1999_2006,C273,20177,9591
1999_2006,C374,49057,6944
1999_2006,C1009,04001,2436
1999_2006,C1424,28099,1579
1999_2006,C376,48341,792
1999_2006,C244,29183,10895
1999_2006,C355,40001,1192
1999_2006,C681,40017,3742
1999_2006,C1262,47109,1860
1999_2006,C1289,26003,620
1999_2006,C158,36095,1718
1999_2006,C1155,36121,2100
1999_2006,C895,36051,2773
1999_2006,C1097,36073,2221
1999_2006,C182,42049,14604
1999_2006,C388,42089,6591
1999_2006,C732,50021,3494
1999_2006,C523,19061,4961
1999_2006,C87,34025,29536
1999_2006,C1167,42099,2073
1999_2006,C1814,41027,941
1999_2006,C1387,41055,105
1999_2006,C147,42029,18116
1999_2006,C107,42113,501
1999_2006,C1056,42059,2338
1999_2006,C1419,29225,1586
1999_2006,C1675,54041,1197
1999_2006,C1664,01091,1213
1999_2006,C1529,01027,910
1999_2006,C130,01097,20597
1999_2006,C317,12091,8196
1999_2006,C590,01077,4399
1999_2006,C590,28141,1403
1999_2006,C1301,13239,181
1999_2006,C553,22109,4699
1999_2006,C696,28067,3653
1999_2006,C1381,48127,448
1999_2006,C1266,26105,1851
1999_2006,C348,17099,7314
1999_2006,C1244,28095,1898
1999_2006,C602,13153,4223
1999_2006,C192,17201,13921
1999_2006,C1677,28031,1195
1999_2006,C833,13113,3050
1999_2006,C1050,40145,2357
1999_2006,C1760,46049,164
1999_2006,C454,18091,5786
1999_2006,C498,39109,5126
1999_2006,C335,55105,7629
1999_2006,C1283,27113,714
1999_2006,C1482,18171,492
1999_2006,C1668,28101,1204
1999_2006,C1532,16071,192
1999_2006,C1917,46031,223
1999_2006,C1591,05029,1128
1999_2006,C1380,05019,1296
1999_2006,C1071,40135,2306
1999_2006,C1380,05027,1662
1999_2006,C674,05145,3811
1999_2006,C1606,05071,1303
1999_2006,C1578,05121,1142
1999_2006,C1229,29113,1933
1999_2006,C1423,29057,590
1999_2006,C1210,24035,1977
1999_2006,C303,26147,8515
1999_2006,C825,51019,3069
1999_2006,C712,13185,3573
1999_2006,C1659,13027,867
1999_2006,C1092,39135,2234
1999_2006,C1595,45001,1325
1999_2006,C1233,39097,1926
1999_2006,C1571,13305,1365
1999_2006,C1739,13189,1119
1999_2006,C1576,47083,561
1999_2006,C1683,47151,1189
1999_2006,C1242,21221,860
1999_2006,C1671,47049,1202
1999_2006,C643,47159,1081
1999_2006,C690,13313,3687
1999_2006,C1212,28143,565
1999_2006,C1416,21119,956
1999_2006,C485,39121,634
1999_2006,C1792,40093,498
1999_2006,C1690,32013,638
1999_2006,C1917,46047,676
1999_2006,C1453,51163,1527
1999_2006,C1238,54037,1916
1999_2006,C229,13029,900
1999_2006,C1858,13221,581
1999_2006,C1271,13155,559
1999_2006,C1571,13025,748
1999_2006,C1858,13133,883
1999_2006,C1323,13101,106
1999_2006,C1714,19007,1147
1999_2006,C1660,29045,437
1999_2006,C1355,19005,873
1999_2006,C1346,20127,443
1999_2006,C1470,31179,366
1999_2006,C897,55023,1026
1999_2006,C1734,29211,527
1999_2006,C1787,27117,588
1999_2006,C1586,29103,299
1999_2006,C1287,29173,461
1999_2006,C1279,17135,1819
1999_2006,C192,17007,1773
1999_2006,C1112,17075,2189
1999_2006,C1560,17083,1379
1999_2006,C1560,17171,351
1999_2006,C1722,55113,1142
1999_2006,C380,39047,1872
1999_2006,C949,39009,2588
1999_2006,C1300,39175,1343
1999_2006,C1300,39065,1778
1999_2006,C1603,21209,1314
1999_2006,C938,54099,2619
1999_2006,C1297,55069,1783
1999_2006,C67,40073,839
1999_2006,C806,40147,3160
1999_2006,C936,20125,2630
1999_2006,C1727,20129,198
1999_2006,C1570,22083,1366
1999_2006,C1225,18121,977
1999_2006,C1289,26153,641
1999_2006,C1780,21077,474
1999_2006,C1422,27057,1022
1999_2006,C1283,27107,505
1999_2006,C1750,46003,206
1999_2006,C1420,28077,763
1999_2006,C1871,30071,266
1999_2006,C1909,48475,625
1999_2006,C1033,48459,2377
1999_2006,C1931,20137,379
1999_2006,C1727,20171,294
1999_2006,C773,21127,975
1999_2006,C241,48107,459
1999_2006,C858,48063,778
1999_2006,C1466,48175,410
1999_2006,C1907,38049,418
1999_2006,C1286,53069,298
1999_2006,C1832,31059,514
1999_2006,C1454,56019,442
1999_2006,C1821,46019,561
1999_2006,C1736,46007,152
1999_2006,C1871,30045,123
1999_2006,C1871,30051,137
1999_2006,C1623,31023,617
1999_2006,C1740,31149,106
1999_2006,C5,48201,114258
1999_2006,C397,37151,6474
1999_2006,C448,37101,5850
1999_2006,C755,37167,3382
1999_2006,C782,51089,3260
1999_2006,C393,47179,6511
1999_2006,C638,51680,4005
1999_2006,C216,37115,1187
1999_2006,C73,13121,32369
1999_2006,C35,12057,53032
1999_2006,C36,26125,51312
1999_2006,C1638,45009,947
1999_2006,C338,51153,7567
1999_2006,C180,17119,14690
1999_2006,C65,12127,35224
1999_2006,C104,34039,24388
1999_2006,C1702,13241,847
1999_2006,C64,36055,35268
1999_2006,C37,06085,50647
1999_2006,C614,06031,4163
1999_2006,C728,06103,3507
1999_2006,C887,06093,2783
1999_2006,C1250,32005,1878
1999_2006,C1621,06035,1209
1999_2006,C102,35001,24771
1999_2006,C343,08003,582
1999_2006,C149,08041,17462
1999_2006,C632,41071,4037
1999_2006,C777,48373,3275
1999_2006,C166,41057,1672
1999_2006,C838,41053,3041
1999_2006,C897,55043,2768
1999_2006,C1579,29153,666
1999_2006,C1354,26141,1072
1999_2006,C343,08105,682
1999_2006,C202,29077,13331
1999_2006,C250,28047,10487
1999_2006,C709,35043,3591
1999_2006,C327,17161,7904
1999_2006,C1726,31029,224
1999_2006,C1580,20063,211
1999_2006,C1245,40025,208
1999_2006,C571,01069,4514
1999_2006,C1245,35021,49
1999_2006,C1541,20175,853
1999_2006,C520,01079,1625
1999_2006,C1769,19109,1026
1999_2006,C158,36001,16236
1999_2006,C739,36035,3458
1999_2006,C527,36045,4932
1999_2006,C566,42027,4545
1999_2006,C757,36077,3379
1999_2006,C228,36087,11668
1999_2006,C1323,13069,1725
1999_2006,C1258,17101,1184
1999_2006,C140,42133,18996
1999_2006,C418,42073,6317
1999_2006,C369,42023,402
1999_2006,C484,42039,5291
1999_2006,C203,39155,13293
1999_2006,C247,10005,10644
1999_2006,C1207,42109,1666
1999_2006,C603,24015,4223
1999_2006,C248,01087,1297
1999_2006,C1016,01045,2419
1999_2006,C63,01073,35378
1999_2006,C606,01127,4213
1999_2006,C423,17019,6207
1999_2006,C1483,01025,1469
1999_2006,C1055,47131,2339
1999_2006,C1396,54005,1632
1999_2006,C1607,22077,1303
1999_2006,C1461,28057,1512
1999_2006,C991,13223,2477
1999_2006,C921,47105,2683
1999_2006,C1822,16031,991
1999_2006,C1215,28093,1960
1999_2006,C1733,31131,856
1999_2006,C1847,38099,920
1999_2006,C339,40087,1468
1999_2006,C641,55141,3991
1999_2006,C1197,27119,1997
1999_2006,C973,19179,2518
1999_2006,C495,29021,5176
1999_2006,C1044,27099,2364
1999_2006,C1254,55041,665
1999_2006,C1188,27067,2016
1999_2006,C1669,17181,1203
1999_2006,C1647,48059,864
1999_2006,C870,48409,2884
1999_2006,C1283,27029,599
1999_2006,C1003,26063,2444
1999_2006,C754,53025,3391
1999_2006,C1358,27065,668
1999_2006,C1624,18129,1272
1999_2006,C1141,05009,2137
1999_2006,C876,05033,2834
1999_2006,C880,05035,2819
1999_2006,C976,05085,2513
1999_2006,C1816,05043,946
1999_2006,C922,47167,2681
1999_2006,C1513,18117,1110
1999_2006,C597,44005,4266
1999_2006,C1291,12049,1229
1999_2006,C1704,12129,1157
1999_2006,C296,12041,912
1999_2006,C1487,12007,1466
1999_2006,C1616,17045,1292
1999_2006,C1443,27147,1549
1999_2006,C190,51810,14058
1999_2006,C1295,18049,1305
1999_2006,C1116,17105,2180
1999_2006,C842,22001,3029
1999_2006,C1371,39105,1518
1999_2006,C283,45037,1257
1999_2006,C1480,45005,609
1999_2006,C1211,13013,1977
1999_2006,C813,51191,3120
1999_2006,C984,13175,2490
1999_2006,C839,51095,3041
1999_2006,C540,47011,4831
1999_2006,C909,47013,2726
1999_2006,C1695,47111,1162
1999_2006,C1298,51051,978
1999_2006,C540,47139,1196
1999_2006,C1668,28023,927
1999_2006,C1829,21213,896
1999_2006,C1683,21147,970
1999_2006,C1533,21105,356
1999_2006,C1477,21031,682
1999_2006,C1028,40115,2389
1999_2006,C1594,28097,697
1999_2006,C1609,28159,1094
1999_2006,C346,39089,7334
1999_2006,C1184,29207,2026
1999_2006,C773,21019,3286
1999_2006,C1767,56009,506
1999_2006,C1366,48243,109
1999_2006,C1913,16081,178
1999_2006,C1779,51029,915
1999_2006,C544,51065,834
1999_2006,C1628,51033,1264
1999_2006,C1686,51193,1185
1999_2006,C1388,51187,1641
1999_2006,C530,24039,1590
1999_2006,C1313,54031,699
1999_2006,C1500,13109,558
1999_2006,C1304,13293,1774
1999_2006,C1784,13303,1054
1999_2006,C1547,22027,984
1999_2006,C1620,13125,149
1999_2006,C1895,48399,767
1999_2006,C1805,19161,857
1999_2006,C1679,19067,1193
1999_2006,C1740,31107,780
1999_2006,C1913,30057,411
1999_2006,C1549,17059,469
1999_2006,C268,17175,433
1999_2006,C1391,55011,669
1999_2006,C1101,39015,2218
1999_2006,C1546,18047,1009
1999_2006,C1164,18029,2081
1999_2006,C1780,21041,651
1999_2006,C1810,40095,1012
1999_2006,C1808,40141,690
1999_2006,C1674,40029,505
1999_2006,C1469,20119,274
1999_2006,C1449,48077,570
1999_2006,C1464,28051,1163
1999_2006,C1429,18075,1214
1999_2006,C1252,18023,1873
1999_2006,C929,18093,2655
1999_2006,C1287,29205,508
1999_2006,C1665,29005,474
1999_2006,C1735,27127,1123
1999_2006,C1735,27101,592
1999_2006,C1622,27173,704
1999_2006,C1288,27155,362
1999_2006,C1821,46105,245
1999_2006,C1459,55077,957
1999_2006,C718,22045,3541
1999_2006,C243,21017,1192
1999_2006,C1485,31083,265
1999_2006,C958,20037,2555
1999_2006,C1450,20003,578
1999_2006,C1931,20065,244
1999_2006,C1357,20025,172
1999_2006,C1296,21165,325
1999_2006,C1567,21039,338
1999_2006,C611,48289,1117
1999_2006,C1696,48407,1161
1999_2006,C1890,48115,786
1999_2006,C241,48437,474
1999_2006,C1515,48193,784
1999_2006,C1347,48369,452
1999_2006,C1528,48293,1418
1999_2006,C1478,48239,905
1999_2006,C241,48153,460
1999_2006,C1366,48377,219
1999_2006,C1248,48261,17
1999_2006,C471,55067,1407
1999_2006,C464,50013,332
1999_2006,C1871,30005,363
1999_2006,C655,30053,1148
1999_2006,C1254,55037,259
1999_2006,C549,29053,928
1999_2006,C1267,31011,364
1999_2006,C1454,30055,97
1999_2006,C1485,31181,301
1999_2006,C1267,31183,48
1999_2006,C536,37127,4856
1999_2006,C420,39007,6235
1999_2006,C1219,37029,381
1999_2006,C650,37107,3908
1999_2006,C1563,37015,1376
1999_2006,C299,51041,8659
1999_2006,C479,37179,5342
1999_2006,C11,12011,93607
1999_2006,C562,37027,4573
1999_2006,C703,37121,1147
1999_2006,C358,37003,1666
1999_2006,C447,36089,5852
1999_2006,C891,18065,2778
1999_2006,C59,12095,37138
1999_2006,C240,51710,11000
1999_2006,C1027,01053,2390
1999_2006,C588,06045,4419
1999_2006,C1593,06011,852
1999_2006,C62,25027,35550
1999_2006,C79,15003,31124
1999_2006,C166,41067,15258
1999_2006,C281,31109,9419
1999_2006,C980,28113,2505
1999_2006,C1615,20201,502
1999_2006,C1917,31013,661
1999_2006,C769,41059,3307
1999_2006,C101,22071,25254
1999_2006,C1172,39051,2064
1999_2006,C252,48061,10451
1999_2006,C1192,22039,2009
1999_2006,C1458,21103,810
1999_2006,C315,34011,8228
1999_2006,C666,28035,3842
1999_2006,C1426,22031,1577
1999_2006,C1405,05023,1611
1999_2006,C1730,13079,568
1999_2006,C1,53055,657
1999_2006,C1322,08117,231
1999_2006,C1541,08009,351
1999_2006,C1726,08115,214
1999_2006,C1541,08061,111
1999_2006,C1525,56037,1420
1999_2006,C1266,26127,1343
1999_2006,C783,47035,3258
1999_2006,C815,19103,3109
1999_2006,C1208,48363,1986
1999_2006,C1357,20097,201
1999_2006,C1605,56017,358
1999_2006,C1589,48483,476
1999_2006,C619,36011,4139
1999_2006,C1860,35037,752
1999_2006,C865,13217,2904
1999_2006,C1716,13193,811
1999_2006,C123,17097,21664
1999_2006,C319,25003,8107
1999_2006,C1051,42117,2352
1999_2006,C701,42037,3618
1999_2006,C1783,41013,1055
1999_2006,C1217,02090,1951
1999_2006,C796,23009,3205
1999_2006,C652,34033,3902
1999_2006,C1689,01035,785
1999_2006,C63,01105,595
1999_2006,C571,01067,1088
1999_2006,C776,12089,3281
1999_2006,C1171,47055,2065
1999_2006,C321,18039,8025
1999_2006,C1829,21003,968
1999_2006,C577,13273,680
1999_2006,C1424,28069,545
1999_2006,C1,02105,109
1999_2006,C1329,26047,1712
1999_2006,C452,55117,5808
1999_2006,C1718,16087,693
1999_2006,C1743,30085,606
1999_2006,C1561,55013,971
1999_2006,C1605,56029,1304
1999_2006,C587,26045,4423
1999_2006,C1692,19151,642
1999_2006,C254,26077,10434
1999_2006,C818,38051,392
1999_2006,C238,48309,11104
1999_2006,C440,17091,5976
1999_2006,C1771,19035,932
1999_2006,C419,05131,6270
1999_2006,C1463,05083,1511
1999_2006,C1591,05105,583
1999_2006,C1234,05147,614
1999_2006,C1531,05017,889
1999_2006,C355,29119,1156
1999_2006,C793,40077,714
1999_2006,C367,22079,7073
1999_2006,C1,25007,677
1999_2006,C1394,50015,1048
1999_2006,C965,26067,2534
1999_2006,C318,26025,8168
1999_2006,C1264,18033,1858
1999_2006,C375,39139,6923
1999_2006,C1617,13309,256
1999_2006,C1661,51183,711
1999_2006,C1507,51670,1450
1999_2006,C1792,40151,547
1999_2006,C415,47009,6352
1999_2006,C284,55015,1459
1999_2006,C840,47107,3037
1999_2006,C807,21033,941
1999_2006,C907,21125,2728
1999_2006,C651,29187,3907
1999_2006,C1731,20019,398
1999_2006,C1481,21057,531
1999_2006,C491,48139,5225
1999_2006,C1198,21193,1997
1999_2006,C1826,49041,840
1999_2006,C1532,49003,1415
1999_2006,C1913,16051,684
1999_2006,C1274,19051,504
1999_2006,C1257,16033,36
1999_2006,C782,51690,1258
1999_2006,C1507,51149,951
1999_2006,C1385,54075,611
1999_2006,C219,51145,792
1999_2006,C848,13255,3012
1999_2006,C1566,19009,536
1999_2006,C1692,19021,1177
1999_2006,C1805,19025,871
1999_2006,C1703,19031,978
1999_2006,C1769,19091,766
1999_2006,C1656,31173,373
1999_2006,C1699,29075,482
1999_2006,C1717,27043,1146
1999_2006,C892,17177,2776
1999_2006,C670,16061,235
1999_2006,C1414,16023,141
1999_2006,C423,17039,1096
1999_2006,C1530,17023,1196
1999_2006,C275,17125,1102
1999_2006,C1549,17193,1388
1999_2006,C729,39143,3502
1999_2006,C1233,39159,1656
1999_2006,C492,39131,1551
1999_2006,C1445,48275,305
1999_2006,C640,54049,3998
1999_2006,C1589,40009,1334
1999_2006,C1449,40033,440
1999_2006,C1415,29215,1592
1999_2006,C1151,31053,2110
1999_2006,C1526,38093,1419
1999_2006,C1309,18115,295
1999_2006,C340,23021,1301
1999_2006,C986,55109,2488
1999_2006,C944,38035,2595
1999_2006,C1764,46067,715
1999_2006,C1888,30087,384
1999_2006,C1847,38071,863
1999_2006,C101,22075,1143
1999_2006,C1401,22047,1622
1999_2006,C1413,48015,1597
1999_2006,C1392,48395,1142
1999_2006,C1290,48163,653
1999_2006,C1890,48317,267
1999_2006,C1268,48287,847
1999_2006,C1283,38097,538
1999_2006,C197,54015,679
1999_2006,C1509,29135,784
1999_2006,C1488,29221,1465
1999_2006,C1265,29151,687
1999_2006,C1699,29063,643
1999_2006,C1311,53013,314
1999_2006,C1267,31071,191
1999_2006,C1272,31113,50
1999_2006,C1190,37117,2015
1999_2006,C1340,37173,855
1999_2006,C70,12009,32881
1999_2006,C1725,47091,1087
1999_2006,C1613,19123,1225
1999_2006,C358,37035,7233
1999_2006,C121,34031,21930
1999_2006,C1125,51117,2169
