cluster,domain_code,incidence,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C102,F03,247,0.05376578145407053,0.1571637260590778,0.035935158753821216,4.373536433656789,3,NA,1999_2006,mcod_root3
C102,I48,223,0.048541575968654764,0.14685450988875276,0.03357797793991742,4.373536433656789,4,NA,1999_2006,mcod_root3
C102,N18,151,0.03286895951240749,0.11225494308044232,0.025666859024330572,4.373536433656789,5,NA,1999_2006,mcod_root3
C102,G30,113,0.02459730082716587,0.09113591593222627,0.02083803743599455,4.373536433656789,6,NA,1999_2006,mcod_root3
C102,I21,107,0.02329124945581193,0.08756758766221674,0.020022146606196205,4.373536433656789,7,NA,1999_2006,mcod_root3
C102,E11,98,0.02133217239878102,0.08207636322348504,0.018766589570824627,4.373536433656789,8,NA,1999_2006,mcod_root3
C102,T14,76,0.01654331737048324,0.06785693323142493,0.015515346507514648,4.373536433656789,9,NA,1999_2006,mcod_root3
C102,S09,73,0.015890291684806268,0.06581833408213922,0.01504922505632527,4.373536433656789,10,NA,1999_2006,mcod_root3
C103,I25,612,0.1323529411764706,0.2676551198611616,0.06154088688647668,4.349224286528401,1,NA,1999_2006,mcod_root3
C103,J44,305,0.06596020761245674,0.1793262561185477,0.041231779348332456,4.349224286528401,2,NA,1999_2006,mcod_root3
C103,F03,304,0.0657439446366782,0.1789542092386638,0.04114623607546968,4.349224286528401,3,NA,1999_2006,mcod_root3
C103,I48,166,0.035899653979238756,0.11943914040901411,0.027462170847103347,4.349224286528401,4,NA,1999_2006,mcod_root3
C103,N18,161,0.03481833910034602,0.11690643994468161,0.026879837010658655,4.349224286528401,5,NA,1999_2006,mcod_root3
C103,I21,119,0.025735294117647058,0.09418839492898819,0.02165636645153805,4.349224286528401,6,NA,1999_2006,mcod_root3
C103,G30,119,0.025735294117647058,0.09418839492898819,0.02165636645153805,4.349224286528401,7,NA,1999_2006,mcod_root3
C103,E11,99,0.021410034602076123,0.08229793695102611,0.018922440308710136,4.349224286528401,8,NA,1999_2006,mcod_root3
C103,S09,77,0.016652249134948095,0.06819445698840544,0.01567968274242279,4.349224286528401,9,NA,1999_2006,mcod_root3
C103,I73,70,0.01513840830449827,0.06343780531600342,0.014586004569251628,4.349224286528401,10,NA,1999_2006,mcod_root3
C104,I25,646,0.12281368821292776,0.25755096465002913,0.058822404334440984,4.378450142664961,1,NA,1999_2006,mcod_root3
C104,J44,374,0.07110266159695817,0.1879691654202741,0.042930525481755494,4.378450142664961,2,NA,1999_2006,mcod_root3
C104,F03,295,0.05608365019011407,0.16157200191456675,0.036901642510476396,4.378450142664961,3,NA,1999_2006,mcod_root3
C104,I48,256,0.048669201520912544,0.14711282670733108,0.03359929242400606,4.378450142664961,4,NA,1999_2006,mcod_root3
C104,N18,159,0.03022813688212928,0.10576770997306699,0.024156426709632705,4.378450142664961,5,NA,1999_2006,mcod_root3
C104,E11,131,0.024904942965779466,0.0919662085002869,0.02100428359435682,4.378450142664961,6,NA,1999_2006,mcod_root3
C104,G30,128,0.024334600760456272,0.0904238732608277,0.020652027615824547,4.378450142664961,7,NA,1999_2006,mcod_root3
C104,I21,125,0.02376425855513308,0.08886816940184064,0.020296718360655053,4.378450142664961,8,NA,1999_2006,mcod_root3
C104,S09,109,0.020722433460076045,0.08033130953646096,0.01834697368223702,4.378450142664961,9,NA,1999_2006,mcod_root3
C104,T14,88,0.016730038022813688,0.06843504852287306,0.015629970947030083,4.378450142664961,10,NA,1999_2006,mcod_root3
C105,I25,667,0.1303243454474404,0.2655656943193321,0.061164902673596165,4.34179869028014,1,NA,1999_2006,mcod_root3
C105,J44,385,0.07522469714732317,0.19462702964757733,0.0448263596567209,4.34179869028014,2,NA,1999_2006,mcod_root3
C105,F03,303,0.05920281359906213,0.16735369714668633,0.03854478502684526,4.34179869028014,3,NA,1999_2006,mcod_root3
C105,I48,228,0.044548651817116064,0.13859857999423347,0.03192192680524551,4.34179869028014,4,NA,1999_2006,mcod_root3
C105,N18,161,0.031457600625244234,0.10881544723121896,0.025062296756139562,4.34179869028014,5,NA,1999_2006,mcod_root3
C105,I21,142,0.027745212973817896,0.09945804185127456,0.022907105774832077,4.34179869028014,6,NA,1999_2006,mcod_root3
C105,E11,124,0.02422821414615084,0.09013470964013724,0.020759762501637677,4.34179869028014,7,NA,1999_2006,mcod_root3
C105,G30,111,0.021688159437280186,0.08308709623099284,0.019136561171524954,4.34179869028014,8,NA,1999_2006,mcod_root3
C105,S09,93,0.01817116060961313,0.07282854937313062,0.016773819923104633,4.34179869028014,9,NA,1999_2006,mcod_root3
C105,T14,72,0.01406799531066823,0.05998386257027449,0.013815440753749969,4.34179869028014,10,NA,1999_2006,mcod_root3
C106,I25,603,0.13402978439653257,0.2693587506034083,0.061607285024462825,4.372189920339002,1,NA,1999_2006,mcod_root3
C106,J44,309,0.06868192931762614,0.18394869258735694,0.04207243874097178,4.372189920339002,2,NA,1999_2006,mcod_root3
C106,F03,241,0.05356745943543009,0.15678196318725818,0.0358589096182496,4.372189920339002,3,NA,1999_2006,mcod_root3
C106,I48,202,0.044898866414758834,0.1393365707381359,0.03186882849941073,4.372189920339002,4,NA,1999_2006,mcod_root3
C106,N18,151,0.033563014003111805,0.11392396519136774,0.026056499664253958,4.372189920339002,5,NA,1999_2006,mcod_root3
C106,I21,129,0.028673038452989554,0.10184084133315303,0.023292867690719324,4.372189920339002,6,NA,1999_2006,mcod_root3
C106,G30,105,0.02333851967103801,0.08769799027823585,0.020058138341674806,4.372189920339002,7,NA,1999_2006,mcod_root3
C106,E11,99,0.022004889975550123,0.08398145527716196,0.019208098643311078,4.372189920339002,8,NA,1999_2006,mcod_root3
C106,S09,72,0.016003556345854635,0.06617381424925727,0.015135164632584491,4.372189920339002,9,NA,1999_2006,mcod_root3
C106,F10,70,0.01555901311402534,0.06477396378649188,0.01481499316513441,4.372189920339002,10,NA,1999_2006,mcod_root3
C107,I25,753,0.1297157622739018,0.2649327267438536,0.060608392461568183,4.371221805822479,1,NA,1999_2006,mcod_root3
C107,J44,418,0.07200689061154178,0.18944965838963387,0.04334020711035217,4.371221805822479,2,NA,1999_2006,mcod_root3
C107,F03,301,0.05185185185185185,0.1534485363383838,0.0351042667599228,4.371221805822479,3,NA,1999_2006,mcod_root3
C107,I48,263,0.04530577088716624,0.14019059202307696,0.032071260222106025,4.371221805822479,4,NA,1999_2006,mcod_root3
C107,N18,186,0.03204134366925065,0.11024555538292767,0.02522076441787518,4.371221805822479,5,NA,1999_2006,mcod_root3
C107,I21,157,0.027045650301464254,0.09764099344341746,0.02233723150661433,4.371221805822479,6,NA,1999_2006,mcod_root3
C107,G30,157,0.027045650301464254,0.09764099344341746,0.02233723150661433,4.371221805822479,7,NA,1999_2006,mcod_root3
C107,E11,129,0.022222222222222223,0.08459249977267377,0.019352140781324877,4.371221805822479,8,NA,1999_2006,mcod_root3
C107,S09,108,0.018604651162790697,0.07412732403735389,0.01695803309239904,4.371221805822479,9,NA,1999_2006,mcod_root3
C107,T14,100,0.017226528854435832,0.069962182741497,0.016005177922636456,4.371221805822479,10,NA,1999_2006,mcod_root3
C108,I25,664,0.12540132200188858,0.2603627528013644,0.05958390143995141,4.369682859115187,1,NA,1999_2006,mcod_root3
C108,J44,400,0.07554296506137866,0.1951315362362625,0.044655766225509215,4.369682859115187,2,NA,1999_2006,mcod_root3
C108,F03,323,0.06100094428706327,0.1706114630679038,0.0390443582677876,4.369682859115187,3,NA,1999_2006,mcod_root3
C108,I48,216,0.040793201133144476,0.13050723468855333,0.029866523245803613,4.369682859115187,4,NA,1999_2006,mcod_root3
C108,N18,183,0.03456090651558073,0.11629856000954064,0.026614874296184008,4.369682859115187,5,NA,1999_2006,mcod_root3
C108,I21,145,0.027384324834749764,0.09852289986103215,0.0225469222910566,4.369682859115187,6,NA,1999_2006,mcod_root3
C108,E11,116,0.021907459867799812,0.0837068282840001,0.01915627082853098,4.369682859115187,7,NA,1999_2006,mcod_root3
C108,G30,110,0.02077431539187913,0.08048048501354862,0.018417923590419338,4.369682859115187,8,NA,1999_2006,mcod_root3
C108,T14,90,0.0169971671388102,0.06925850290717125,0.015849777922143152,4.369682859115187,9,NA,1999_2006,mcod_root3
C108,S09,83,0.015675165250236073,0.06514093389420764,0.014907474064925152,4.369682859115187,10,NA,1999_2006,mcod_root3
C109,I25,578,0.12994604316546762,0.2651725694863191,0.0609059949543819,4.35380079883649,1,NA,1999_2006,mcod_root3
C109,J44,310,0.06969424460431654,0.18564020614205937,0.04263865406788245,4.35380079883649,2,NA,1999_2006,mcod_root3
C109,F03,281,0.06317446043165467,0.17447870994012252,0.040075032828040785,4.35380079883649,3,NA,1999_2006,mcod_root3
C109,I48,181,0.040692446043165464,0.1302855255495259,0.029924549047890162,4.35380079883649,4,NA,1999_2006,mcod_root3
C109,N18,140,0.03147482014388489,0.10885778728978326,0.025002932453610287,4.35380079883649,5,NA,1999_2006,mcod_root3
C109,I21,115,0.02585431654676259,0.09450470691776626,0.021706254209660145,4.35380079883649,6,NA,1999_2006,mcod_root3
C109,G30,111,0.024955035971223023,0.09210104304015453,0.02115417018269821,4.35380079883649,7,NA,1999_2006,mcod_root3
C109,E11,90,0.020233812949640287,0.07891996737949951,0.0181266831042408,4.35380079883649,8,NA,1999_2006,mcod_root3
C109,S09,90,0.020233812949640287,0.07891996737949951,0.0181266831042408,4.35380079883649,9,NA,1999_2006,mcod_root3
C109,T14,78,0.01753597122302158,0.07090671733830586,0.016286164805072154,4.35380079883649,10,NA,1999_2006,mcod_root3
C11,I25,2149,0.1320917081566169,0.267387807777027,0.061323629758798404,4.3602736633289965,1,NA,1999_2006,mcod_root3
C11,J44,1225,0.07529657631077509,0.19474108736552154,0.044662583682153555,4.3602736633289965,2,NA,1999_2006,mcod_root3
C11,F03,906,0.05568873317352019,0.16082780448069145,0.03688479597812723,4.3602736633289965,3,NA,1999_2006,mcod_root3
C11,I48,713,0.04382568074251644,0.13706636423029353,0.031435266410697174,4.3602736633289965,4,NA,1999_2006,mcod_root3
C11,N18,603,0.03706435552277337,0.12213074078834206,0.02800987970445352,4.3602736633289965,5,NA,1999_2006,mcod_root3
C11,I21,411,0.02526276968467638,0.09292716621404615,0.02131223253154661,4.3602736633289965,6,NA,1999_2006,mcod_root3
C11,G30,385,0.023664638269100743,0.08859504330138507,0.02031868872050206,4.3602736633289965,7,NA,1999_2006,mcod_root3
C11,E11,376,0.023111438932939946,0.08707067272953763,0.019969084386107228,4.3602736633289965,8,NA,1999_2006,mcod_root3
C11,T14,276,0.01696477964226443,0.06915888991717976,0.01586113516195635,4.3602736633289965,9,NA,1999_2006,mcod_root3
C11,S09,271,0.016657446677730652,0.06821054366369084,0.015643638204950013,4.3602736633289965,10,NA,1999_2006,mcod_root3
C110,I25,545,0.1267147175075564,0.261769422407735,0.06007619362069741,4.357290411247865,1,NA,1999_2006,mcod_root3
C110,J44,312,0.07254126947221576,0.19031924883328696,0.043678348439204054,4.357290411247865,2,NA,1999_2006,mcod_root3
C110,F03,262,0.06091606603115555,0.1704588891429741,0.039120387455229805,4.357290411247865,3,NA,1999_2006,mcod_root3
C110,I48,180,0.04185073238781679,0.132819408681896,0.030482110703256626,4.357290411247865,4,NA,1999_2006,mcod_root3
C110,N18,137,0.031853057428505,0.10978544553660051,0.02519580637847812,4.357290411247865,5,NA,1999_2006,mcod_root3
C110,I21,115,0.026737967914438502,0.09683611509145686,0.022223929541507058,4.357290411247865,6,NA,1999_2006,mcod_root3
C110,G30,102,0.023715415019762844,0.08873430876283317,0.0203645615481069,4.357290411247865,7,NA,1999_2006,mcod_root3
C110,E11,90,0.020925366193908394,0.08091406292044,0.018569811805880385,4.357290411247865,8,NA,1999_2006,mcod_root3
C110,T14,73,0.016972797023947918,0.06918355442673337,0.015877655124419444,4.357290411247865,9,NA,1999_2006,mcod_root3
C110,S09,72,0.016740292955126714,0.06846673875639922,0.015713145623633414,4.357290411247865,10,NA,1999_2006,mcod_root3
C111,I25,557,0.1331261950286807,0.2684433497993149,0.062435584220354334,4.29952491277884,1,NA,1999_2006,mcod_root3
C111,J44,301,0.07194072657743786,0.18934171487565984,0.04403782248427206,4.29952491277884,2,NA,1999_2006,mcod_root3
C111,F03,240,0.05736137667304015,0.1639608460269274,0.03813464262984287,4.29952491277884,3,NA,1999_2006,mcod_root3
C111,I48,190,0.04541108986615679,0.14041104143905636,0.03265733872636334,4.29952491277884,4,NA,1999_2006,mcod_root3
C111,N18,164,0.03919694072657744,0.1269650283888556,0.029530013423459015,4.29952491277884,5,NA,1999_2006,mcod_root3
C111,G30,104,0.0248565965583174,0.09183597970524669,0.021359564502649173,4.29952491277884,6,NA,1999_2006,mcod_root3
C111,I21,96,0.022944550669216062,0.08660821753599057,0.020143671520213274,4.29952491277884,7,NA,1999_2006,mcod_root3
C111,E11,87,0.020793499043977055,0.08053561070192286,0.018731281324259528,4.29952491277884,8,NA,1999_2006,mcod_root3
C111,T14,74,0.01768642447418738,0.0713639783766739,0.016598107889680865,4.29952491277884,9,NA,1999_2006,mcod_root3
C111,S09,70,0.016730401529636712,0.06843617195475096,0.01591714743909223,4.29952491277884,10,NA,1999_2006,mcod_root3
C112,I25,521,0.1260890609874153,0.26110103988414585,0.05984243517491761,4.363141959730674,1,NA,1999_2006,mcod_root3
C112,J44,297,0.07187802516940948,0.1892393643167324,0.043372268439419215,4.363141959730674,2,NA,1999_2006,mcod_root3
C112,F03,240,0.05808325266214908,0.16529784551195767,0.03788504867308078,4.363141959730674,3,NA,1999_2006,mcod_root3
C112,I48,170,0.04114230396902226,0.13127350601214313,0.030086920669490733,4.363141959730674,4,NA,1999_2006,mcod_root3
C112,N18,156,0.0377541142303969,0.12370742700543048,0.02835283108988428,4.363141959730674,5,NA,1999_2006,mcod_root3
C112,I21,109,0.02637947725072604,0.09589385656658567,0.021978165609011023,4.363141959730674,6,NA,1999_2006,mcod_root3
C112,E11,87,0.02105517909002904,0.0812858078189473,0.018630108433135846,4.363141959730674,7,NA,1999_2006,mcod_root3
C112,G30,80,0.01936108422071636,0.07636960688413645,0.01750335138966016,4.363141959730674,8,NA,1999_2006,mcod_root3
C112,S09,76,0.018393030009680542,0.07349456564289522,0.016844413113579246,4.363141959730674,9,NA,1999_2006,mcod_root3
C112,F10,63,0.015246853823814134,0.06378341542653045,0.014618689012462853,4.363141959730674,10,NA,1999_2006,mcod_root3
C113,I25,546,0.1325564457392571,0.2678630027689687,0.06236852609743098,4.294842599783711,1,NA,1999_2006,mcod_root3
C113,J44,329,0.07987375576596262,0.20186557743813138,0.047001856936106895,4.294842599783711,2,NA,1999_2006,mcod_root3
C113,F03,244,0.059237679048312696,0.16741737860423947,0.038981027759357384,4.294842599783711,3,NA,1999_2006,mcod_root3
C113,I48,181,0.04394270453993688,0.13731518039179805,0.03197211008354841,4.294842599783711,4,NA,1999_2006,mcod_root3
C113,N18,129,0.031318281136198105,0.10847253566875423,0.025256463571963483,4.294842599783711,5,NA,1999_2006,mcod_root3
C113,G30,102,0.024763292061179897,0.09158438307295086,0.021324269969186547,4.294842599783711,6,NA,1999_2006,mcod_root3
C113,E11,98,0.02379218256858461,0.08894465286356394,0.02070964204090814,4.294842599783711,7,NA,1999_2006,mcod_root3
C113,I21,97,0.023549405195435785,0.08827858884328034,0.020554557423763577,4.294842599783711,8,NA,1999_2006,mcod_root3
C113,S09,75,0.01820830298616169,0.07294023271849545,0.016983214407477642,4.294842599783711,9,NA,1999_2006,mcod_root3
C113,T14,69,0.016751638747268753,0.06850179269212883,0.015949779555501895,4.294842599783711,10,NA,1999_2006,mcod_root3
C114,I25,661,0.1298879937119277,0.26511214816923834,0.06095934984743063,4.348998944915954,1,NA,1999_2006,mcod_root3
C114,J44,381,0.07486736097465121,0.19405898856495818,0.04462153038501333,4.348998944915954,2,NA,1999_2006,mcod_root3
C114,F03,307,0.06032619375122814,0.16939528116594657,0.03895040751020927,4.348998944915954,3,NA,1999_2006,mcod_root3
C114,I48,218,0.04283749263116526,0.13495273352492515,0.031030757936303235,4.348998944915954,4,NA,1999_2006,mcod_root3
C114,N18,172,0.03379838868146984,0.1144867065752339,0.026324841193413162,4.348998944915954,5,NA,1999_2006,mcod_root3
C114,E11,136,0.026724307329534288,0.09680029804597724,0.022258064274570187,4.348998944915954,6,NA,1999_2006,mcod_root3
C114,I21,132,0.02593829829043034,0.09472756551941933,0.021781464359782676,4.348998944915954,7,NA,1999_2006,mcod_root3
C114,G30,100,0.019650225977598742,0.07721883357439067,0.01775554203448604,4.348998944915954,8,NA,1999_2006,mcod_root3
C114,S09,84,0.016506189821182942,0.06774173030666607,0.015576396123493472,4.348998944915954,9,NA,1999_2006,mcod_root3
C114,T14,84,0.016506189821182942,0.06774173030666607,0.015576396123493472,4.348998944915954,10,NA,1999_2006,mcod_root3
C115,I25,700,0.13386880856760375,0.269196117690057,0.06239580414932399,4.314330448339507,1,NA,1999_2006,mcod_root3
C115,J44,387,0.07401032702237521,0.19268963437144407,0.04466269718528542,4.314330448339507,2,NA,1999_2006,mcod_root3
C115,F03,320,0.06119716963090457,0.17096373843683202,0.03962694570663503,4.314330448339507,3,NA,1999_2006,mcod_root3
C115,I48,234,0.04475043029259897,0.13902411306297963,0.03222379804414078,4.314330448339507,4,NA,1999_2006,mcod_root3
C115,N18,186,0.03557085484796328,0.11867250542136867,0.027506586906675908,4.314330448339507,5,NA,1999_2006,mcod_root3
C115,I21,143,0.02734748517881048,0.09842717358227883,0.022814008977954235,4.314330448339507,6,NA,1999_2006,mcod_root3
C115,E11,128,0.02447886785236183,0.09081525511462415,0.021049675309311785,4.314330448339507,7,NA,1999_2006,mcod_root3
C115,G30,118,0.02256645630139606,0.08555599612684088,0.019830654408905916,4.314330448339507,8,NA,1999_2006,mcod_root3
C115,S09,92,0.017594186268885065,0.07108379836618786,0.016476206265921632,4.314330448339507,9,NA,1999_2006,mcod_root3
C115,T14,75,0.01434308663224326,0.060879047915258465,0.014110891282954346,4.314330448339507,10,NA,1999_2006,mcod_root3
C116,I25,650,0.1386518771331058,0.2739468492829901,0.06361174306110139,4.306545239922984,1,NA,1999_2006,mcod_root3
C116,J44,356,0.07593856655290103,0.19575676061094607,0.04545563780364394,4.306545239922984,2,NA,1999_2006,mcod_root3
C116,F03,274,0.05844709897610922,0.16596832414975368,0.03853862316623934,4.306545239922984,3,NA,1999_2006,mcod_root3
C116,I48,210,0.04479522184300341,0.1391184509627282,0.03230395670131544,4.306545239922984,4,NA,1999_2006,mcod_root3
C116,N18,174,0.037116040955631396,0.12224932798109292,0.02838686723822252,4.306545239922984,5,NA,1999_2006,mcod_root3
C116,E11,115,0.02453071672354949,0.09095570783548718,0.021120341890827034,4.306545239922984,6,NA,1999_2006,mcod_root3
C116,I21,106,0.022610921501706484,0.08568006764875145,0.019895313499663527,4.306545239922984,7,NA,1999_2006,mcod_root3
C116,G30,106,0.022610921501706484,0.08568006764875145,0.019895313499663527,4.306545239922984,8,NA,1999_2006,mcod_root3
C116,S09,88,0.01877133105802048,0.07462400970062298,0.017328044997376484,4.306545239922984,9,NA,1999_2006,mcod_root3
C116,E78,74,0.015784982935153583,0.06548709932079741,0.015206411560178696,4.306545239922984,10,NA,1999_2006,mcod_root3
C117,I25,554,0.13625184456468273,0.2715840310679583,0.06324990088759062,4.293825401412478,1,NA,1999_2006,mcod_root3
C117,J44,309,0.07599606492867683,0.19584746154519894,0.04561141714816205,4.293825401412478,2,NA,1999_2006,mcod_root3
C117,F03,227,0.0558288243974422,0.16109211748953858,0.03751715601583297,4.293825401412478,3,NA,1999_2006,mcod_root3
C117,I48,181,0.044515494343334974,0.13852856647539755,0.032262272804531776,4.293825401412478,4,NA,1999_2006,mcod_root3
C117,N18,145,0.035661583866207575,0.11888435354311831,0.027687281719468756,4.293825401412478,5,NA,1999_2006,mcod_root3
C117,G30,107,0.02631578947368421,0.09572595157174699,0.02229386214452441,4.293825401412478,6,NA,1999_2006,mcod_root3
C117,I21,98,0.024102311854402363,0.08979189781621658,0.02091186516030182,4.293825401412478,7,NA,1999_2006,mcod_root3
C117,E11,89,0.021888834235120513,0.0836542787940476,0.019482459339527185,4.293825401412478,8,NA,1999_2006,mcod_root3
C117,S09,83,0.02041318248893261,0.0794394181186696,0.01850084963690828,4.293825401412478,9,NA,1999_2006,mcod_root3
C117,T14,72,0.017707820954254796,0.07142890285597665,0.016635260211670392,4.293825401412478,10,NA,1999_2006,mcod_root3
C118,I25,525,0.13027295285359802,0.26551235260131023,0.06088928601521229,4.360575890723631,1,NA,1999_2006,mcod_root3
C118,J44,277,0.06873449131513648,0.18403688565873177,0.04220472026418307,4.360575890723631,2,NA,1999_2006,mcod_root3
C118,F03,237,0.05880893300248139,0.16663284833050288,0.03821349576439786,4.360575890723631,3,NA,1999_2006,mcod_root3
C118,I48,179,0.04441687344913151,0.13832017791287723,0.03172062162870034,4.360575890723631,4,NA,1999_2006,mcod_root3
C118,N18,138,0.03424317617866005,0.11554565256330677,0.026497796497272325,4.360575890723631,5,NA,1999_2006,mcod_root3
C118,I21,117,0.02903225806451613,0.10275525639124759,0.02356460682403019,4.360575890723631,6,NA,1999_2006,mcod_root3
C118,G30,89,0.022084367245657568,0.08420515890411027,0.019310559204632156,4.360575890723631,7,NA,1999_2006,mcod_root3
C118,E11,83,0.020595533498759304,0.0799658875714548,0.01833837767657441,4.360575890723631,8,NA,1999_2006,mcod_root3
C118,S09,75,0.018610421836228287,0.0741445448152187,0.017003383652363067,4.360575890723631,9,NA,1999_2006,mcod_root3
C118,T14,69,0.017121588089330026,0.06964060679248123,0.01597050677196779,4.360575890723631,10,NA,1999_2006,mcod_root3
C119,I25,541,0.132793323514973,0.26810458345745847,0.06129557642458675,4.373963001837714,1,NA,1999_2006,mcod_root3
C119,J44,284,0.06971035837015219,0.1856670117451288,0.04244823553997167,4.373963001837714,2,NA,1999_2006,mcod_root3
C119,F03,212,0.052037309769268535,0.15381158475412976,0.035165268816747204,4.373963001837714,3,NA,1999_2006,mcod_root3
C119,I48,166,0.040746195385370644,0.13040383068223232,0.029813656546121527,4.373963001837714,4,NA,1999_2006,mcod_root3
C119,N18,137,0.03362788414334806,0.11407922310292876,0.026081433028811298,4.373963001837714,5,NA,1999_2006,mcod_root3
C119,E11,97,0.023809523809523808,0.08899213376865163,0.020345881693846456,4.373963001837714,6,NA,1999_2006,mcod_root3
C119,I21,90,0.022091310751104567,0.08422468909697688,0.0192559217034049,4.373963001837714,7,NA,1999_2006,mcod_root3
C119,G30,88,0.021600392734413353,0.0828384518515346,0.018938992354697592,4.373963001837714,8,NA,1999_2006,mcod_root3
C119,S09,81,0.019882179675994108,0.07789701689034347,0.017809253726566766,4.373963001837714,9,NA,1999_2006,mcod_root3
C119,T14,64,0.015709376534118802,0.06524885637195216,0.014917560195305253,4.373963001837714,10,NA,1999_2006,mcod_root3
C12,I25,2097,0.13078458276163155,0.26604248421011284,0.060609023198818675,4.38948641916569,1,NA,1999_2006,mcod_root3
C12,J44,1200,0.07484096295372333,0.19401695727779508,0.044200377618361986,4.38948641916569,2,NA,1999_2006,mcod_root3
C12,F03,904,0.056380192091804913,0.16212898822093622,0.036935753466063134,4.38948641916569,3,NA,1999_2006,mcod_root3
C12,I48,748,0.04665086690782088,0.1429878819342683,0.0325750824310435,4.38948641916569,4,NA,1999_2006,mcod_root3
C12,N18,572,0.035674192341274794,0.11891377547633858,0.0270905896774458,4.38948641916569,5,NA,1999_2006,mcod_root3
C12,I21,390,0.024323312959960083,0.0903932146012779,0.020593118640621955,4.38948641916569,6,NA,1999_2006,mcod_root3
C12,G30,372,0.023200698515654233,0.08731752001663134,0.019892422866460945,4.38948641916569,7,NA,1999_2006,mcod_root3
C12,E11,351,0.021890981663964075,0.08366033825752138,0.01905925437933641,4.38948641916569,8,NA,1999_2006,mcod_root3
C12,S09,274,0.017088686541100163,0.06953965245221795,0.015842320903099037,4.38948641916569,9,NA,1999_2006,mcod_root3
C12,T14,241,0.01503056005987277,0.06309332823749846,0.01437373811250807,4.38948641916569,10,NA,1999_2006,mcod_root3
C120,I25,522,0.13282442748091602,0.26813627355315744,0.06222451832212143,4.309173952381281,1,NA,1999_2006,mcod_root3
C120,J44,296,0.07531806615776081,0.1947751740864165,0.0452001186860378,4.309173952381281,2,NA,1999_2006,mcod_root3
C120,F03,229,0.05826972010178117,0.16564174264625353,0.03843932606960986,4.309173952381281,3,NA,1999_2006,mcod_root3
C120,I48,187,0.047582697201017814,0.14490292581619102,0.03362661322505131,4.309173952381281,4,NA,1999_2006,mcod_root3
C120,N18,130,0.03307888040712468,0.11276128068015373,0.02616772539847017,4.309173952381281,5,NA,1999_2006,mcod_root3
C120,I21,106,0.02697201017811705,0.09744867550626754,0.022614235717362187,4.309173952381281,6,NA,1999_2006,mcod_root3
C120,E11,102,0.025954198473282442,0.0947697284837307,0.021992551131838216,4.309173952381281,7,NA,1999_2006,mcod_root3
C120,G30,96,0.024427480916030534,0.09067594536538554,0.021042535383208966,4.309173952381281,8,NA,1999_2006,mcod_root3
C120,S09,74,0.018829516539440202,0.0747970461228438,0.017357629779951308,4.309173952381281,9,NA,1999_2006,mcod_root3
C120,T14,60,0.015267175572519083,0.06384809378078178,0.014816782633130616,4.309173952381281,10,NA,1999_2006,mcod_root3
C121,I25,523,0.130293971101146,0.2655341704403043,0.061368970289590645,4.326847414699803,1,NA,1999_2006,mcod_root3
C121,J44,312,0.07772795216741404,0.1985591894774793,0.04589003735211572,4.326847414699803,2,NA,1999_2006,mcod_root3
C121,F03,207,0.0515695067264574,0.15289454917060769,0.035336247044712464,4.326847414699803,3,NA,1999_2006,mcod_root3
C121,I48,202,0.050323866467364226,0.15043191780142648,0.03476709562032555,4.326847414699803,4,NA,1999_2006,mcod_root3
C121,N18,139,0.03462879920279023,0.11645906175270485,0.026915453814491577,4.326847414699803,5,NA,1999_2006,mcod_root3
C121,I21,104,0.025909317389138018,0.09465069096720248,0.02187520887509026,4.326847414699803,6,NA,1999_2006,mcod_root3
C121,G30,87,0.021674140508221227,0.08304740426782459,0.019193513500310577,4.326847414699803,7,NA,1999_2006,mcod_root3
C121,E11,79,0.01968111609367215,0.07730930704390925,0.017867352285468326,4.326847414699803,8,NA,1999_2006,mcod_root3
C121,I73,76,0.018933731938216243,0.07510652076963537,0.01735825499981174,4.326847414699803,9,NA,1999_2006,mcod_root3
C121,T14,66,0.016442451420029897,0.06754376182455672,0.015610386813060961,4.326847414699803,10,NA,1999_2006,mcod_root3
C122,I25,700,0.1303780964797914,0.2656214622397868,0.06094679924114932,4.358251221508737,1,NA,1999_2006,mcod_root3
C122,J44,381,0.07096293536971503,0.18773936974999553,0.04307676639278358,4.358251221508737,2,NA,1999_2006,mcod_root3
C122,F03,331,0.06165021419258707,0.17177467095177176,0.03941366897438898,4.358251221508737,3,NA,1999_2006,mcod_root3
C122,I48,256,0.04768113242689514,0.14510415226697893,0.033294123007610116,4.358251221508737,4,NA,1999_2006,mcod_root3
C122,N18,177,0.03296703296703297,0.11249166652248595,0.025811193711670354,4.358251221508737,5,NA,1999_2006,mcod_root3
C122,I21,145,0.027006891413671075,0.09753979608126082,0.02238048958717312,4.358251221508737,6,NA,1999_2006,mcod_root3
C122,G30,125,0.023281802942819892,0.08754151641647114,0.020086386022090317,4.358251221508737,7,NA,1999_2006,mcod_root3
C122,E11,115,0.0214192587073943,0.08232416735645776,0.01888926616946116,4.358251221508737,8,NA,1999_2006,mcod_root3
C122,S09,94,0.017507915813000558,0.07082130821500114,0.016249937099882063,4.358251221508737,9,NA,1999_2006,mcod_root3
C122,T14,84,0.01564537157757497,0.06504688633500792,0.014924996983650253,4.358251221508737,10,NA,1999_2006,mcod_root3
