cluster,deaths_no_garbage,S,f1,f2,H_raw,detail_phillips_raw,detail_phillips_refsize,D1_mref,D1_eff_used,m_ref,m_max,eff_m_used,used_extrapolation,fallback_reason,period,unit,unit_id
C583,2899,248,106,40,3.9193687268847865,57.74098756084457,57.353269493115924,NA,49.060342766178536,2000,5798,2000,FALSE,ok,2007_2014,cluster,C583
C584,2813,252,108,29,3.987381335198512,58.74296401273732,58.374446608067935,NA,52.58163661661602,2000,5626,2000,FALSE,ok,2007_2014,cluster,C584
C587,2785,240,91,41,3.924411166842859,57.81527387662247,57.475797932629476,NA,49.4700811690953,2000,5570,2000,FALSE,ok,2007_2014,cluster,C587
C588,2352,210,83,29,3.8883053005456167,57.28335444724037,57.12078474957689,NA,48.29221277549738,2000,4704,2000,FALSE,ok,2007_2014,cluster,C588
C59,7550,335,112,51,3.94324604633952,58.09275339399135,57.112202375420445,NA,48.26408794133576,2000,15100,2000,FALSE,ok,2007_2014,cluster,C59
C590,2883,251,103,38,3.9487062661303995,58.17319453260177,57.78741601690821,NA,50.52762510570315,2000,5766,2000,FALSE,ok,2007_2014,cluster,C590
C591,2923,251,107,35,3.9447497582725095,58.11490640333244,57.71699962040495,NA,50.286691654918144,2000,5846,2000,FALSE,ok,2007_2014,cluster,C591
C593,2834,236,86,31,3.9865331958826045,58.730469040944094,58.38877201152284,NA,52.63279114030848,2000,5668,2000,FALSE,ok,2007_2014,cluster,C593
C595,5247,293,94,54,3.974370506802694,58.55128567550766,57.76320431606901,NA,50.444653541357134,2000,10494,2000,FALSE,ok,2007_2014,cluster,C595
C596,2528,227,88,39,3.9481679626746473,58.165264129695466,57.922877729749686,NA,50.994365671308735,2000,5056,2000,FALSE,ok,2007_2014,cluster,C596
C598,3101,239,83,27,3.944966824565077,58.118104270890306,57.709230619184446,NA,50.26018007176658,2000,6202,2000,FALSE,ok,2007_2014,cluster,C598
C599,2866,248,106,35,3.9187187839458284,57.73141246093213,57.35303997988061,NA,49.05957846092327,2000,5732,2000,FALSE,ok,2007_2014,cluster,C599
C6,21284,464,116,57,4.032933531538582,59.41404881886928,58.0617770960193,NA,51.47742815041979,2000,42568,2000,FALSE,ok,2007_2014,cluster,C6
C60,7526,344,92,69,3.975049219358845,58.561284615641384,57.53825641133946,NA,49.680258987498064,2000,15052,2000,FALSE,ok,2007_2014,cluster,C60
C600,2934,239,98,31,3.91565088475914,57.68621550674882,57.30800579732057,NA,48.90983964510293,2000,5868,2000,FALSE,ok,2007_2014,cluster,C600
C601,2631,224,91,25,3.9079900093460025,57.573353833668435,57.300596115079095,NA,48.88524624772251,2000,5262,2000,FALSE,ok,2007_2014,cluster,C601
C604,2074,222,97,36,3.951035245733121,58.20750556369914,58.164274246039824,NA,51.83682328317345,2000,4148,2000,FALSE,ok,2007_2014,cluster,C604
C606,2787,240,99,41,3.9378571617988554,58.01336318171177,57.66989460172265,NA,50.12616097859588,2000,5574,2000,FALSE,ok,2007_2014,cluster,C606
C61,9370,368,117,43,4.007708165840559,59.04242327698132,57.9397681534345,NA,51.05286402382955,2000,18740,2000,FALSE,ok,2007_2014,cluster,C61
C610,2634,220,87,30,3.9264094083588876,57.84471240271192,57.57701174099117,NA,49.81112249790709,2000,5268,2000,FALSE,ok,2007_2014,cluster,C610
C612,2288,230,94,36,3.9369395102375897,57.99984414048945,57.84715622333981,NA,50.732934284527204,2000,4576,2000,FALSE,ok,2007_2014,cluster,C612
C613,2771,237,92,39,3.969857578891801,58.48480024570402,58.15342929919901,NA,51.7986782601529,2000,5542,2000,FALSE,ok,2007_2014,cluster,C613
C614,2640,240,94,42,3.9780895129632734,58.606074878417736,58.31013335327213,NA,52.35259262892745,2000,5280,2000,FALSE,ok,2007_2014,cluster,C614
C616,2873,231,81,38,3.9598343449096225,58.33713579537699,57.991723878163846,NA,51.233228691525575,2000,5746,2000,FALSE,ok,2007_2014,cluster,C616
C617,2769,245,92,41,3.939968009783371,58.044460650643614,57.70304543611021,NA,50.239083234616125,2000,5538,2000,FALSE,ok,2007_2014,cluster,C617
C62,7398,353,134,46,3.9827524576918325,58.67477038841703,57.651810806161606,NA,50.06466886402012,2000,14796,2000,FALSE,ok,2007_2014,cluster,C62
C621,2898,229,87,32,3.8858559661232834,57.24727032291643,56.896722081047265,NA,47.56329236242022,2000,5796,2000,FALSE,ok,2007_2014,cluster,C621
C622,2917,245,92,37,3.942691307288646,58.084580858343884,57.70328805848729,NA,50.23991062039291,2000,5834,2000,FALSE,ok,2007_2014,cluster,C622
C626,2700,235,90,36,3.943045002700435,58.089791575629135,57.78358055668211,NA,50.51447219859159,2000,5400,2000,FALSE,ok,2007_2014,cluster,C626
C627,4388,277,109,35,3.909660682053187,57.59796654523652,56.917251776241116,NA,47.62961914962894,2000,8776,2000,FALSE,ok,2007_2014,cluster,C627
C628,3419,266,86,58,3.9820881098925742,58.664983072987916,58.13779160274947,NA,51.74372507130837,2000,6838,2000,FALSE,ok,2007_2014,cluster,C628
C63,7141,345,129,42,4.0033276700149,58.97788886529284,57.98270253373392,NA,51.20186537788192,2000,14282,2000,FALSE,ok,2007_2014,cluster,C63
C630,3367,259,99,39,3.992581543465199,58.81957460535162,58.31385793382048,NA,52.36583001941717,2000,6734,2000,FALSE,ok,2007_2014,cluster,C630
C632,4449,282,107,33,3.957117782093841,58.29711480457856,57.59818352326469,NA,49.88275791019351,2000,8898,2000,FALSE,ok,2007_2014,cluster,C632
C633,4053,277,109,37,3.9429206123176486,58.08795902961327,57.43982853100979,NA,49.34944495922403,2000,8106,2000,FALSE,ok,2007_2014,cluster,C633
C636,2805,227,87,33,3.93010077010757,57.899094342168446,57.574849846142364,NA,49.803813447687894,2000,5610,2000,FALSE,ok,2007_2014,cluster,C636
C639,2055,200,76,31,3.8466506215491805,56.669688709366326,56.641462823371796,NA,46.746280550990946,2000,4110,2000,FALSE,ok,2007_2014,cluster,C639
C64,7992,332,91,55,3.9685002407556036,58.46480364678736,57.47244877557466,NA,49.45883613729655,2000,15984,2000,FALSE,ok,2007_2014,cluster,C64
C640,5288,292,98,51,3.9087930836069638,57.58518489732787,56.79704564492364,NA,47.24257094538985,2000,10576,2000,FALSE,ok,2007_2014,cluster,C640
C641,2924,236,86,42,3.9013335620629532,57.47528961298577,57.107182510826824,NA,48.24764520726493,2000,5848,2000,FALSE,ok,2007_2014,cluster,C641
C642,2968,250,93,42,3.993115815622837,58.82744561830241,58.42525990706246,NA,52.76331053817119,2000,5936,2000,FALSE,ok,2007_2014,cluster,C642
C644,2929,242,93,36,3.905032935839454,57.52978958736854,57.14993100783469,NA,48.38784879795052,2000,5858,2000,FALSE,ok,2007_2014,cluster,C644
C648,2863,227,86,30,3.9542518609694013,58.25489343488157,57.91756374908975,NA,50.975975077375935,2000,5726,2000,FALSE,ok,2007_2014,cluster,C648
C649,2634,228,88,36,3.8802613256803986,57.16484887019519,56.88706351956069,NA,47.532119698464506,2000,5268,2000,FALSE,ok,2007_2014,cluster,C649
C65,8979,360,109,53,3.988806412846241,58.763958564785035,57.684925677796834,NA,50.177330105185085,2000,17958,2000,FALSE,ok,2007_2014,cluster,C65
C652,2633,234,92,38,3.8810063800742545,57.175825172626936,56.88954995551888,NA,47.54014262887298,2000,5266,2000,FALSE,ok,2007_2014,cluster,C652
C653,2225,220,93,37,3.9483571678779685,58.168051541662216,58.04931121914889,NA,51.433888207009254,2000,4450,2000,FALSE,ok,2007_2014,cluster,C653
C654,2755,250,104,40,3.9235903450571783,57.80318135259135,57.45421141247648,NA,49.39764774130125,2000,5510,2000,FALSE,ok,2007_2014,cluster,C654
C655,3392,273,118,33,3.986072523924628,58.723682322049115,58.18155521444708,NA,51.89766383021969,2000,6784,2000,FALSE,ok,2007_2014,cluster,C655
C658,2488,216,80,33,3.917566150471833,57.71443161536185,57.49949516783375,NA,49.54971939057962,2000,4976,2000,FALSE,ok,2007_2014,cluster,C658
C66,8238,358,122,44,3.9872656331338208,58.74125946490229,57.684519636133786,NA,50.17594716283069,2000,16476,2000,FALSE,ok,2007_2014,cluster,C66
C660,3278,248,85,45,3.966954013781232,58.4420242966637,57.9791894750737,NA,51.18965718673769,2000,6556,2000,FALSE,ok,2007_2014,cluster,C660
C661,3556,267,96,56,3.939739068564143,58.0410878390985,57.48231217023128,NA,49.491960505936405,2000,7112,2000,FALSE,ok,2007_2014,cluster,C661
C662,2180,213,84,35,3.937299581232605,58.00514878424537,57.912522335160595,NA,50.958533911684405,2000,4360,2000,FALSE,ok,2007_2014,cluster,C662
C664,2947,241,86,42,3.9384812117741927,58.02255682088538,57.642031492950125,NA,50.03144673319473,2000,5894,2000,FALSE,ok,2007_2014,cluster,C664
C669,2799,237,84,39,3.9321568997898293,57.92938568923983,57.59400881520496,NA,49.86862450043036,2000,5598,2000,FALSE,ok,2007_2014,cluster,C669
C67,6928,329,107,57,3.9622059604031694,58.37207494763706,57.41834438801557,NA,49.27753060371224,2000,13856,2000,FALSE,ok,2007_2014,cluster,C67
C670,2719,249,99,42,3.972604082526775,58.52526233112483,58.19135105331215,NA,51.93218342998479,2000,5438,2000,FALSE,ok,2007_2014,cluster,C670
C673,2972,247,96,36,4.004428219761275,58.99410240212586,58.594439517580206,NA,53.37271832931203,2000,5944,2000,FALSE,ok,2007_2014,cluster,C673
C674,2268,226,89,29,3.965195109284979,58.41611173530089,58.276604962817196,NA,52.23358118814461,2000,4536,2000,FALSE,ok,2007_2014,cluster,C674
C68,6886,321,103,42,3.9582004654469545,58.31306512984285,57.38178076429337,NA,49.15538122554264,2000,13772,2000,FALSE,ok,2007_2014,cluster,C68
C680,2833,241,96,44,3.9118681177183365,57.6304869647644,57.272979237184195,NA,48.79369225184792,2000,5666,2000,FALSE,ok,2007_2014,cluster,C680
C681,4058,276,98,45,3.9943367128673786,58.8454321405009,58.20229700566248,NA,51.97078308296996,2000,8116,2000,FALSE,ok,2007_2014,cluster,C681
C683,3771,261,96,39,3.9407388217727077,58.055816419541486,57.484191142504486,NA,49.498273198518454,2000,7542,2000,FALSE,ok,2007_2014,cluster,C683
C684,2023,221,92,35,3.93549230278634,57.97852356739119,57.96490915169286,NA,51.140061751098855,2000,4046,2000,FALSE,ok,2007_2014,cluster,C684
C689,2228,218,80,49,3.870663771607492,57.02345562833538,56.90703710417969,NA,47.59660630856364,2000,4456,2000,FALSE,ok,2007_2014,cluster,C689
C69,7581,340,114,47,3.978431979861941,58.61112017481976,57.6143749045974,NA,49.9376114868042,2000,15162,2000,FALSE,ok,2007_2014,cluster,C69
C696,2938,239,91,37,3.9683517828920274,58.462616533440446,58.08614404856053,NA,51.56264180338279,2000,5876,2000,FALSE,ok,2007_2014,cluster,C696
C697,4217,276,108,30,3.9419119519534167,58.07309922702702,57.41160808019106,NA,49.2550035969375,2000,8434,2000,FALSE,ok,2007_2014,cluster,C697
C7,20402,447,103,60,4.005391377795198,59.00829185454313,57.690846733187605,NA,50.197501032553284,2000,40804,2000,FALSE,ok,2007_2014,cluster,C7
C70,6846,311,87,53,3.9975901620984664,58.893362658059374,57.989259342056904,NA,51.22465865839811,2000,13692,2000,FALSE,ok,2007_2014,cluster,C70
C704,2568,237,102,32,3.9283409531740907,57.87316833858313,57.60189203756402,NA,49.895316387737516,2000,5136,2000,FALSE,ok,2007_2014,cluster,C704
C708,2783,234,97,40,3.9237938666375403,57.80617967652026,57.472347609324686,NA,49.45849650422823,2000,5566,2000,FALSE,ok,2007_2014,cluster,C708
C71,6716,322,101,54,3.9522740696932215,58.225756186147485,57.2962984397058,NA,48.87098754593979,2000,13432,2000,FALSE,ok,2007_2014,cluster,C71
C710,2836,228,86,39,3.8603576257759684,56.8716232594704,56.53712706049238,NA,46.41638594779348,2000,5672,2000,FALSE,ok,2007_2014,cluster,C710
C713,2631,249,89,48,4.0462422071092234,59.61011510508127,59.30875055908323,NA,56.024329340406084,2000,5262,2000,FALSE,ok,2007_2014,cluster,C713
C714,2906,231,80,42,3.9140610151848807,57.66279320440687,57.30926332265714,NA,48.91401471195637,2000,5812,2000,FALSE,ok,2007_2014,cluster,C714
C716,2232,227,94,35,3.9391241393044165,58.03202856827942,57.906917946164086,NA,50.93915209381999,2000,4464,2000,FALSE,ok,2007_2014,cluster,C716
C72,8113,353,111,53,3.984110595184898,58.69477876363192,57.64744832736269,NA,50.04984599424311,2000,16226,2000,FALSE,ok,2007_2014,cluster,C72
C721,3225,258,100,41,3.994225945610147,58.843800293316406,58.36793438302729,NA,52.55839858004886,2000,6450,2000,FALSE,ok,2007_2014,cluster,C721
C722,2950,233,90,34,3.8677103563159014,56.97994527564925,56.609619800291064,NA,46.645349685146364,2000,5900,2000,FALSE,ok,2007_2014,cluster,C722
C724,2956,240,93,35,3.8997052688292615,57.4513012449848,57.066754810224076,NA,48.11542698134954,2000,5912,2000,FALSE,ok,2007_2014,cluster,C724
C726,2806,235,92,35,3.9593144727007497,58.32947692558506,57.992198136585294,NA,51.23487801440338,2000,5612,2000,FALSE,ok,2007_2014,cluster,C726
C728,2722,241,102,37,3.893250165986477,57.356203274132376,57.0302375587822,NA,47.996309307901555,2000,5444,2000,FALSE,ok,2007_2014,cluster,C728
C729,3238,256,100,50,3.8404170046536987,56.57785371738099,56.09753708717114,NA,45.051841335485854,2000,6476,2000,FALSE,ok,2007_2014,cluster,C729
C73,6662,332,115,52,3.988111308468769,58.75371813679524,57.80075551868969,NA,50.57339680593165,2000,13324,2000,FALSE,ok,2007_2014,cluster,C73
C732,2077,213,88,27,3.9534137133147365,58.24254566240224,58.200259422662505,NA,51.96359560623466,2000,4154,2000,FALSE,ok,2007_2014,cluster,C732
C735,2891,246,96,40,3.985594948478576,58.716646577312794,58.339530728553974,NA,52.457163817452006,2000,5782,2000,FALSE,ok,2007_2014,cluster,C735
C736,2379,238,105,32,3.9581728504020286,58.31265829902986,58.11185127970135,NA,51.65269545919359,2000,4758,2000,FALSE,ok,2007_2014,cluster,C736
C74,6626,324,104,53,3.9823428540437864,58.66873601890633,57.73552139389332,NA,50.34995331454952,2000,13252,2000,FALSE,ok,2007_2014,cluster,C74
C747,2239,226,86,48,3.983204615830219,58.68143167988089,58.55491986190748,NA,53.2297361159747,2000,4478,2000,FALSE,ok,2007_2014,cluster,C747
C75,6509,320,91,57,4.0189824761040045,59.20851885360141,58.286228019022445,NA,52.26771121172631,2000,13018,2000,FALSE,ok,2007_2014,cluster,C75
C753,2684,237,92,40,3.9287374721335238,57.87900994163191,57.57310016639743,NA,49.79789882168665,2000,5368,2000,FALSE,ok,2007_2014,cluster,C753
C759,2882,254,104,40,3.9642387539652657,58.402022501940294,58.01084759177931,NA,51.29977711620071,2000,5764,2000,FALSE,ok,2007_2014,cluster,C759
C76,9646,372,114,51,3.97226251937515,58.520230348919654,57.40276151192655,NA,49.22543527247335,2000,19292,2000,FALSE,ok,2007_2014,cluster,C76
C763,2575,234,95,39,3.9181338035583475,57.72279440337475,57.454082701306056,NA,49.3972161700302,2000,5150,2000,FALSE,ok,2007_2014,cluster,C763
C77,6452,338,115,55,3.9945849927349624,58.84908985319514,57.88367552343667,NA,50.858850810938264,2000,12904,2000,FALSE,ok,2007_2014,cluster,C77
C774,2321,218,83,38,3.9399564890324825,58.04429092445042,57.888076521235966,NA,50.8740462929356,2000,4642,2000,FALSE,ok,2007_2014,cluster,C774
C78,6421,327,109,39,4.0071893724228795,59.03478030017451,58.10048151862789,NA,51.61284726285157,2000,12842,2000,FALSE,ok,2007_2014,cluster,C78
C780,2337,230,86,37,3.950270690199963,58.19624196626651,58.02502476348334,NA,51.34916790656172,2000,4674,2000,FALSE,ok,2007_2014,cluster,C780
C784,2546,225,93,35,3.932051396848172,57.92783139709067,57.67923371597083,NA,50.15794725902589,2000,5092,2000,FALSE,ok,2007_2014,cluster,C784
C79,6877,342,108,60,3.9937609326764276,58.83694962222814,57.841261728867025,NA,50.71263963375889,2000,13754,2000,FALSE,ok,2007_2014,cluster,C79
C790,2243,227,102,24,4.0034129128839115,58.979144681670995,58.847338796692675,NA,54.296845630545995,2000,4486,2000,FALSE,ok,2007_2014,cluster,C790
C8,20128,440,103,57,3.987800551330268,58.74913999543652,57.449786773685354,NA,49.382813996915125,2000,40256,2000,FALSE,ok,2007_2014,cluster,C8
C80,6291,336,115,57,3.9936188212268853,58.83485600562504,57.87850453070264,NA,50.841002539191635,2000,12582,2000,FALSE,ok,2007_2014,cluster,C80
C81,6204,307,90,50,3.9537972107163353,58.24819542904539,57.37549949718047,NA,49.134427672958665,2000,12408,2000,FALSE,ok,2007_2014,cluster,C81
C82,6134,327,104,62,4.0198664165580915,59.221541255503496,58.29669464247359,NA,52.30485842864142,2000,12268,2000,FALSE,ok,2007_2014,cluster,C82
C83,6117,318,112,46,3.999835899268941,58.926447343645556,58.03294498577536,NA,51.37678127852589,2000,12234,2000,FALSE,ok,2007_2014,cluster,C83
C84,6097,326,122,40,3.997738443641746,58.89554717381755,57.981560127126095,NA,51.19789509394312,2000,12194,2000,FALSE,ok,2007_2014,cluster,C84
C85,6986,330,114,38,3.984639928391287,58.70257701488499,57.74875154244584,NA,50.395189995227696,2000,13972,2000,FALSE,ok,2007_2014,cluster,C85
C86,6072,315,104,52,3.985835915891453,58.72019656134315,57.833448012938156,NA,50.68574964726044,2000,12144,2000,FALSE,ok,2007_2014,cluster,C86
C87,6060,308,99,49,3.9812916782884127,58.653249870384776,57.78658141602518,NA,50.52476272536642,2000,12120,2000,FALSE,ok,2007_2014,cluster,C87
C88,5991,320,102,49,3.996846734304791,58.88241031905321,57.9827111009477,NA,51.20189515326993,2000,11982,2000,FALSE,ok,2007_2014,cluster,C88
C89,5864,314,104,43,4.005255346102798,59.00628780623686,58.130836533323134,NA,51.71930265867099,2000,11728,2000,FALSE,ok,2007_2014,cluster,C89
C9,20383,451,108,61,3.991097418842996,58.79771016050836,57.47550859794704,NA,49.46910960653811,2000,40766,2000,FALSE,ok,2007_2014,cluster,C9
C90,7075,327,115,46,3.9656101648731408,58.42222642397224,57.47768439769555,NA,49.47641623462859,2000,14150,2000,FALSE,ok,2007_2014,cluster,C90
C91,6528,334,120,45,3.9732509461226146,58.53479206548862,57.58036918402636,NA,49.82247564815778,2000,13056,2000,FALSE,ok,2007_2014,cluster,C91
C92,7299,325,100,57,3.935430331924379,57.977610599252955,57.025618444785515,NA,47.98126298571001,2000,14598,2000,FALSE,ok,2007_2014,cluster,C92
C93,6573,324,99,52,3.971488735244519,58.50883079379358,57.57412560546213,NA,49.80136513573119,2000,13146,2000,FALSE,ok,2007_2014,cluster,C93
C94,5632,324,132,32,3.9992158317633475,58.91731237507734,58.03042476689199,NA,51.367993078710384,2000,11264,2000,FALSE,ok,2007_2014,cluster,C94
C95,6074,312,101,46,3.9732980351365104,58.53548579102328,57.655893916062844,NA,50.07854646889394,2000,12148,2000,FALSE,ok,2007_2014,cluster,C95
C96,5518,303,101,48,3.9800443546418838,58.634874028718095,57.80651915259266,NA,50.59318633155243,2000,11036,2000,FALSE,ok,2007_2014,cluster,C96
C97,5450,303,100,51,3.9431058780604333,58.090688404595575,57.26378353261348,NA,48.76324521208336,2000,10900,2000,FALSE,ok,2007_2014,cluster,C97
C98,5323,292,93,55,3.918122714780248,57.72263104109808,56.93209747679174,NA,47.67763985764443,2000,10646,2000,FALSE,ok,2007_2014,cluster,C98
C99,7461,330,107,42,3.9731489725759226,58.53328976914923,57.56657794926717,NA,49.77585727555762,2000,14922,2000,FALSE,ok,2007_2014,cluster,C99
C1,77874,594,111,61,4.114359657338162,60.583500036332836,59.119521813735915,NA,55.419840093617736,2000,155748,2000,FALSE,ok,2015_2022,cluster,C1
C10,19924,433,97,64,4.111355724788409,60.53926745510662,59.25555851197658,NA,55.934211614301496,2000,39848,2000,FALSE,ok,2015_2022,cluster,C10
C100,7112,337,120,49,4.079766582900563,60.074120764467466,59.09939200615323,NA,55.344129619549264,2000,14224,2000,FALSE,ok,2015_2022,cluster,C100
C101,6585,326,109,45,4.0793106074344125,60.06740657514744,59.13300567311664,NA,55.47061232343276,2000,13170,2000,FALSE,ok,2015_2022,cluster,C101
C102,5854,333,118,53,4.128917801343491,60.79786712898666,59.87058256522506,NA,58.31992799399458,2000,11708,2000,FALSE,ok,2015_2022,cluster,C102
C103,7632,337,116,46,4.042460619076473,59.524794490411395,58.53913591816307,NA,53.27794003983764,2000,15264,2000,FALSE,ok,2015_2022,cluster,C103
C104,7530,343,112,52,4.071551498618383,59.95315453877055,58.94628277394567,NA,54.7716435862532,2000,15060,2000,FALSE,ok,2015_2022,cluster,C104
C105,5645,314,117,44,4.089734703172925,60.220900255124235,59.36027989645101,NA,56.33342585567904,2000,11290,2000,FALSE,ok,2015_2022,cluster,C105
C106,6357,312,107,40,4.087160384327378,60.18299368913052,59.299783864662,NA,56.10245928932374,2000,12714,2000,FALSE,ok,2015_2022,cluster,C106
C107,5576,301,100,49,4.079157571161614,60.06515313261669,59.23874101491459,NA,55.87036486484134,2000,11152,2000,FALSE,ok,2015_2022,cluster,C107
