cluster,domain_code,n,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C102,C34,468,0.09278350515463918,0.22059152175777805,0.05723401834323388,3.8542029398475046,3,NA,1999_2006,ucod_root3
C102,J44,313,0.06205392545598731,0.17249449277329057,0.04475490664747287,3.8542029398475046,4,NA,1999_2006,ucod_root3
C102,G30,196,0.03885804916732752,0.126204727878557,0.03274470230245593,3.8542029398475046,5,NA,1999_2006,ucod_root3
C102,F03,137,0.027160983346550358,0.09794179354920021,0.025411685652721592,3.8542029398475046,6,NA,1999_2006,ucod_root3
C102,C50,133,0.026367961934972244,0.09586350925035418,0.024872460206817007,3.8542029398475046,7,NA,1999_2006,ucod_root3
C102,C18,127,0.025178429817605076,0.09270112738888378,0.024051958040525907,3.8542029398475046,8,NA,1999_2006,ucod_root3
C102,C25,98,0.01942902458366376,0.0765695375504749,0.019866503851897442,3.8542029398475046,9,NA,1999_2006,ucod_root3
C102,C61,87,0.01724821570182395,0.07002855914421684,0.018169401102420307,3.8542029398475046,10,NA,1999_2006,ucod_root3
C103,I25,888,0.1769982060992625,0.30649286927745056,0.07785823968549092,3.9365502034920303,1,NA,1999_2006,ucod_root3
C103,I21,493,0.09826589595375723,0.22798456796246572,0.057914812761748966,3.9365502034920303,2,NA,1999_2006,ucod_root3
C103,C34,436,0.08690452461630456,0.2123029896302482,0.0539312287804481,3.9365502034920303,3,NA,1999_2006,ucod_root3
C103,J44,301,0.059996013553916684,0.1687974138091187,0.04287952778028389,3.9365502034920303,4,NA,1999_2006,ucod_root3
C103,G30,170,0.03388479170819215,0.1146928698153834,0.029135375871401765,3.9365502034920303,5,NA,1999_2006,ucod_root3
C103,F03,144,0.028702411799880406,0.10191578114147665,0.025889618034356406,3.9365502034920303,6,NA,1999_2006,ucod_root3
C103,C50,138,0.02750647797488539,0.09883995535721202,0.025108267454466395,3.9365502034920303,7,NA,1999_2006,ucod_root3
C103,C18,137,0.027307155670719552,0.098322322167807355,0.024976773338388446,3.9365502034920303,8,NA,1999_2006,ucod_root3
C103,C25,94,0.018736296591588597,0.07451973457606924,0.018930213187669843,3.9365502034920303,9,NA,1999_2006,ucod_root3
C103,I11,86,0.01714171815826191,0.0697023422419462,0.01770645327477717,3.9365502034920303,10,NA,1999_2006,ucod_root3
C104,I25,1027,0.17826766186425969,0.307417081509899,0.07932073030851305,3.875620916678646,1,NA,1999_2006,ucod_root3
C104,I21,590,0.10241277555979865,0.23337247866190675,0.06021550705787391,3.875620916678646,2,NA,1999_2006,ucod_root3
C104,C34,551,0.09564311751432043,0.2244869777572101,0.05792284193511691,3.875620916678646,3,NA,1999_2006,ucod_root3
C104,J44,367,0.06370421801770526,0.17540985108761628,0.04525980606945948,3.875620916678646,4,NA,1999_2006,ucod_root3
C104,G30,216,0.03749349071341781,0.12311317401187556,0.031766051597580364,3.875620916678646,5,NA,1999_2006,ucod_root3
C104,F03,156,0.02707863218191286,0.09772706360481236,0.025215846881269058,3.875620916678646,6,NA,1999_2006,ucod_root3
C104,C18,141,0.024474917549036624,0.0908045496908426,0.023429677887243126,3.875620916678646,7,NA,1999_2006,ucod_root3
C104,C50,140,0.024301336573511544,0.09033350977212828,0.023308138673568433,3.875620916678646,8,NA,1999_2006,ucod_root3
C104,C25,100,0.017358097552508243,0.07036445345850184,0.018155659433999344,3.875620916678646,9,NA,1999_2006,ucod_root3
C104,C61,93,0.016143030723832667,0.06661045264048929,0.01718704023756109,3.875620916678646,10,NA,1999_2006,ucod_root3
C105,I25,985,0.18083348632274646,0.30925756502082097,0.0802007406421687,3.8560437540176107,1,NA,1999_2006,ucod_root3
C105,I21,567,0.10409399669542868,0.23550860511527594,0.06107519004936072,3.8560437540176107,2,NA,1999_2006,ucod_root3
C105,C34,502,0.09216082247108501,0.21973169068502968,0.056983713023507916,3.8560437540176107,3,NA,1999_2006,ucod_root3
C105,J44,312,0.057279236276849645,0.16380813878229264,0.042480881761681515,3.8560437540176107,4,NA,1999_2006,ucod_root3
C105,G30,186,0.034147237011198824,0.11531773274879897,0.029905711684067242,3.8560437540176107,5,NA,1999_2006,ucod_root3
C105,C18,167,0.03065907839177529,0.10684156777115393,0.02770756106173218,3.8560437540176107,6,NA,1999_2006,ucod_root3
C105,F03,149,0.027354507068110885,0.09844542348894696,0.02553016245896502,3.8560437540176107,7,NA,1999_2006,ucod_root3
C105,C50,140,0.025702221406278685,0.0941004038311753,0.024403354794180463,3.8560437540176107,8,NA,1999_2006,ucod_root3
C105,C61,98,0.01799155498439508,0.07228741954725243,0.018746524717707415,3.8560437540176107,9,NA,1999_2006,ucod_root3
C105,I11,86,0.015788507435285478,0.06549819650765454,0.016985854073728286,3.8560437540176107,10,NA,1999_2006,ucod_root3
C106,I25,844,0.17119675456389452,0.302152303436109,0.07832616456709342,3.857616482386142,1,NA,1999_2006,ucod_root3
C106,I21,518,0.1050709939148073,0.23673745534170726,0.06136884172458546,3.857616482386142,2,NA,1999_2006,ucod_root3
C106,C34,475,0.09634888438133875,0.22543514095861966,0.05843897183350274,3.857616482386142,3,NA,1999_2006,ucod_root3
C106,J44,306,0.06206896551724138,0.1725212585224772,0.04472224216953874,3.857616482386142,4,NA,1999_2006,ucod_root3
C106,G30,153,0.03103448275862069,0.10777209348551277,0.02793748263405645,3.857616482386142,5,NA,1999_2006,ucod_root3
C106,C18,143,0.02900608519269777,0.10268878256776601,0.026619749017727005,3.857616482386142,6,NA,1999_2006,ucod_root3
C106,C50,126,0.025557809330628803,0.09371569115025202,0.024293677605888873,3.857616482386142,7,NA,1999_2006,ucod_root3
C106,F03,117,0.023732251521298174,0.0887804622458338,0.023014330909048364,3.857616482386142,8,NA,1999_2006,ucod_root3
C106,C25,94,0.019066937119675456,0.07550124778257054,0.01957199429422517,3.857616482386142,9,NA,1999_2006,ucod_root3
C106,I11,83,0.016835699797160243,0.06876126850242016,0.01782480679880537,3.857616482386142,10,NA,1999_2006,ucod_root3
C107,I25,1114,0.17554364954301924,0.30542269973915626,0.07869247289074724,3.8812187305791,1,NA,1999_2006,ucod_root3
C107,I21,618,0.09738417901040025,0.22681666499773215,0.05843954714809124,3.8812187305791,2,NA,1999_2006,ucod_root3
C107,C34,599,0.09439016703435235,0.22279084557872475,0.0574022906319127,3.8812187305791,3,NA,1999_2006,ucod_root3
C107,J44,396,0.062401512763945795,0.17311214013739515,0.04460252105182586,3.8812187305791,4,NA,1999_2006,ucod_root3
C107,G30,227,0.03577056413488812,0.11913851240280722,0.03069616032308261,3.8812187305791,5,NA,1999_2006,ucod_root3
C107,C50,172,0.027103687362117868,0.09779242124120806,0.02519631796856161,3.8812187305791,6,NA,1999_2006,ucod_root3
C107,F03,163,0.025685471162937283,0.09405582299524579,0.024233579585248504,3.8812187305791,7,NA,1999_2006,ucod_root3
C107,C18,158,0.024897573274503624,0.09194636312328325,0.023690075078444322,3.8812187305791,8,NA,1999_2006,ucod_root3
C107,C61,127,0.02001260636621494,0.07827716616481843,0.020168192415463023,3.8812187305791,9,NA,1999_2006,ucod_root3
C107,C25,126,0.019855026788528206,0.07781776807660724,0.02004982802528019,3.8812187305791,10,NA,1999_2006,ucod_root3
C108,I25,1036,0.18121392338639147,0.3095273433948831,0.08051568494339754,3.844311125372411,1,NA,1999_2006,ucod_root3
C108,I21,555,0.097078887528424,0.22641042564670857,0.0588949276639974,3.844311125372411,2,NA,1999_2006,ucod_root3
C108,C34,539,0.09428021689697394,0.22264121432417894,0.057914462972247324,3.844311125372411,3,NA,1999_2006,ucod_root3
C108,J44,360,0.06297008920762638,0.17411830651267687,0.045292459646020314,3.844311125372411,4,NA,1999_2006,ucod_root3
C108,G30,206,0.03603288437991954,0.11974892431515208,0.03114964434715247,3.844311125372411,5,NA,1999_2006,ucod_root3
C108,C18,163,0.0285114570578975,0.1014280621102895,0.02638393688816324,3.844311125372411,6,NA,1999_2006,ucod_root3
C108,F03,152,0.026587370998775582,0.09644087466564451,0.025086646611179778,3.844311125372411,7,NA,1999_2006,ucod_root3
C108,C50,138,0.024138534196256778,0.08989059270294451,0.023382756954729182,3.844311125372411,8,NA,1999_2006,ucod_root3
C108,C25,118,0.0206401959069442,0.08009458665772261,0.02083457452990712,3.844311125372411,9,NA,1999_2006,ucod_root3
C108,C61,98,0.017141857617631626,0.0697027698572946,0.01813140705424623,3.844311125372411,10,NA,1999_2006,ucod_root3
C109,I25,840,0.1741654571843251,0.30439759562814733,0.07826407542768636,3.8893655098423987,1,NA,1999_2006,ucod_root3
C109,I21,503,0.10429193448061373,0.23575830577120546,0.060616135247406625,3.8893655098423987,2,NA,1999_2006,ucod_root3
C109,C34,440,0.09122952519178934,0.21843784884696923,0.05616284926016649,3.8893655098423987,3,NA,1999_2006,ucod_root3
C109,J44,307,0.0636533278042712,0.17532059453699045,0.04507691398335422,3.8893655098423987,4,NA,1999_2006,ucod_root3
C109,G30,174,0.03607713041675306,0.11985169500905517,0.030815230583435622,3.8893655098423987,5,NA,1999_2006,ucod_root3
C109,C18,143,0.029649595687331536,0.1043163738218321,0.02682092324772508,3.8893655098423987,6,NA,1999_2006,ucod_root3
C109,F03,125,0.025917478747667425,0.09467234301178391,0.024341333508565037,3.8893655098423987,7,NA,1999_2006,ucod_root3
C109,C50,113,0.023429400787891352,0.08794843187918294,0.022612539669162313,3.8893655098423987,8,NA,1999_2006,ucod_root3
C109,C25,100,0.02073398299813394,0.08036452900851919,0.0206626321967296,3.8893655098423987,9,NA,1999_2006,ucod_root3
C109,I11,77,0.015965166908563134,0.06605341941998283,0.01698308355253024,3.8893655098423987,10,NA,1999_2006,ucod_root3
C11,I25,3266,0.18207157988627495,0.3101326038967476,0.07937006011667386,3.90742558895449,1,NA,1999_2006,ucod_root3
C11,I21,1874,0.10447095551343516,0.23598381918777647,0.060393682186771644,3.90742558895449,2,NA,1999_2006,ucod_root3
C11,C34,1597,0.0890288772438399,0.215342558481732,0.05511110924043245,3.90742558895449,3,NA,1999_2006,ucod_root3
C11,J44,1060,0.05909242947931765,0.1671519459887471,0.04277802409372867,3.90742558895449,4,NA,1999_2006,ucod_root3
C11,G30,644,0.035901438287434494,0.11944329249913006,0.030568283331299344,3.90742558895449,5,NA,1999_2006,ucod_root3
C11,C18,504,0.028096777790166127,0.10036451058187736,0.025685584612433244,3.90742558895449,6,NA,1999_2006,ucod_root3
C11,F03,455,0.0253651466161222,0.09320116783452916,0.023852320591335175,3.90742558895449,7,NA,1999_2006,ucod_root3
C11,C50,442,0.02464042814137585,0.09125254264429204,0.023353622626172257,3.90742558895449,8,NA,1999_2006,ucod_root3
C11,C25,344,0.01917716579328799,0.07582718454235507,0.019405919016526725,3.90742558895449,9,NA,1999_2006,ucod_root3
C11,C61,291,0.01622254431932211,0.06685883785463143,0.01711071300849029,3.90742558895449,10,NA,1999_2006,ucod_root3
C110,I25,874,0.18458289334741287,0.31188170952251276,0.08100078313280851,3.8503542491824176,1,NA,1999_2006,ucod_root3
C110,I21,467,0.0986272439281943,0.22846091199435023,0.05933503704051686,3.8503542491824176,2,NA,1999_2006,ucod_root3
C110,C34,430,0.0908130939809926,0.2178562349907086,0.05658082890346209,3.8503542491824176,3,NA,1999_2006,ucod_root3
C110,J44,289,0.061034846884899685,0.1706723720717505,0.0443264076566438,3.8503542491824176,4,NA,1999_2006,ucod_root3
C110,G30,168,0.035480464625132,0.11846121824803432,0.030766316702726334,3.8503542491824176,5,NA,1999_2006,ucod_root3
C110,C18,142,0.029989440337909186,0.10517026665653355,0.027314439100990604,3.8503542491824176,6,NA,1999_2006,ucod_root3
C110,F03,125,0.026399155227032733,0.0959457040210633,0.024918669247494918,3.8503542491824176,7,NA,1999_2006,ucod_root3
C110,C50,117,0.02470960929250264,0.09143946764228583,0.02374832592655651,3.8503542491824176,8,NA,1999_2006,ucod_root3
C110,C25,98,0.020696937697993665,0.08025795430645438,0.02084430395553768,3.8503542491824176,9,NA,1999_2006,ucod_root3
C110,I11,75,0.01583949313621964,0.0656586413740845,0.017052623505493403,3.8503542491824176,10,NA,1999_2006,ucod_root3
C111,I25,825,0.17467711200508151,0.30477943445652866,0.07935472983359591,3.8407217199988013,1,NA,1999_2006,ucod_root3
C111,I21,504,0.1067118356976498,0.23878087946637166,0.06217083581531811,3.8407217199988013,2,NA,1999_2006,ucod_root3
C111,C34,434,0.09189074740630955,0.2193574512249289,0.05711360187402417,3.8407217199988013,3,NA,1999_2006,ucod_root3
C111,J44,318,0.06733008680923142,0.18166654492967796,0.04730010611904854,3.8407217199988013,4,NA,1999_2006,ucod_root3
C111,G30,173,0.03662926106288376,0.121129591878872,0.03153823700585884,3.8407217199988013,5,NA,1999_2006,ucod_root3
C111,C18,120,0.025407579928011858,0.09331461512887752,0.02429611461902703,3.8407217199988013,6,NA,1999_2006,ucod_root3
C111,F03,118,0.02498412026254499,0.09217928260867951,0.024000510666705704,3.8407217199988013,7,NA,1999_2006,ucod_root3
C111,C50,105,0.022231632437010374,0.08461890907739833,0.022032033364141973,3.8407217199988013,8,NA,1999_2006,ucod_root3
C111,I11,92,0.019479144611475756,0.07671687532117956,0.019974598764006132,3.8407217199988013,9,NA,1999_2006,ucod_root3
C111,C25,85,0.01799703578234173,0.0723039589539473,0.018825617741961755,3.8407217199988013,10,NA,1999_2006,ucod_root3
C112,I25,888,0.19191700886103308,0.3167959183860749,0.08280704671330226,3.8257120735497057,1,NA,1999_2006,ucod_root3
C112,C34,443,0.09574238167279014,0.22462064814259905,0.05871342218762001,3.8257120735497057,2,NA,1999_2006,ucod_root3
C112,I21,436,0.09422952236870542,0.2225721809084229,0.05817797487878073,3.8257120735497057,3,NA,1999_2006,ucod_root3
C112,J44,283,0.06116274043656797,0.17090197467638743,0.04467193855438661,3.8257120735497057,4,NA,1999_2006,ucod_root3
C112,G30,180,0.03890209639074994,0.126303714035665,0.033014432766361713,3.8257120735497057,5,NA,1999_2006,ucod_root3
C112,F03,123,0.026583099200345798,0.09642965094548382,0.02520567389589544,3.8257120735497057,6,NA,1999_2006,ucod_root3
C112,C50,105,0.0226928895612708,0.08590855458584287,0.022455572435730167,3.8257120735497057,7,NA,1999_2006,ucod_root3
C112,C18,100,0.02161227577263886,0.08287213751715818,0.02166188566309562,3.8257120735497057,8,NA,1999_2006,ucod_root3
C112,C61,86,0.018586557164469417,0.07407331652651833,0.01936196846559575,3.8257120735497057,9,NA,1999_2006,ucod_root3
C112,C25,77,0.01664145234493192,0.0681610351551989,0.01781656168702611,3.8257120735497057,10,NA,1999_2006,ucod_root3
C113,I25,826,0.17933130699088146,0.30818449271951215,0.07919208509063053,3.8916072530078445,1,NA,1999_2006,ucod_root3
C113,I21,479,0.10399478940512376,0.23538331249294261,0.060484858103554404,3.8916072530078445,2,NA,1999_2006,ucod_root3
C113,C34,433,0.09400781589231437,0.22226995084232193,0.057115206235297325,3.8916072530078445,3,NA,1999_2006,ucod_root3
C113,J44,256,0.05557967867998263,0.16062180520857,0.0412738991285476,3.8916072530078445,4,NA,1999_2006,ucod_root3
C113,G30,157,0.034085974815458095,0.1151720530134769,0.029594983647041922,3.8916072530078445,5,NA,1999_2006,ucod_root3
C113,F03,130,0.02822405557967868,0.10069159398398964,0.02587403800991597,3.8916072530078445,6,NA,1999_2006,ucod_root3
C113,C18,119,0.025835866261398176,0.09445570970148133,0.02427164499410263,3.8916072530078445,7,NA,1999_2006,ucod_root3
C113,C50,91,0.019756838905775075,0.07753088519791664,0.019922587290377925,3.8916072530078445,8,NA,1999_2006,ucod_root3
C113,C25,90,0.019539730785931395,0.0768948082728035,0.01975913890420753,3.8916072530078445,9,NA,1999_2006,ucod_root3
C113,C61,81,0.017585757707338254,0.0710581719458019,0.018259337935728395,3.8916072530078445,10,NA,1999_2006,ucod_root3
C114,I25,1024,0.18315149347165086,0.31088897060945175,0.08006224913281851,3.8830906448019644,1,NA,1999_2006,ucod_root3
C114,I21,579,0.10355929171883384,0.23483218526912242,0.06047558678123486,3.8830906448019644,2,NA,1999_2006,ucod_root3
C114,C34,460,0.08227508495796816,0.20549740613665035,0.05292109428651533,3.8830906448019644,3,NA,1999_2006,ucod_root3
C114,J44,350,0.06260060812019316,0.17346505102667054,0.04467190361854588,3.8830906448019644,4,NA,1999_2006,ucod_root3
C114,G30,196,0.035056340547308176,0.11746674320015045,0.030250837269893603,3.8830906448019644,5,NA,1999_2006,ucod_root3
C114,C18,159,0.02843856197460204,0.10124154336795203,0.026072413092771182,3.8830906448019644,6,NA,1999_2006,ucod_root3
C114,C50,133,0.023788231085673402,0.08893383180165454,0.022902847225754145,3.8830906448019644,7,NA,1999_2006,ucod_root3
C114,F03,128,0.022893936683956357,0.08646772431938823,0.022267758398876635,3.8830906448019644,8,NA,1999_2006,ucod_root3
C114,C25,108,0.01931675907708818,0.07623904115568986,0.019633598112819232,3.8830906448019644,9,NA,1999_2006,ucod_root3
C114,C61,107,0.01913790019674477,0.07571115237031427,0.019497652590640336,3.8830906448019644,10,NA,1999_2006,ucod_root3
C115,I25,1045,0.18597615234027406,0.3128373347420154,0.08130186442964282,3.847849455072943,1,NA,1999_2006,ucod_root3
C115,I21,548,0.09752625022245952,0.2270053870585464,0.058995392025866844,3.847849455072943,2,NA,1999_2006,ucod_root3
C115,C34,537,0.09556860651361453,0.22438657260651187,0.05831480031285637,3.847849455072943,3,NA,1999_2006,ucod_root3
C115,J44,341,0.0606869549741947,0.17004645688122094,0.04419259611548327,3.847849455072943,4,NA,1999_2006,ucod_root3
C115,G30,184,0.03274604022067984,0.11195783501772401,0.02909620979846823,3.847849455072943,5,NA,1999_2006,ucod_root3
C115,C18,152,0.027051076704039865,0.09765515705293115,0.02537915222337614,3.847849455072943,6,NA,1999_2006,ucod_root3
C115,F03,141,0.025093432995194873,0.09247304203657203,0.024032396047786394,3.847849455072943,7,NA,1999_2006,ucod_root3
C115,C50,140,0.024915465385299877,0.09199453988083381,0.02390804031055573,3.847849455072943,8,NA,1999_2006,ucod_root3
C115,C61,109,0.019398469478554902,0.07647965133800551,0.019875946871355885,3.847849455072943,9,NA,1999_2006,ucod_root3
C115,C25,106,0.018864566648869905,0.0749011939992906,0.01946572881133436,3.847849455072943,10,NA,1999_2006,ucod_root3
C116,I25,903,0.17578353124391669,0.3056000166004293,0.07989950996534072,3.8248046418932264,1,NA,1999_2006,ucod_root3
C116,I21,559,0.10881837648432938,0.241367326657096,0.06310579212684245,3.8248046418932264,2,NA,1999_2006,ucod_root3
C116,C34,487,0.09480241386022971,0.22335073357919763,0.05839533113216523,3.8248046418932264,3,NA,1999_2006,ucod_root3
C116,J44,313,0.06093050418532217,0.17048485096304983,0.04457347941270594,3.8248046418932264,4,NA,1999_2006,ucod_root3
C116,G30,203,0.03951722795405879,0.12768089662047355,0.03338233153714048,3.8248046418932264,5,NA,1999_2006,ucod_root3
C116,C18,135,0.02627992992018688,0.0956313444663993,0.025002935684334215,3.8248046418932264,6,NA,1999_2006,ucod_root3
C116,F03,131,0.02550126532995912,0.09356483631533215,0.024462644520588852,3.8248046418932264,7,NA,1999_2006,ucod_root3
C116,C50,130,0.02530659918240218,0.09304452217276993,0.02432660773145113,3.8248046418932264,8,NA,1999_2006,ucod_root3
C116,C25,97,0.018882616313023164,0.07495480135107978,0.019597027395882413,3.8248046418932264,9,NA,1999_2006,ucod_root3
C116,I11,86,0.016741288689896827,0.06846981548420934,0.01790151965782956,3.8248046418932264,10,NA,1999_2006,ucod_root3
C117,I25,818,0.18226381461675578,0.3102677117804421,0.08058373250790672,3.850252428429016,1,NA,1999_2006,ucod_root3
C117,C34,455,0.10138146167557932,0.23204848214226154,0.06026838147776773,3.850252428429016,2,NA,1999_2006,ucod_root3
C117,I21,437,0.09737076648841354,0.2267988376048872,0.058904926838115365,3.850252428429016,3,NA,1999_2006,ucod_root3
C117,J44,255,0.056818181818181816,0.16294880125250602,0.04232158911175404,3.850252428429016,4,NA,1999_2006,ucod_root3
C117,G30,161,0.03587344028520499,0.1193781308460582,0.03100527382688178,3.850252428429016,5,NA,1999_2006,ucod_root3
C117,C18,135,0.030080213903743314,0.10539769057111271,0.027374228711055496,3.850252428429016,6,NA,1999_2006,ucod_root3
C117,F03,112,0.024955436720142603,0.09210212132389327,0.023921060511212473,3.850252428429016,7,NA,1999_2006,ucod_root3
C117,C50,101,0.02250445632798574,0.08538285092836198,0.022175909895653254,3.850252428429016,8,NA,1999_2006,ucod_root3
C117,C25,84,0.01871657754010695,0.07446101480886237,0.01933925533273257,3.850252428429016,9,NA,1999_2006,ucod_root3
C117,C61,75,0.016711229946524065,0.06837691065618687,0.017759072145845274,3.850252428429016,10,NA,1999_2006,ucod_root3
C118,I25,820,0.18505980591288648,0.3122099998582208,0.08089715111379599,3.8593448046031043,1,NA,1999_2006,ucod_root3
C118,I21,446,0.10065447980139923,0.2311088878704635,0.05988293339191049,3.8593448046031043,2,NA,1999_2006,ucod_root3
C118,C34,429,0.09681787406905891,0.2260623441264865,0.058575316685064834,3.8593448046031043,3,NA,1999_2006,ucod_root3
C118,J44,275,0.06206273978785827,0.17251017946773925,0.044699343593758066,3.8593448046031043,4,NA,1999_2006,ucod_root3
C118,G30,137,0.0309185285488603,0.10748516168266237,0.027850624166688355,3.8593448046031043,5,NA,1999_2006,ucod_root3
C118,C18,120,0.027081922816519974,0.0977356487046024,0.025324414804303433,3.8593448046031043,6,NA,1999_2006,ucod_root3
C118,F03,117,0.026404874746106973,0.09596077103565849,0.024864523874934548,3.8593448046031043,7,NA,1999_2006,ucod_root3
C118,C50,106,0.023922365154592642,0.08930078911560974,0.023138847041886283,3.8593448046031043,8,NA,1999_2006,ucod_root3
C118,I11,77,0.017377567140600316,0.07042389675008509,0.01824763018481514,3.8593448046031043,9,NA,1999_2006,ucod_root3
C118,C25,71,0.016023470999774317,0.06623623319459046,0.017162559073651416,3.8593448046031043,10,NA,1999_2006,ucod_root3
C119,I25,811,0.18306997742663658,0.3108320997826583,0.08065360855800903,3.853914354732144,1,NA,1999_2006,ucod_root3
C119,I21,450,0.10158013544018059,0.23230435126945084,0.06027750746048858,3.853914354732144,2,NA,1999_2006,ucod_root3
C119,C34,425,0.09593679458239278,0.2248821489839221,0.05835162078985845,3.853914354732144,3,NA,1999_2006,ucod_root3
C119,J44,258,0.058239277652370205,0.1655856392221967,0.04296557317597819,3.853914354732144,4,NA,1999_2006,ucod_root3
C119,G30,142,0.032054176072234764,0.11027687322171213,0.028614251140870677,3.853914354732144,5,NA,1999_2006,ucod_root3
C119,C18,117,0.026410835214446954,0.09597647146822726,0.024903633717334603,3.853914354732144,6,NA,1999_2006,ucod_root3
C119,F03,109,0.024604966139954852,0.09115665031789934,0.023653003654834706,3.853914354732144,7,NA,1999_2006,ucod_root3
C119,C50,100,0.022573363431151242,0.08557527487699977,0.02220476819157219,3.853914354732144,8,NA,1999_2006,ucod_root3
C119,C61,79,0.01783295711060948,0.07180809341652385,0.018632508874607483,3.853914354732144,9,NA,1999_2006,ucod_root3
C119,C25,70,0.01580135440180587,0.06553863960931999,0.01700573328227868,3.853914354732144,10,NA,1999_2006,ucod_root3
C12,I25,3133,0.17761777878564544,0.30694507524329845,0.07866214829911938,3.902068299433092,1,NA,1999_2006,ucod_root3
C12,I21,1846,0.10465445886955042,0.23621466061969854,0.06053575757605697,3.902068299433092,2,NA,1999_2006,ucod_root3
C12,C34,1662,0.0942230285163558,0.2225633359165424,0.05703727327091566,3.902068299433092,3,NA,1999_2006,ucod_root3
C12,J44,1076,0.06100119054368162,0.17061190555753547,0.043723454451661606,3.902068299433092,4,NA,1999_2006,ucod_root3
C12,G30,636,0.03605646578604229,0.11980370383086239,0.03070261580205245,3.902068299433092,5,NA,1999_2006,ucod_root3
C12,C18,490,0.027779352571007426,0.09954626119838621,0.025511152947489076,3.902068299433092,6,NA,1999_2006,ucod_root3
C12,F03,447,0.025341572651510855,0.0931381111552279,0.023868908488546798,3.902068299433092,7,NA,1999_2006,ucod_root3
C12,C50,404,0.022903792732014285,0.08649509129217825,0.022166472920206088,3.902068299433092,8,NA,1999_2006,ucod_root3
C12,C61,309,0.01751799988661489,0.07085201234591207,0.018157553099776784,3.902068299433092,9,NA,1999_2006,ucod_root3
C12,C25,288,0.016327456205000285,0.0671859664176514,0.01721803957850057,3.902068299433092,10,NA,1999_2006,ucod_root3
C120,I25,820,0.18518518518518517,0.3122961025130053,0.08106602374255527,3.8523673432506937,1,NA,1999_2006,ucod_root3
C120,I21,427,0.09643179765130985,0.22554619078955707,0.05854742569778855,3.8523673432506937,2,NA,1999_2006,ucod_root3
C120,C34,425,0.09598012646793135,0.2249403801003268,0.05839016896828905,3.8523673432506937,3,NA,1999_2006,ucod_root3
C120,J44,277,0.06255645889792232,0.17338684805253146,0.04500786986378735,3.8523673432506937,4,NA,1999_2006,ucod_root3
C120,G30,154,0.03477868112014453,0.11681291925878372,0.030322372933473934,3.8523673432506937,5,NA,1999_2006,ucod_root3
C120,C18,123,0.027777777777777776,0.09954219273489194,0.025839226601608697,3.8523673432506937,6,NA,1999_2006,ucod_root3
C120,F03,116,0.026196928635953028,0.09541217703608196,0.02476715446237054,3.8523673432506937,7,NA,1999_2006,ucod_root3
C120,C50,92,0.02077687443541102,0.08048783964401826,0.020893085334925832,3.8523673432506937,8,NA,1999_2006,ucod_root3
C120,C61,82,0.018518518518518517,0.07387007493637544,0.019175241703207516,3.8523673432506937,9,NA,1999_2006,ucod_root3
C120,C25,75,0.016937669376693765,0.06907546037080313,0.017930652561423715,3.8523673432506937,10,NA,1999_2006,ucod_root3
C121,I25,855,0.1933077096992991,0.3176958100014672,0.08321875796641973,3.8175985530769783,1,NA,1999_2006,ucod_root3
C121,I21,449,0.10151480895319918,0.2322202611274263,0.060828884414852145,3.8175985530769783,2,NA,1999_2006,ucod_root3
C121,C34,384,0.08681890119828171,0.2121793975373616,0.05557928487958624,3.8175985530769783,3,NA,1999_2006,ucod_root3
C121,J44,271,0.06127063079357902,0.17109545829616044,0.04481756159464639,3.8175985530769783,4,NA,1999_2006,ucod_root3
C121,G30,156,0.03527017861180194,0.11796878259473913,0.030901306398404955,3.8175985530769783,5,NA,1999_2006,ucod_root3
C121,F03,135,0.030522269952520914,0.10650131684897945,0.027897463645867,3.8175985530769783,6,NA,1999_2006,ucod_root3
C121,C50,108,0.02441781596201673,0.09064973164828477,0.023745223702272528,3.8175985530769783,7,NA,1999_2006,ucod_root3
C121,C18,100,0.022609088853719195,0.08567495572869625,0.022442107135555774,3.8175985530769783,8,NA,1999_2006,ucod_root3
C121,C25,88,0.01989599819127289,0.07793733356959769,0.020415277427947555,3.8175985530769783,9,NA,1999_2006,ucod_root3
C121,I11,77,0.01740899841736378,0.07051981467626668,0.0184722970987685,3.8175985530769783,10,NA,1999_2006,ucod_root3
C122,I25,1046,0.17624262847514743,0.30593846181805723,0.07885328059776636,3.8798444338500153,1,NA,1999_2006,ucod_root3
C122,I21,564,0.09502948609941028,0.22365836281849708,0.05764621923167117,3.8798444338500153,2,NA,1999_2006,ucod_root3
C122,C34,560,0.09435551811288964,0.2227437056539446,0.057410473396974165,3.8798444338500153,3,NA,1999_2006,ucod_root3
C122,J44,381,0.06419545071609098,0.17626934070099454,0.04543206401862881,3.8798444338500153,4,NA,1999_2006,ucod_root3
C122,G30,215,0.03622577927548441,0.12019656612754216,0.030979738537678866,3.8798444338500153,5,NA,1999_2006,ucod_root3
C122,F03,174,0.02931760741364785,0.10347845987570138,0.026670775501433826,3.8798444338500153,6,NA,1999_2006,ucod_root3
C122,C18,171,0.02881213142375737,0.10219544167523666,0.02634008744877096,3.8798444338500153,7,NA,1999_2006,ucod_root3
C122,C50,142,0.02392586352148273,0.08931034969180053,0.02301905429831289,3.8798444338500153,8,NA,1999_2006,ucod_root3
